"",BBK01.OUD154,BBK01.OUD154_FLAGS
"",Sight deposits of local government and local government associations / Regional banks and other commercial banks,
unit,DM/Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-05 09:25:09,
1968-12,0.047,
1969-01,0.036,
1969-02,0.049,
1969-03,0.051,
1969-04,0.039,
1969-05,0.052,
1969-06,0.050,
1969-07,0.039,
1969-08,0.054,
1969-09,0.046,
1969-10,0.040,
1969-11,0.047,
1969-12,0.065,
1970-01,0.040,
1970-02,0.047,
1970-03,0.035,
1970-04,0.032,
1970-05,0.043,
1970-06,0.047,
1970-07,0.036,
1970-08,0.049,
1970-09,0.047,
1970-10,0.035,
1970-11,0.051,
1970-12,0.063,
1971-01,0.039,
1971-02,0.053,
1971-03,0.040,
1971-04,0.052,
1971-05,0.058,
1971-06,0.061,
1971-07,0.049,
1971-08,0.062,
1971-09,0.047,
1971-10,0.046,
1971-11,0.064,
1971-12,0.057,
1972-01,0.053,
1972-02,0.066,
1972-03,0.055,
1972-04,0.042,
1972-05,0.066,
1972-06,0.053,
1972-07,0.052,
1972-08,0.078,
1972-09,0.078,
1972-10,0.070,
1972-11,0.071,
1972-12,0.088,
1973-01,0.060,
1973-02,0.070,
1973-03,0.062,
1973-04,0.056,
1973-05,0.067,
1973-06,0.066,
1973-07,0.051,
1973-08,0.063,
1973-09,0.063,
1973-10,0.063,
1973-11,0.077,
1973-12,0.101,
1974-01,0.084,
1974-02,0.101,
1974-03,0.079,
1974-04,0.058,
1974-05,0.078,
1974-06,0.086,
1974-07,0.069,
1974-08,0.088,
1974-09,0.065,
1974-10,0.171,
1974-11,0.189,
1974-12,0.224,
1975-01,0.178,
1975-02,0.186,
1975-03,0.193,
1975-04,0.182,
1975-05,0.214,
1975-06,0.192,
1975-07,0.141,
1975-08,0.180,
1975-09,0.149,
1975-10,0.155,
1975-11,0.166,
1975-12,0.148,
1976-01,0.127,
1976-02,0.154,
1976-03,0.176,
1976-04,0.132,
1976-05,0.166,
1976-06,0.152,
1976-07,0.148,
1976-08,0.157,
1976-09,0.148,
1976-10,0.177,
1976-11,0.149,
1976-12,0.133,
1977-01,0.096,
1977-02,0.150,
1977-03,0.147,
1977-04,0.100,
1977-05,0.132,
1977-06,0.091,
1977-07,0.109,
1977-08,0.120,
1977-09,0.104,
1977-10,0.101,
1977-11,0.137,
1977-12,0.117,
1978-01,0.102,
1978-02,0.126,
1978-03,0.121,
1978-04,0.110,
1978-05,0.150,
1978-06,0.124,
1978-07,0.099,
1978-08,0.133,
1978-09,0.134,
1978-10,0.120,
1978-11,0.176,
1978-12,0.168,
1979-01,0.090,
1979-02,0.157,
1979-03,0.097,
1979-04,0.104,
1979-05,0.177,
1979-06,0.089,
1979-07,0.091,
1979-08,0.119,
1979-09,0.101,
1979-10,0.116,
1979-11,0.150,
1979-12,0.131,
1980-01,0.071,
1980-02,0.119,
1980-03,0.097,
1980-04,0.093,
1980-05,0.155,
1980-06,0.109,
1980-07,0.077,
1980-08,0.146,
1980-09,0.120,
1980-10,0.093,
1980-11,0.168,
1980-12,0.152,
1981-01,0.083,
1981-02,0.117,
1981-03,0.102,
1981-04,0.083,
1981-05,0.152,
1981-06,0.093,
1981-07,0.081,
1981-08,0.138,
1981-09,0.113,
1981-10,0.123,
1981-11,0.194,
1981-12,0.146,
1982-01,0.119,
1982-02,0.142,
1982-03,0.147,
1982-04,0.140,
1982-05,0.162,
1982-06,0.118,
1982-07,0.076,
1982-08,0.120,
1982-09,0.135,
1982-10,0.137,
1982-11,0.184,
1982-12,0.151,
1983-01,0.077,
1983-02,0.150,
1983-03,0.115,
1983-04,0.098,
1983-05,0.194,
1983-06,0.127,
1983-07,0.092,
1983-08,0.145,
1983-09,0.132,
1983-10,0.112,
1983-11,0.172,
1983-12,0.145,
1984-01,0.081,
1984-02,0.144,
1984-03,0.146,
1984-04,0.093,
1984-05,0.172,
1984-06,0.141,
1984-07,0.117,
1984-08,0.151,
1984-09,0.134,
1984-10,0.115,
1984-11,0.207,
1984-12,0.149,
1985-01,0.114,
1985-02,0.162,
1985-03,0.141,
1985-04,0.124,
1985-05,0.189,
1985-06,0.140,
1985-07,0.126,
1985-08,0.189,
1985-09,0.152,
1985-10,0.126,
1985-11,0.208,
1985-12,0.172,
1986-01,0.148,
1986-02,0.153,
1986-03,0.166,
1986-04,0.124,
1986-05,0.156,
1986-06,0.207,
1986-07,0.134,
1986-08,0.156,
1986-09,0.169,
1986-10,0.152,
1986-11,0.201,
1986-12,0.159,
1987-01,0.140,
1987-02,0.143,
1987-03,0.137,
1987-04,0.126,
1987-05,0.153,
1987-06,0.139,
1987-07,0.123,
1987-08,0.138,
1987-09,0.128,
1987-10,0.125,
1987-11,0.205,
1987-12,0.179,
1988-01,0.153,
1988-02,0.162,
1988-03,0.129,
1988-04,0.115,
1988-05,0.175,
1988-06,0.142,
1988-07,0.109,
1988-08,0.134,
1988-09,0.164,
1988-10,0.164,
1988-11,0.228,
1988-12,0.168,
1989-01,0.118,
1989-02,0.151,
1989-03,0.146,
1989-04,0.111,
1989-05,0.163,
1989-06,0.150,
1989-07,0.139,
1989-08,0.207,
1989-09,0.174,
1989-10,0.133,
1989-11,0.168,
1989-12,0.216,
1990-01,0.188,
1990-02,0.188,
1990-03,0.139,
1990-04,0.121,
1990-05,0.164,
1990-06,0.517,
1990-07,0.810,
1990-08,1.364,
1990-09,1.551,
1990-10,1.777,
1990-11,2.219,
1990-12,2.157,
1991-01,0.830,
1991-02,0.880,
1991-03,0.712,
1991-04,0.633,
1991-05,0.610,
1991-06,0.633,
1991-07,0.253,
1991-08,0.257,
1991-09,0.265,
1991-10,0.230,
1991-11,0.267,
1991-12,0.247,
1992-01,0.228,
1992-02,0.202,
1992-03,0.188,
1992-04,0.238,
1992-05,0.235,
1992-06,0.194,
1992-07,0.201,
1992-08,0.221,
1992-09,0.221,
1992-10,0.198,
1992-11,0.266,
1992-12,0.276,
1993-01,0.202,
1993-02,0.202,
1993-03,0.183,
1993-04,0.186,
1993-05,0.212,
1993-06,0.248,
1993-07,0.250,
1993-08,0.308,
1993-09,0.235,
1993-10,0.232,
1993-11,0.293,
1993-12,0.298,
1994-01,0.263,
1994-02,0.247,
1994-03,0.225,
1994-04,0.263,
1994-05,0.230,
1994-06,0.257,
1994-07,0.200,
1994-08,0.251,
1994-09,0.247,
1994-10,0.243,
1994-11,0.292,
1994-12,0.304,
1995-01,0.233,
1995-02,0.205,
1995-03,0.147,
1995-04,0.156,
1995-05,0.178,
1995-06,0.183,
1995-07,0.160,
1995-08,0.191,
1995-09,0.195,
1995-10,0.195,
1995-11,0.331,
1995-12,0.280,
1996-01,0.237,
1996-02,0.290,
1996-03,0.310,
1996-04,0.240,
1996-05,0.300,
1996-06,0.267,
1996-07,0.243,
1996-08,0.253,
1996-09,0.267,
1996-10,0.280,
1996-11,0.323,
1996-12,0.368,
1997-01,0.284,
1997-02,0.306,
1997-03,0.260,
1997-04,0.303,
1997-05,0.358,
1997-06,0.298,
1997-07,0.275,
1997-08,0.352,
1997-09,0.275,
1997-10,0.307,
1997-11,0.368,
1997-12,0.382,
1998-01,0.321,
1998-02,0.332,
1998-03,0.365,
1998-04,0.412,
1998-05,0.404,
1998-06,0.379,
1998-07,0.384,
1998-08,0.426,
1998-09,0.375,
1998-10,0.393,
1998-11,0.483,
1998-12,0.415,
1999-01,0.267,
1999-02,0.288,
1999-03,0.724,
1999-04,0.309,
1999-05,0.424,
1999-06,0.345,
1999-07,0.315,
1999-08,0.304,
1999-09,0.301,
1999-10,0.408,
1999-11,0.437,
1999-12,0.277,
2000-01,0.244,
2000-02,0.319,
2000-03,0.275,
2000-04,0.285,
2000-05,0.290,
2000-06,0.340,
2000-07,0.327,
2000-08,0.365,
2000-09,0.306,
2000-10,0.307,
2000-11,0.345,
2000-12,0.366,
2001-01,0.362,
2001-02,0.441,
2001-03,0.335,
2001-04,0.314,
2001-05,0.507,
2001-06,0.453,
2001-07,0.431,
2001-08,0.749,
2001-09,0.615,
2001-10,0.555,
2001-11,0.751,
2001-12,0.546,
2002-01,0.659,
2002-02,0.811,
2002-03,0.719,
2002-04,0.890,
2002-05,0.960,
2002-06,0.738,
2002-07,1.017,
2002-08,0.911,
2002-09,0.941,
2002-10,0.857,
2002-11,0.792,
2002-12,0.832,
2003-01,0.957,
2003-02,1.352,
2003-03,1.063,
2003-04,0.977,
2003-05,1.183,
2003-06,1.131,
2003-07,0.871,
2003-08,1.033,
2003-09,1.034,
2003-10,1.002,
2003-11,0.983,
2003-12,0.880,
2004-01,1.173,
2004-02,1.089,
2004-03,1.020,
2004-04,1.213,
2004-05,1.457,
2004-06,1.291,
2004-07,1.333,
2004-08,1.316,
2004-09,1.331,
2004-10,1.297,
2004-11,1.481,
2004-12,1.163,
2005-01,1.159,
2005-02,1.486,
2005-03,1.366,
