"",BBK01.OUK406,BBK01.OUK406_FLAGS
"",Balances and loans to foreign banks (MFIs) / long-term / Regional institutions of credit cooperatives,
unit,Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-05 08:47:02,
1999-01,0.918,
1999-02,0.973,
1999-03,1.032,
1999-04,1.070,
1999-05,1.123,
1999-06,1.124,
1999-07,1.161,
1999-08,1.135,
1999-09,1.178,
1999-10,1.190,
1999-11,1.267,
1999-12,1.203,
2000-01,1.200,
2000-02,1.264,
2000-03,1.311,
2000-04,1.321,
2000-05,1.352,
2000-06,1.365,
2000-07,1.363,
2000-08,1.390,
2000-09,1.320,
2000-10,1.315,
2000-11,1.343,
2000-12,1.308,
2001-01,1.279,
2001-02,1.276,
2001-03,1.294,
2001-04,1.280,
2001-05,1.263,
2001-06,1.268,
2001-07,1.297,
2001-08,1.259,
2001-09,1.270,
2001-10,1.272,
2001-11,1.252,
2001-12,1.249,
2002-01,1.247,
2002-02,1.242,
2002-03,1.239,
2002-04,1.233,
2002-05,1.227,
2002-06,1.185,
2002-07,1.188,
2002-08,1.180,
2002-09,1.161,
2002-10,1.164,
2002-11,1.166,
2002-12,1.164,
2003-01,1.171,
2003-02,1.172,
2003-03,1.146,
2003-04,1.125,
2003-05,1.115,
2003-06,1.136,
2003-07,1.068,
2003-08,1.067,
2003-09,1.061,
2003-10,1.058,
2003-11,1.057,
2003-12,1.042,
2004-01,1.050,
2004-02,1.036,
2004-03,1.054,
2004-04,1.005,
2004-05,0.966,
2004-06,1.003,
2004-07,0.947,
2004-08,0.977,
2004-09,0.997,
2004-10,1.015,
2004-11,0.988,
2004-12,0.999,
2005-01,0.972,
2005-02,0.923,
2005-03,0.885,
2005-04,0.893,
2005-05,0.905,
2005-06,0.853,
2005-07,0.888,
2005-08,0.836,
2005-09,0.850,
2005-10,0.851,
2005-11,0.865,
2005-12,0.901,
2006-01,0.883,
2006-02,0.970,
2006-03,1.002,
2006-04,1.025,
2006-05,1.253,
2006-06,1.236,
2006-07,1.236,
2006-08,1.163,
2006-09,1.110,
2006-10,1.087,
2006-11,1.039,
2006-12,1.047,
2007-01,1.064,
2007-02,1.029,
2007-03,1.141,
2007-04,1.453,
2007-05,1.447,
2007-06,1.424,
2007-07,1.383,
2007-08,1.269,
2007-09,1.252,
2007-10,1.247,
2007-11,1.239,
2007-12,2.059,
2008-01,2.047,
2008-02,2.045,
2008-03,2.080,
2008-04,2.048,
2008-05,2.037,
2008-06,2.096,
2008-07,2.066,
2008-08,2.159,
2008-09,2.214,
2008-10,2.247,
2008-11,2.128,
2008-12,2.419,
2009-01,2.413,
2009-02,2.402,
2009-03,2.342,
2009-04,2.298,
2009-05,2.323,
2009-06,2.317,
2009-07,2.325,
2009-08,2.327,
2009-09,2.271,
2009-10,2.319,
2009-11,2.310,
2009-12,2.316,
2010-01,2.270,
2010-02,2.320,
2010-03,2.307,
2010-04,2.267,
2010-05,2.329,
2010-06,2.324,
2010-07,2.309,
2010-08,2.357,
2010-09,2.448,
2010-10,2.417,
2010-11,2.442,
2010-12,2.386,
2011-01,2.235,
2011-02,2.235,
2011-03,2.216,
2011-04,2.197,
2011-05,2.117,
2011-06,2.211,
2011-07,2.744,
2011-08,2.752,
2011-09,2.578,
2011-10,2.594,
2011-11,2.620,
2011-12,2.659,
2012-01,2.656,
2012-02,2.101,
2012-03,2.163,
2012-04,2.195,
2012-05,2.183,
2012-06,2.157,
2012-07,2.226,
2012-08,2.394,
2012-09,2.389,
2012-10,2.416,
2012-11,2.480,
2012-12,2.510,
2013-01,2.619,
2013-02,2.614,
2013-03,2.606,
2013-04,2.624,
2013-05,2.656,
2013-06,2.643,
2013-07,2.646,
2013-08,2.701,
2013-09,2.674,
2013-10,2.617,
2013-11,2.595,
2013-12,2.482,
2014-01,2.483,
2014-02,2.506,
2014-03,2.603,
2014-04,2.621,
2014-05,2.673,
2014-06,2.685,
2014-07,2.629,
2014-08,2.652,
2014-09,2.720,
2014-10,2.665,
2014-11,2.709,
2014-12,2.645,Provisional value
