"",BBFI1.Q.N.DE.W1.S12T.S1.K7B.A.FA.P.F3.S._T.M.N,BBFI1.Q.N.DE.W1.S12T.S1.K7B.A.FA.P.F3.S._T.M.N_FLAGS
"",IIP - Portfolio investment - Debt securities - Short-term original maturity (up to 1 year incl. incl.) - Assets - Revaluations due to price changes other than exchange rate changes - resident holder: Monetary financial institutions other than central bank - all countries,
unit,EUR (hypothetically euro-based),
unit multiplier,million,
last update,2014-12-30 16:05:16,
2013-01,-387,
2013-04,43,
2013-07,10,
2013-10,23,
2014-01,247,
2014-04,16,
2014-07,16,
