"",BBK01.TS5598,BBK01.TS5598_FLAGS
"",Deposits of non-MFIs / Total / With an agreed maturity of over 2 years / Domestic / Outstanding amounts at the end of the month (stocks) / Seasonally adjusted,
unit,Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-27 09:16:42,
1999-01,552.7,
1999-02,551.8,
1999-03,553.2,
1999-04,552.9,
1999-05,552.8,
1999-06,555.3,
1999-07,558.0,
1999-08,561.1,
1999-09,563.6,
1999-10,565.8,
1999-11,569.7,
1999-12,573.6,
2000-01,575.8,
2000-02,577.2,
2000-03,577.8,
2000-04,578.9,
2000-05,580.6,
2000-06,582.4,
2000-07,583.5,
2000-08,584.7,
2000-09,584.5,
2000-10,585.1,
2000-11,584.4,
2000-12,584.6,
2001-01,585.3,
2001-02,584.3,
2001-03,585.3,
2001-04,584.8,
2001-05,587.4,
2001-06,588.6,
2001-07,586.9,
2001-08,587.1,
2001-09,589.1,
2001-10,589.6,
2001-11,588.6,
2001-12,589.7,
2002-01,591.3,
2002-02,593.0,
2002-03,595.9,
2002-04,596.0,
2002-05,596.7,
2002-06,597.1,
2002-07,597.7,
2002-08,596.7,
2002-09,597.0,
2002-10,600.2,
2002-11,603.3,
2002-12,606.0,
2003-01,607.0,
2003-02,613.5,
2003-03,615.6,
2003-04,614.9,
2003-05,614.0,
2003-06,613.8,
2003-07,620.0,
2003-08,624.3,
2003-09,624.9,
2003-10,626.0,
2003-11,626.4,
2003-12,627.0,
2004-01,627.8,
2004-02,629.5,
2004-03,632.4,
2004-04,637.8,
2004-05,642.1,
2004-06,646.0,
2004-07,648.5,
2004-08,649.4,
2004-09,651.9,
2004-10,654.8,
2004-11,658.1,
2004-12,659.4,
2005-01,660.2,
2005-02,663.9,
2005-03,666.7,
2005-04,668.7,
2005-05,665.8,
2005-06,666.4,
2005-07,668.0,
2005-08,669.2,
2005-09,669.6,
2005-10,670.6,
2005-11,672.2,
2005-12,673.3,
2006-01,674.4,
2006-02,680.1,
2006-03,680.7,
2006-04,684.6,
2006-05,686.8,
2006-06,688.7,
2006-07,690.7,
2006-08,694.3,
2006-09,694.0,
2006-10,695.0,
2006-11,695.3,
2006-12,699.8,
2007-01,701.4,
2007-02,702.6,
2007-03,701.1,
2007-04,702.9,
2007-05,703.9,
2007-06,706.8,
2007-07,707.3,
2007-08,707.8,
2007-09,712.5,
2007-10,711.0,
2007-11,712.2,
2007-12,716.0,
2008-01,716.9,
2008-02,718.0,
2008-03,717.9,
2008-04,718.5,
2008-05,718.5,
2008-06,718.5,
2008-07,718.8,
2008-08,718.8,
2008-09,717.9,
2008-10,716.2,
2008-11,716.3,
2008-12,744.6,
2009-01,747.4,
2009-02,753.3,
2009-03,755.8,
2009-04,759.5,
2009-05,761.9,
2009-06,775.8,
2009-07,776.3,
2009-08,778.3,
2009-09,779.6,
2009-10,780.6,
2009-11,782.8,
2009-12,783.2,
2010-01,783.1,
2010-02,784.4,
2010-03,785.1,
2010-04,785.2,
2010-05,780.7,
2010-06,781.7,
2010-07,780.4,
2010-08,783.4,
2010-09,782.4,
2010-10,782.2,
2010-11,805.7,
2010-12,806.0,
2011-01,803.3,
2011-02,803.3,
2011-03,801.8,
2011-04,800.5,
2011-05,800.4,
2011-06,799.9,
2011-07,800.2,
2011-08,801.1,
2011-09,797.6,
2011-10,797.6,
2011-11,797.6,
2011-12,793.3,
2012-01,789.3,
2012-02,787.1,
2012-03,783.6,
2012-04,782.2,
2012-05,779.6,
2012-06,777.1,
2012-07,772.7,
2012-08,771.4,
2012-09,768.4,
2012-10,760.9,
2012-11,756.6,
2012-12,752.8,
2013-01,750.4,
2013-02,747.3,
2013-03,746.8,
2013-04,742.9,
2013-05,742.1,
2013-06,740.1,
2013-07,736.4,
2013-08,733.1,
2013-09,729.5,
2013-10,728.1,
2013-11,726.7,
2013-12,722.5,
2014-01,720.6,
2014-02,717.8,
2014-03,715.1,
2014-04,712.0,
2014-05,709.1,
2014-06,706.6,
2014-07,703.1,
2014-08,701.1,
2014-09,702.4,
2014-10,699.5,
2014-11,697.2,
2014-12,687.3,Provisional value
2015-01,683.8,
