"",BBEX3.A.UGX.USD.CA.AB.A04,BBEX3.A.UGX.USD.CA.AB.A04_FLAGS
"",Exchange rates for the US dollar in Uganda * / USD 1 = UGX ... (selling),
unit,UGX (hypothetically euro-based),
unit multiplier,one,
last update,2015-02-19 15:17:11,
1988,108.56,
1989,239.79,
1990,446.81,
1991,767.57,
1992,1172.67,
1993,1212.98,
1994,978.80,
1995,979.86,
1996,1055.52,
1997,1097.15,
1998,1260.86,
1999,1468.53,
2000,1662.61,
2001,1767.63,
2002,1804.92,
2003,1971.73,
2004,1816.76,
2005,1786.42,
2006,1832.80,
2007,1728.15,
2008,1749.18,
2009,2043.59,
2010,2198.71,
2011,2542.59,
2012,2518.35,
2013,2588.27,
2014,2621.25,
"","General: * In addition to the published exchange rates, according to IMF reports, from 14 June to 26 November 1989 and from 2 July 1990 to 31 October 1993, other exchange rates existed; however, we do not have any details of these exchange rates or explanations as to their use.",
"","Source: Bank of Uganda, Kampala",
"",Methodology: Calculated on the basis of month-end rates.,
