"",BBK01.OUK019,BBK01.OUK019_FLAGS
"",Securities (excluding money market paper) issued by foreign banks (MFIs) / Regional institutions of credit cooperatives,
unit,DM/Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-05 08:47:23,
1986-06,0.183,
1986-07,0.170,
1986-08,0.154,
1986-09,0.200,
1986-10,0.198,
1986-11,0.184,
1986-12,0.174,
1987-01,0.162,
1987-02,0.150,
1987-03,0.182,
1987-04,0.141,
1987-05,0.139,
1987-06,0.147,
1987-07,0.139,
1987-08,0.154,
1987-09,0.144,
1987-10,0.124,
1987-11,0.119,
1987-12,0.129,
1988-01,0.145,
1988-02,0.184,
1988-03,0.241,
1988-04,0.227,
1988-05,0.295,
1988-06,0.268,
1988-07,0.240,
1988-08,0.209,
1988-09,0.264,
1988-10,0.222,
1988-11,0.208,
1988-12,0.243,
1989-01,0.259,
1989-02,0.271,
1989-03,0.275,
1989-04,0.281,
1989-05,0.275,
1989-06,0.284,
1989-07,0.255,
1989-08,0.301,
1989-09,0.354,
1989-10,0.332,
1989-11,0.358,
1989-12,0.394,
1990-01,0.330,
1990-02,0.367,
1990-03,0.367,
1990-04,0.354,
1990-05,0.400,
1990-06,0.461,
1990-07,0.432,
1990-08,0.424,
1990-09,0.462,
1990-10,0.393,
1990-11,0.431,
1990-12,0.450,
1991-01,0.428,
1991-02,0.384,
1991-03,0.371,
1991-04,0.352,
1991-05,0.339,
1991-06,0.321,
1991-07,0.331,
1991-08,0.321,
1991-09,0.336,
1991-10,0.336,
1991-11,0.326,
1991-12,0.322,
1992-01,0.346,
1992-02,0.371,
1992-03,0.301,
1992-04,0.315,
1992-05,0.328,
1992-06,0.305,
1992-07,0.281,
1992-08,0.276,
1992-09,0.289,
1992-10,0.285,
1992-11,0.338,
1992-12,0.364,
1993-01,0.333,
1993-02,0.373,
1993-03,0.401,
1993-04,0.320,
1993-05,0.275,
1993-06,0.280,
1993-07,0.206,
1993-08,0.249,
1993-09,0.196,
1993-10,0.191,
1993-11,0.203,
1993-12,0.274,
1994-01,0.235,
1994-02,0.211,
1994-03,0.210,
1994-04,0.184,
1994-05,0.211,
1994-06,0.185,
1994-07,0.169,
1994-08,0.187,
1994-09,0.221,
1994-10,0.326,
1994-11,0.384,
1994-12,0.416,
1995-01,0.267,
1995-02,0.240,
1995-03,0.306,
1995-04,0.329,
1995-05,0.307,
1995-06,0.346,
1995-07,0.341,
1995-08,0.328,
1995-09,0.334,
1995-10,0.386,
1995-11,0.386,
1995-12,0.389,
1996-01,0.349,
1996-02,0.347,
1996-03,0.319,
1996-04,0.360,
1996-05,0.355,
1996-06,0.340,
1996-07,0.346,
1996-08,0.444,
1996-09,0.539,
1996-10,0.468,
1996-11,0.491,
1996-12,0.487,
1997-01,0.492,
1997-02,0.437,
1997-03,0.814,
1997-04,0.811,
1997-05,0.816,
1997-06,0.791,
1997-07,0.999,
1997-08,1.150,
1997-09,1.206,
1997-10,1.416,
1997-11,1.388,
1997-12,1.363,
1998-01,1.190,
1998-02,1.257,
1998-03,1.135,
1998-04,1.127,
1998-05,1.258,
1998-06,1.239,
1998-07,1.439,
1998-08,1.387,
1998-09,1.498,
1998-10,1.602,
1998-11,1.589,
1998-12,1.620,
1999-01,1.555,
1999-02,1.657,
1999-03,1.649,
1999-04,1.650,
1999-05,1.632,
1999-06,1.696,
1999-07,2.048,
1999-08,1.949,
1999-09,1.997,
1999-10,2.267,
1999-11,2.132,
1999-12,2.218,
2000-01,2.088,
2000-02,2.309,
2000-03,2.454,
2000-04,2.621,
2000-05,2.595,
2000-06,3.060,
2000-07,3.033,
2000-08,3.157,
2000-09,3.116,
2000-10,3.510,
2000-11,3.813,
2000-12,3.467,
2001-01,3.851,
2001-02,4.148,
2001-03,4.370,
2001-04,4.620,
2001-05,4.688,
2001-06,4.611,
2001-07,4.444,
2001-08,4.144,
