"",BBK01.EU8131,BBK01.EU8131_FLAGS
"","External position of the Bundesbank since the beginning of EMU / Deposits with monetary authorities, the BIS and MFIs",
unit,EURO (hypothetically euro-based),
unit multiplier,million,
last update,2015-02-12 08:53:29,
1998-12,8967.052,comment
1999-01,9533.886,
1999-02,10107.398,
1999-03,11373.188,
1999-04,11157.159,
1999-05,11498.806,
1999-06,12830.594,
1999-07,12691.930,
1999-08,12992.977,
1999-09,12679.713,
1999-10,11423.282,
1999-11,11314.720,
1999-12,10471.755,
2000-01,9847.626,
2000-02,10605.075,
2000-03,11530.427,
2000-04,12281.778,
2000-05,11152.224,
2000-06,9711.467,
2000-07,10362.635,
2000-08,9084.594,
2000-09,10117.480,
2000-10,9161.259,
2000-11,9091.751,
2000-12,7662.038,
2001-01,6066.354,
2001-02,6844.345,
2001-03,7463.921,
2001-04,6821.896,
2001-05,6030.560,
2001-06,6354.903,
2001-07,7574.760,
2001-08,6084.951,
2001-09,6942.060,
2001-10,8972.068,
2001-11,9111.273,
2001-12,6884.348,
2002-01,11630.048,
2002-02,12879.279,
2002-03,11954.986,
2002-04,10180.121,
2002-05,9135.523,
2002-06,9109.597,
2002-07,11230.855,
2002-08,11878.238,
2002-09,12751.770,
2002-10,12919.062,
2002-11,12453.986,
2002-12,10528.012,
2003-01,10861.444,
2003-02,11309.279,
2003-03,12272.528,
2003-04,11176.718,
2003-05,11211.472,
2003-06,11042.883,
2003-07,11319.625,
2003-08,11335.378,
2003-09,11086.072,
2003-10,10725.013,
2003-11,9877.115,
2003-12,9663.796,
2004-01,9735.747,
2004-02,9630.615,
2004-03,10215.812,
2004-04,10398.444,
2004-05,9363.434,
2004-06,12219.595,
2004-07,10617.412,
2004-08,10180.307,
2004-09,10247.858,
2004-10,10155.531,
2004-11,9170.437,
2004-12,9806.845,
2005-01,9667.385,
2005-02,9447.414,
2005-03,10424.896,
2005-04,10394.785,
2005-05,10428.449,
2005-06,10591.480,
2005-07,10177.283,
2005-08,8819.244,
2005-09,11520.657,
2005-10,10863.089,
2005-11,9806.014,
2005-12,9894.243,
2006-01,9900.041,
2006-02,8150.908,
2006-03,9683.902,
2006-04,7062.070,
2006-05,8028.883,
2006-06,8338.821,
2006-07,8760.430,
2006-08,7216.498,
2006-09,6836.100,
2006-10,6694.489,
2006-11,6351.517,
2006-12,6229.114,
2007-01,6038.117,
2007-02,5983.973,
2007-03,5836.989,
2007-04,6035.459,
2007-05,6484.408,
2007-06,5846.837,
2007-07,6638.627,
2007-08,6451.867,
2007-09,6728.753,
2007-10,6220.855,
2007-11,6122.692,
2007-12,6499.359,
2008-01,7190.845,
2008-02,7692.507,
2008-03,6878.441,
2008-04,6919.734,
2008-05,5634.464,
2008-06,8237.810,
2008-07,8039.020,
2008-08,7858.169,
2008-09,7207.277,
2008-10,7496.587,
2008-11,5977.094,
2008-12,3076.749,
2009-01,1034.965,
2009-02,1511.074,
2009-03,3372.787,
2009-04,3728.354,
2009-05,3637.486,
2009-06,5329.579,
2009-07,5889.181,
2009-08,7044.696,
2009-09,7003.958,
2009-10,8115.220,
2009-11,7433.060,
2009-12,7539.836,
2010-01,8428.475,
2010-02,8131.387,
2010-03,5934.610,
2010-04,6953.984,
2010-05,7343.772,
2010-06,7548.818,
2010-07,6978.001,
2010-08,7165.562,
2010-09,6146.543,
2010-10,6190.611,
2010-11,6384.810,
2010-12,5819.845,
2011-01,5086.596,
2011-02,5438.170,
2011-03,5558.146,
2011-04,5505.568,
2011-05,5596.889,
2011-06,5057.672,
2011-07,5641.741,
2011-08,4530.896,
2011-09,5195.537,
2011-10,4298.291,
2011-11,5253.912,
2011-12,4496.397,
2012-01,4273.791,
2012-02,2643.289,
2012-03,3004.937,
2012-04,5010.158,
2012-05,4777.802,
2012-06,4212.630,
2012-07,5120.843,
2012-08,5899.544,
2012-09,6051.736,
2012-10,6073.909,
2012-11,4905.490,
2012-12,4396.807,
2013-01,4751.366,
2013-02,5471.397,
2013-03,5027.490,
2013-04,4459.439,
2013-05,4438.675,
2013-06,4341.120,
2013-07,4201.230,
2013-08,3571.559,
2013-09,3403.961,
2013-10,3416.435,
2013-11,2790.842,
2013-12,3818.449,
2014-01,3462.876,
2014-02,2457.614,
2014-03,2845.399,
2014-04,3154.423,
2014-05,2291.032,
2014-06,2616.756,
2014-07,4278.984,
2014-08,4619.251,
2014-09,3697.289,
2014-10,5081.252,
2014-11,4830.093,
2014-12,3739.647,
2015-01,5115.351,
