"",BBK01.OUC353,BBK01.OUC353_FLAGS
"",Loans to the federal states for up to and including one year / Big banks,
unit,Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-05 08:56:32,
1999-01,0.220,
1999-02,0.148,
1999-03,0.694,
1999-04,0.858,
1999-05,1.998,
1999-06,0.939,
1999-07,0.985,
1999-08,1.420,
1999-09,0.603,
1999-10,0.546,
1999-11,0.416,
1999-12,1.852,
2000-01,1.767,
2000-02,1.210,
2000-03,0.676,
2000-04,1.316,
2000-05,1.600,
2000-06,0.268,
2000-07,0.955,
2000-08,0.178,
2000-09,0.252,
2000-10,0.701,
2000-11,1.747,
2000-12,0.348,
2001-01,1.178,
2001-02,0.368,
2001-03,0.078,
2001-04,0.199,
2001-05,0.419,
2001-06,0.498,
2001-07,1.474,
2001-08,1.330,
2001-09,1.135,
2001-10,0.294,
2001-11,0.341,
2001-12,0.922,
2002-01,0.181,
2002-02,1.173,
2002-03,1.511,
2002-04,1.035,
2002-05,1.196,
2002-06,0.166,
2002-07,0.605,
2002-08,0.207,
2002-09,0.440,
2002-10,0.963,
2002-11,0.159,
2002-12,0.857,
2003-01,0.162,
2003-02,0.167,
2003-03,0.164,
2003-04,1.929,
2003-05,0.394,
2003-06,0.216,
2003-07,0.393,
2003-08,0.834,
2003-09,0.140,
2003-10,1.257,
2003-11,0.446,
2003-12,0.253,
2004-01,0.549,
2004-02,0.179,
2004-03,0.924,
2004-04,1.781,
2004-05,0.364,
2004-06,0.186,
2004-07,0.138,
2004-08,0.143,
2004-09,0.127,
2004-10,0.132,
2004-11,0.488,
2004-12,0.269,
2005-01,0.252,
2005-02,0.258,
2005-03,0.364,
2005-04,0.378,
2005-05,0.522,
2005-06,0.582,
2005-07,0.500,
2005-08,0.725,
2005-09,0.904,
2005-10,0.487,
2005-11,0.094,
2005-12,0.127,
2006-01,0.187,
2006-02,0.162,
2006-03,0.169,
2006-04,0.171,
2006-05,0.213,
2006-06,0.127,
2006-07,0.329,
2006-08,0.083,
2006-09,0.135,
2006-10,0.077,
2006-11,0.066,
2006-12,0.072,
2007-01,0.900,
2007-02,0.050,
2007-03,0.064,
2007-04,0.060,
2007-05,0.109,
2007-06,0.085,
2007-07,0.087,
2007-08,0.085,
2007-09,0.046,
2007-10,0.046,
2007-11,0.040,
2007-12,0.104,
2008-01,0.142,
2008-02,0.100,
2008-03,0.183,
2008-04,1.492,
2008-05,0.458,
2008-06,0.545,
2008-07,0.779,
2008-08,0.538,
2008-09,0.539,
2008-10,0.402,
2008-11,0.305,
2008-12,0.621,
2009-01,0.665,
2009-02,0.742,
2009-03,0.723,
2009-04,0.927,
2009-05,0.907,
2009-06,0.762,
2009-07,0.802,
2009-08,0.910,
2009-09,0.727,
2009-10,0.811,
2009-11,1.313,
2009-12,0.798,
2010-01,1.214,
2010-02,1.211,
2010-03,1.102,
2010-04,1.051,
2010-05,1.104,
2010-06,1.286,
2010-07,1.059,
2010-08,1.097,
2010-09,0.852,
2010-10,0.752,
2010-11,0.726,
2010-12,0.738,
2011-01,0.809,
2011-02,0.988,
2011-03,0.622,
2011-04,0.578,
2011-05,0.903,
2011-06,0.988,
2011-07,1.338,
2011-08,1.345,
2011-09,1.212,
2011-10,1.089,
2011-11,0.972,
2011-12,0.819,
2012-01,0.749,
2012-02,0.675,
2012-03,0.615,
2012-04,1.128,
2012-05,0.703,
2012-06,0.838,
2012-07,0.769,
2012-08,0.742,
2012-09,0.994,
2012-10,0.916,
2012-11,0.874,
2012-12,0.752,
2013-01,0.954,
2013-02,0.953,
2013-03,0.914,
2013-04,0.902,
2013-05,0.791,
2013-06,0.816,
2013-07,0.850,
2013-08,0.807,
2013-09,0.784,
2013-10,0.803,
2013-11,0.999,
2013-12,0.801,
2014-01,1.188,
2014-02,1.115,
2014-03,0.723,
2014-04,0.696,
2014-05,1.188,
2014-06,0.616,
2014-07,0.571,
2014-08,0.572,
2014-09,0.605,
2014-10,0.674,
2014-11,0.808,
2014-12,0.615,Provisional value
