"",BBFI1.Q.N.DE.W1.S12T.S1.K7B.A.FA.P.F52._Z._T.M.N,BBFI1.Q.N.DE.W1.S12T.S1.K7B.A.FA.P.F52._Z._T.M.N_FLAGS
"",IIP - Portfolio investment - Investment fund shares/units - Assets - Revaluations due to price changes other than exchange rate changes - resident holder: Monetary financial institutions other than central bank - all countries,
unit,EUR (hypothetically euro-based),
unit multiplier,million,
last update,2014-12-30 16:05:17,
2013-01,-1,
2013-04,-500,
2013-07,420,
2013-10,354,
2014-01,189,
2014-04,538,
2014-07,68,
