"",BBK01.OUA076,BBK01.OUA076_FLAGS
"",Debt securities and other fixed interest securities / Bonds and debt securities / All categories of banks,
unit,DM/Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-05 09:48:19,
1965-01,16.269,
1965-02,16.575,
1965-03,16.950,
1965-04,17.074,
1965-05,17.193,
1965-06,17.290,
1965-07,17.398,
1965-08,17.346,
1965-09,17.415,
1965-10,17.472,
1965-11,17.593,
1965-12,17.489,
1966-01,17.452,
1966-02,17.468,
1966-03,17.529,
1966-04,17.485,
1966-05,17.482,
1966-06,17.464,
1966-07,17.426,
1966-08,17.463,
1966-09,17.524,
1966-10,17.646,
1966-11,17.743,
1966-12,17.931,
1967-01,18.665,
1967-02,19.137,
1967-03,19.605,
1967-04,19.730,
1967-05,20.479,
1967-06,20.792,
1967-07,21.578,
1967-08,22.153,
1967-09,22.611,
1967-10,23.110,
1967-11,23.730,
1967-12,23.855,
1968-01,25.056,
1968-02,25.536,
1968-03,25.967,
1968-04,26.470,
1968-05,27.031,
1968-06,27.717,
1968-07,28.391,
1968-08,29.273,
1968-09,29.717,
1968-10,30.211,
1968-11,30.599,
1968-12,31.009,
1969-01,31.654,
1969-02,32.447,
1969-03,32.897,
1969-04,33.392,
1969-05,33.761,
1969-06,33.868,
1969-07,34.153,
1969-08,34.878,
1969-09,35.013,
1969-10,35.775,
1969-11,36.142,
1969-12,36.004,
1970-01,35.705,
1970-02,35.642,
1970-03,35.780,
1970-04,36.068,
1970-05,35.924,
1970-06,35.810,
1970-07,36.100,
1970-08,36.255,
1970-09,36.030,
1970-10,36.090,
1970-11,36.191,
1970-12,36.577,
1971-01,36.456,
1971-02,36.551,
1971-03,36.691,
1971-04,37.179,
1971-05,37.574,
1971-06,37.462,
1971-07,37.583,
1971-08,37.968,
1971-09,38.231,
1971-10,38.511,
1971-11,38.752,
1971-12,39.091,
1972-01,40.551,
1972-02,41.530,
1972-03,41.375,
1972-04,41.225,
1972-05,41.608,
1972-06,41.190,
1972-07,41.655,
1972-08,41.955,
1972-09,42.423,
1972-10,42.441,
1972-11,42.671,
1972-12,42.610,
1973-01,42.623,
1973-02,42.975,
1973-03,43.056,
1973-04,42.300,
1973-05,42.035,
1973-06,42.345,
1973-07,42.431,
1973-08,42.803,
1973-09,43.055,
1973-10,43.317,
1973-11,43.823,
1973-12,44.322,
1974-01,44.455,
1974-02,44.296,
1974-03,44.354,
1974-04,44.431,
1974-05,45.029,
1974-06,45.441,
1974-07,45.835,
1974-08,46.979,
1974-09,47.663,
1974-10,48.514,
1974-11,50.120,
1974-12,51.157,
1975-01,51.906,
1975-02,53.350,
1975-03,54.097,
1975-04,56.312,
1975-05,57.952,
1975-06,59.177,
1975-07,59.816,
1975-08,61.093,
1975-09,61.439,
1975-10,61.805,
1975-11,63.198,
1975-12,65.148,
1976-01,66.232,
1976-02,67.621,
1976-03,68.662,
1976-04,68.750,
1976-05,69.739,
1976-06,69.545,
1976-07,70.837,
1976-08,71.757,
1976-09,72.963,
1976-10,73.143,
1976-11,74.753,
1976-12,75.589,
1977-01,76.142,
1977-02,76.937,
1977-03,78.109,
1977-04,79.237,
1977-05,79.914,
1977-06,81.869,
1977-07,83.279,
1977-08,85.460,
1977-09,86.311,
1977-10,88.146,
1977-11,89.923,
1977-12,92.113,
1978-01,93.193,
1978-02,95.044,
1978-03,94.922,
1978-04,95.668,
1978-05,96.228,
1978-06,98.045,
1978-07,97.713,
1978-08,99.155,
1978-09,101.417,
1978-10,100.912,
1978-11,102.526,
1978-12,102.935,
1979-01,102.057,
1979-02,102.973,
1979-03,103.268,
1979-04,103.370,
1979-05,103.119,
1979-06,103.304,
1979-07,103.366,
1979-08,103.238,
1979-09,102.660,
1979-10,102.650,
1979-11,104.236,
1979-12,103.989,
