"",BBK01.OUA348,BBK01.OUA348_FLAGS
"",Loans to the Federal Government and its special funds / Total / All categories of banks,
unit,Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-05 08:55:25,
1999-01,99.155,
1999-02,103.637,
1999-03,102.399,
1999-04,95.268,
1999-05,94.777,
1999-06,96.785,
1999-07,93.376,
1999-08,90.287,
1999-09,93.885,
1999-10,97.783,
1999-11,94.890,
1999-12,86.554,
2000-01,88.882,
2000-02,86.163,
2000-03,86.607,
2000-04,83.592,
2000-05,85.512,
2000-06,83.426,
2000-07,84.003,
2000-08,82.823,
2000-09,76.464,
2000-10,77.025,
2000-11,73.501,
2000-12,72.408,
2001-01,78.186,
2001-02,78.267,
2001-03,79.313,
2001-04,72.038,
2001-05,71.851,
2001-06,67.680,
2001-07,67.435,
2001-08,67.516,
2001-09,66.111,
2001-10,66.001,
2001-11,72.003,
2001-12,63.029,
2002-01,66.447,
2002-02,64.355,
2002-03,63.403,
2002-04,57.181,
2002-05,57.200,
2002-06,57.068,
2002-07,62.953,
2002-08,55.023,
2002-09,54.245,
2002-10,54.435,
2002-11,52.486,
2002-12,52.255,
2003-01,58.637,
2003-02,57.465,
2003-03,54.509,
2003-04,52.044,
2003-05,50.043,
2003-06,48.413,
2003-07,56.189,
2003-08,51.963,
2003-09,48.424,
2003-10,45.273,
2003-11,49.210,
2003-12,46.786,
2004-01,47.752,
2004-02,45.989,
2004-03,55.373,
2004-04,44.598,
2004-05,44.841,
2004-06,45.123,
2004-07,49.065,
2004-08,46.530,
2004-09,45.244,
2004-10,47.146,
2004-11,42.976,
2004-12,40.666,
2005-01,48.375,
2005-02,44.362,
2005-03,41.598,
2005-04,41.101,
2005-05,42.901,
2005-06,37.233,
2005-07,36.367,
2005-08,34.248,
2005-09,31.046,
2005-10,30.171,
2005-11,27.530,
2005-12,29.685,
2006-01,30.923,
2006-02,27.642,
2006-03,28.316,
2006-04,27.908,
2006-05,26.100,
2006-06,26.112,
2006-07,25.551,
2006-08,25.757,
2006-09,25.819,
2006-10,27.481,
2006-11,27.237,
2006-12,26.012,
2007-01,25.904,
2007-02,24.261,
2007-03,21.095,
2007-04,21.893,
2007-05,23.587,
2007-06,21.115,
2007-07,22.505,
2007-08,22.204,
2007-09,18.955,
2007-10,15.927,
2007-11,15.282,
2007-12,14.508,
2008-01,12.811,
2008-02,12.695,
2008-03,12.010,
2008-04,13.248,
2008-05,12.996,
2008-06,13.183,
2008-07,13.258,
2008-08,14.951,
2008-09,11.512,
2008-10,11.551,
2008-11,11.272,
2008-12,14.689,
2009-01,16.824,
2009-02,16.305,
2009-03,14.197,
2009-04,16.875,
2009-05,14.201,
2009-06,14.175,
2009-07,21.228,
2009-08,16.784,
2009-09,14.695,
2009-10,23.244,
2009-11,13.731,
2009-12,11.593,
2010-01,12.391,
2010-02,11.934,
2010-03,12.453,
2010-04,12.321,
2010-05,12.596,
2010-06,12.627,
2010-07,12.647,
2010-08,13.038,
2010-09,13.295,
2010-10,14.594,
2010-11,89.201,
2010-12,83.155,
2011-01,79.279,
2011-02,72.113,
2011-03,62.096,
2011-04,52.177,
2011-05,48.513,
2011-06,45.227,
2011-07,42.352,
2011-08,38.545,
2011-09,38.138,
2011-10,32.833,
2011-11,31.081,
2011-12,33.588,
2012-01,35.143,
2012-02,35.950,
2012-03,34.397,
2012-04,35.336,
2012-05,35.474,
2012-06,34.454,
2012-07,33.218,
2012-08,31.616,
2012-09,31.512,
2012-10,31.046,
2012-11,30.916,
2012-12,28.587,
2013-01,28.389,
2013-02,26.193,
2013-03,26.336,
2013-04,33.816,
2013-05,26.420,
2013-06,24.298,
2013-07,25.708,
2013-08,24.028,
2013-09,24.010,
2013-10,24.589,
2013-11,24.281,
2013-12,24.738,
2014-01,27.302,
2014-02,28.265,
2014-03,23.748,
2014-04,23.233,
2014-05,24.833,
2014-06,23.854,
2014-07,25.098,
2014-08,24.215,
2014-09,23.515,
2014-10,26.869,
2014-11,26.318,
2014-12,21.485,Provisional value
