"",BBK01.QUK811,BBK01.QUK811_FLAGS
"",Consolidated German banks: Loans and advances to foreign banks / Algeria / All currencies,
unit,Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-02 08:34:04,
2002-03,0.441,
2002-04,0.440,
2002-05,0.434,
2002-06,0.441,
2002-07,0.423,
2002-08,0.423,
2002-09,0.410,
2002-10,0.408,
2002-11,0.402,
2002-12,0.380,
2003-01,0.376,
2003-02,0.376,
2003-03,0.376,
2003-04,0.372,
2003-05,0.360,
2003-06,0.347,
2003-07,0.343,
2003-08,0.341,
2003-09,0.337,
2003-10,0.320,
2003-11,0.305,
2003-12,0.291,
2004-01,0.294,
2004-02,0.289,
2004-03,0.284,
2004-04,0.280,
2004-05,0.259,
2004-06,0.248,
2004-07,0.243,
2004-08,0.245,
2004-09,0.242,
2004-10,0.232,
2004-11,0.220,
2004-12,0.210,
2005-01,0.210,
2005-02,0.216,
2005-03,0.200,
2005-04,0.201,
2005-05,0.213,
2005-06,0.177,
2005-07,0.191,
2005-08,0.175,
2005-09,0.169,
2005-10,0.171,
2005-11,0.165,
2005-12,0.121,
2006-01,0.117,
2006-02,0.117,
2006-03,0.113,
2006-04,0.112,
2006-05,0.109,
2006-06,0.126,
2006-07,0.103,
2006-08,0.103,
2006-09,0.076,
2006-10,0.072,
2006-11,0.070,
2006-12,0.073,
2007-01,0.079,
2007-02,0.078,
2007-03,0.072,
2007-04,0.067,
2007-05,0.064,
2007-06,0.070,
2007-07,0.062,
2007-08,0.065,
2007-09,0.089,
2007-10,0.059,
2007-11,0.059,
2007-12,0.061,
2008-01,0.055,
2008-02,0.053,
2008-03,0.050,
2008-04,0.049,
2008-05,0.049,
2008-06,0.043,
2008-07,0.198,
2008-08,0.052,
2008-09,0.051,
2008-10,0.044,
2008-11,0.041,
2008-12,0.044,
2009-01,0.043,
2009-02,0.043,
2009-03,0.040,
2009-04,0.036,
2009-05,0.038,
2009-06,0.037,
2009-07,0.039,
2009-08,0.029,
2009-09,0.027,
2009-10,0.023,
2009-11,0.021,
2009-12,0.031,
2010-01,0.041,
2010-02,0.036,
2010-03,0.031,
2010-04,0.028,
2010-05,0.034,
2010-06,0.039,
2010-07,0.034,
2010-08,0.037,
2010-09,0.041,
2010-10,0.041,
2010-11,0.031,
2010-12,0.044,
2011-01,0.038,
2011-02,0.033,
2011-03,0.034,
2011-04,0.036,
2011-05,0.035,
2011-06,0.043,
2011-07,0.029,
2011-08,0.030,
2011-09,0.029,
2011-10,0.029,
2011-11,0.026,
2011-12,0.042,
2012-01,0.049,
2012-02,0.032,
2012-03,0.037,
2012-04,0.028,
2012-05,0.068,
2012-06,0.055,
2012-07,0.034,
2012-08,0.027,
2012-09,0.087,
2012-10,0.028,
2012-11,0.053,
2012-12,0.062,
2013-01,0.055,
2013-02,0.055,
2013-03,0.066,
2013-04,0.081,
2013-05,0.089,
2013-06,0.056,
2013-07,0.077,
2013-08,0.087,
2013-09,0.080,
2013-10,0.071,
2013-11,0.056,
2013-12,0.077,
2014-01,0.076,
2014-02,0.066,
2014-03,0.076,
2014-04,0.065,
2014-05,0.072,
2014-06,0.079,
2014-07,0.054,
2014-08,0.056,
2014-09,0.051,
2014-10,0.048,
