"",BBK01.TU2022,BBK01.TU2022_FLAGS
1988-11,18.636,
1988-12,17.880,
1989-01,24.818,
1989-02,25.722,
1989-03,27.020,
1989-04,28.182,
1989-05,29.729,
1989-06,30.603,
1989-07,29.723,
1989-08,29.395,
1989-09,28.227,
1989-10,31.551,
1989-11,30.658,
1989-12,27.824,
1990-01,35.018,
1990-02,34.888,
1990-03,36.929,
1990-04,37.904,
1990-05,37.886,
1990-06,37.064,
1990-07,40.507,
1990-08,39.888,
1990-09,39.683,
1990-10,43.535,
1990-11,43.932,
1990-12,41.299,
1991-01,46.471,
1991-02,48.084,
1991-03,49.915,
1991-04,51.268,
1991-05,50.893,
1991-06,48.971,
1991-07,50.470,
1991-08,50.084,
1991-09,49.488,
1991-10,54.767,
1991-11,53.124,
1991-12,51.853,
1992-01,59.716,
1992-02,59.122,
1992-03,57.573,
1992-04,56.885,
1992-05,59.487,
1992-06,60.217,
1992-07,57.848,
1992-08,56.765,
1992-09,53.828,
1992-10,61.967,
1992-11,62.208,
1992-12,66.460,
1993-01,73.888,
1993-02,77.422,
1993-03,76.357,
1993-04,75.296,
1993-05,75.807,
1993-06,76.376,
1993-07,79.492,
1993-08,78.424,
1993-09,81.915,
1993-10,88.359,
1993-11,88.799,
1993-12,87.133,
1994-01,93.644,
1994-02,90.073,
1994-03,90.379,
1994-04,90.292,
1994-05,90.254,
1994-06,86.526,
1994-07,89.128,
1994-08,87.913,
1994-09,86.199,
1994-10,89.756,
1994-11,89.855,
1994-12,89.349,
1995-01,94.386,
1995-02,91.516,
1995-03,90.604,
1995-04,92.409,
1995-05,94.369,
1995-06,93.545,
1995-07,95.300,
1995-08,89.724,
1995-09,90.106,
1995-10,89.609,
1995-11,88.322,
1995-12,84.928,
1996-01,90.543,
1996-02,88.072,
1996-03,87.287,
1996-04,91.932,
1996-05,92.940,
1996-06,88.520,
1996-07,88.781,
1996-08,87.424,
1996-09,82.848,
1996-10,86.316,
1996-11,85.900,
1996-12,81.661,
1997-01,94.866,
1997-02,94.588,
1997-03,92.530,
1997-04,93.754,
1997-05,91.525,
1997-06,88.659,
1997-07,92.027,
1997-08,89.653,
1997-09,88.206,
1997-10,91.106,
1997-11,91.456,
1997-12,82.412,
1998-01,97.880,
1998-02,98.672,
1998-03,101.036,
1998-04,102.048,
1998-05,103.299,
1998-06,102.243,
1998-07,100.775,
1998-08,98.017,
1998-09,101.061,
1998-10,105.066,
1998-11,100.707,
1998-12,87.480,
1999-01,79.759,
1999-02,80.150,
1999-03,74.359,
1999-04,74.907,
1999-05,71.939,
1999-06,69.638,
1999-07,69.366,
1999-08,67.821,
1999-09,66.699,
1999-10,66.356,
1999-11,64.539,
1999-12,57.876,
2000-01,62.308,
2000-02,66.318,
2000-03,68.039,
2000-04,69.512,
2000-05,64.687,
2000-06,63.530,
2000-07,66.819,
2000-08,68.150,
2000-09,66.842,
2000-10,61.881,
2000-11,56.566,
2000-12,58.372,
2001-01,56.255,
2001-02,58.553,
2001-03,55.579,
2001-04,56.464,
2001-05,53.202,
2001-06,52.021,
2001-07,54.970,
2001-08,55.211,
2001-09,52.747,
2001-10,54.371,
2001-11,56.713,
2001-12,54.190,
2002-01,62.651,
2002-02,62.599,
2002-03,59.573,
2002-04,74.513,
2002-05,71.786,
2002-06,60.334,
2002-07,63.867,
2002-08,62.738,
2002-09,60.452,
2002-10,62.908,
2002-11,65.717,
2002-12,58.430,
2003-01,64.509,
2003-02,65.844,
2003-03,66.257,
2003-04,68.725,
2003-05,68.461,
2003-06,66.805,
2003-07,72.609,
2003-08,68.061,
2003-09,68.098,
2003-10,70.903,
2003-11,64.010,
2003-12,60.554,
2004-01,67.983,
2004-02,66.264,
2004-03,65.642,
2004-04,62.850,
2004-05,58.263,
2004-06,59.220,
2004-07,62.034,
2004-08,62.837,
2004-09,61.830,
2004-10,64.920,
2004-11,58.186,
2004-12,55.692,
2005-01,63.786,
2005-02,64.472,
2005-03,66.151,
2005-04,64.230,
2005-05,63.699,
2005-06,63.510,
2005-07,63.948,
2005-08,60.962,
2005-09,64.081,
2005-10,61.457,
2005-11,61.137,
2005-12,58.967,
2006-01,64.505,
2006-02,62.444,
2006-03,61.989,
2006-04,60.798,
2006-05,62.463,
2006-06,57.060,
2006-07,59.034,
2006-08,59.463,
2006-09,56.581,
2006-10,53.585,
2006-11,51.040,
2006-12,49.257,
2007-01,56.754,
2007-02,56.042,
2007-03,55.750,
2007-04,53.229,
2007-05,54.116,
2007-06,54.590,
2007-07,53.574,
2007-08,61.057,
2007-09,57.923,
2007-10,59.606,
2007-11,59.965,
2007-12,51.213,
2008-01,56.475,
2008-02,53.153,
2008-03,53.101,
2008-04,52.736,
2008-05,49.730,
2008-06,45.579,
2008-07,43.682,
2008-08,43.172,
2008-09,47.838,
2008-10,45.445,
2008-11,39.718,
2008-12,36.472,
2009-01,40.546,
2009-02,43.240,
2009-03,46.830,
2009-04,42.240,
2009-05,39.321,
2009-06,36.871,
2009-07,35.644,
2009-08,33.843,
2009-09,33.722,
2009-10,32.538,
2009-11,32.179,
2009-12,33.849,
2010-01,32.870,
2010-02,35.382,
2010-03,38.151,
2010-04,37.812,
2010-05,35.399,
2010-06,36.140,
2010-07,38.143,
2010-08,39.038,
2010-09,38.775,
2010-10,39.649,
2010-11,41.093,
2010-12,39.213,
2011-01,38.858,
2011-02,39.824,
2011-03,35.979,
2011-04,34.626,
2011-05,35.076,
2011-06,34.975,
2011-07,33.436,
2011-08,33.815,
2011-09,32.617,
2011-10,34.085,
2011-11,31.262,
2011-12,30.294,
2012-01,29.329,
2012-02,25.874,
2012-03,24.223,
2012-04,24.300,
2012-05,23.473,
2012-06,23.504,
2012-07,22.046,
2012-08,19.565,
2012-09,20.637,
2012-10,20.908,
2012-11,27.085,
2012-12,26.888,
2013-01,27.839,
2013-02,21.651,
2013-03,23.000,
2013-04,23.149,
2013-05,21.560,
2013-06,21.219,
2013-07,21.356,
2013-08,18.993,
2013-09,21.718,
2013-10,23.235,
2013-11,23.375,
2013-12,19.139,
2014-01,21.676,
2014-02,22.960,
2014-03,24.046,
2014-04,22.419,
2014-05,20.917,
2014-06,18.678,
2014-07,18.297,
2014-08,19.295,
2014-09,18.072,
2014-10,17.672,
2014-11,17.327,
