"",BBEX3.A.CHF.USD.CA.AA.A04,BBEX3.A.CHF.USD.CA.AA.A04_FLAGS
"",Exchange rates for the US dollar in Switzerland / USD 1 = CHF ... (buying),
unit,CHF (hypothetically euro-based),
unit multiplier,one,
last update,2015-02-19 15:13:30,
1980,1.6595,
1981,1.9493,
1982,2.0179,
1983,2.0849,
1984,2.3336,
1985,2.4396,
1986,1.7815,
1987,1.4754,
1988,1.4497,
1989,1.6212,
1990,1.3733,
1991,1.4187,
1992,1.3868,
1993,1.4596,
1994,1.3495,
1995,1.1679,
1996,1.2200,
1997,1.4323,
1998,1.4311,
1999,1.4845,
2000,1.6690,
2001,1.6661,
2002,1.5367,
2003,1.3274,
2004,1.2252,
2005,1.2308,
2006,1.2366,
2007,1.1848,
2008,1.0690,
2009,1.0731,
2010,1.0416,
2011,0.8874,
2012,0.9381,
2013,0.9269,
2014,0.9158,
"","Source: Since 2010 Swiss National Bank, Zurich 1999 - 2009 Neue Zürcher Zeitung 1998 Credit Suisse First Boston 1995 - 1997 Schweizerischer Bankverein, Zurich 1982 - 1994 Neue Zürcher Zeitung 1980 - 1981 Schweizerische Kreditanstalt",
"",Methodology: Calculated on the basis of daily exchange rates.,
