"",BBK01.OUL006,BBK01.OUL006_FLAGS
"",Cash in hand and credit balances with central banks / Credit cooperatives,
unit,DM/Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-05 08:15:03,
1948-12,0.063,
1949-01,-,Nothing exists
1949-02,-,Nothing exists
1949-03,-,Nothing exists
1949-04,-,Nothing exists
1949-05,-,Nothing exists
1949-06,0.053,
1949-07,-,Nothing exists
1949-08,-,Nothing exists
1949-09,-,Nothing exists
1949-10,-,Nothing exists
1949-11,-,Nothing exists
1949-12,0.061,
1950-01,-,Nothing exists
1950-02,-,Nothing exists
1950-03,-,Nothing exists
1950-04,-,Nothing exists
1950-05,-,Nothing exists
1950-06,0.054,
1950-07,-,Nothing exists
1950-08,-,Nothing exists
1950-09,-,Nothing exists
1950-10,-,Nothing exists
1950-11,-,Nothing exists
1950-12,0.073,
1951-01,-,Nothing exists
1951-02,-,Nothing exists
1951-03,-,Nothing exists
1951-04,-,Nothing exists
1951-05,-,Nothing exists
1951-06,0.080,
1951-07,-,Nothing exists
1951-08,-,Nothing exists
1951-09,-,Nothing exists
1951-10,-,Nothing exists
1951-11,-,Nothing exists
1951-12,0.106,
1952-01,-,Nothing exists
1952-02,-,Nothing exists
1952-03,-,Nothing exists
1952-04,-,Nothing exists
1952-05,-,Nothing exists
1952-06,0.098,
1952-07,-,Nothing exists
1952-08,-,Nothing exists
1952-09,-,Nothing exists
1952-10,-,Nothing exists
1952-11,-,Nothing exists
1952-12,0.120,
1953-01,-,Nothing exists
1953-02,-,Nothing exists
1953-03,-,Nothing exists
1953-04,-,Nothing exists
1953-05,-,Nothing exists
1953-06,0.114,
1953-07,-,Nothing exists
1953-08,-,Nothing exists
1953-09,-,Nothing exists
1953-10,-,Nothing exists
1953-11,-,Nothing exists
1953-12,0.141,
1954-01,-,Nothing exists
1954-02,-,Nothing exists
1954-03,-,Nothing exists
1954-04,-,Nothing exists
1954-05,-,Nothing exists
1954-06,0.138,
1954-07,-,Nothing exists
1954-08,-,Nothing exists
1954-09,-,Nothing exists
1954-10,-,Nothing exists
1954-11,-,Nothing exists
1954-12,0.166,
1955-01,-,Nothing exists
1955-02,-,Nothing exists
1955-03,-,Nothing exists
1955-04,-,Nothing exists
1955-05,-,Nothing exists
1955-06,0.154,
1955-07,-,Nothing exists
1955-08,-,Nothing exists
1955-09,-,Nothing exists
1955-10,-,Nothing exists
1955-11,-,Nothing exists
1955-12,0.196,
1956-01,-,Nothing exists
1956-02,-,Nothing exists
1956-03,-,Nothing exists
1956-04,-,Nothing exists
1956-05,-,Nothing exists
1956-06,0.174,
1956-07,-,Nothing exists
1956-08,-,Nothing exists
1956-09,-,Nothing exists
1956-10,-,Nothing exists
1956-11,-,Nothing exists
1956-12,0.233,
1957-01,-,Nothing exists
1957-02,-,Nothing exists
1957-03,-,Nothing exists
1957-04,-,Nothing exists
1957-05,-,Nothing exists
1957-06,0.225,
1957-07,-,Nothing exists
1957-08,-,Nothing exists
1957-09,-,Nothing exists
1957-10,-,Nothing exists
1957-11,-,Nothing exists
1957-12,0.283,
1958-01,-,Nothing exists
1958-02,-,Nothing exists
1958-03,-,Nothing exists
1958-04,-,Nothing exists
1958-05,-,Nothing exists
1958-06,0.284,
1958-07,-,Nothing exists
1958-08,-,Nothing exists
1958-09,-,Nothing exists
1958-10,-,Nothing exists
1958-11,-,Nothing exists
1958-12,0.350,
1959-01,-,Nothing exists
1959-02,-,Nothing exists
1959-03,-,Nothing exists
1959-04,-,Nothing exists
1959-05,-,Nothing exists
1959-06,0.335,
1959-07,-,Nothing exists
1959-08,-,Nothing exists
1959-09,-,Nothing exists
1959-10,-,Nothing exists
1959-11,-,Nothing exists
1959-12,0.400,
1960-01,-,Nothing exists
1960-02,-,Nothing exists
1960-03,-,Nothing exists
1960-04,-,Nothing exists
1960-05,-,Nothing exists
1960-06,0.496,
1960-07,-,Nothing exists
1960-08,-,Nothing exists
1960-09,-,Nothing exists
1960-10,-,Nothing exists
1960-11,-,Nothing exists
1960-12,0.551,
1961-01,-,Nothing exists
1961-02,-,Nothing exists
1961-03,-,Nothing exists
1961-04,-,Nothing exists
1961-05,-,Nothing exists
1961-06,0.478,
1961-07,-,Nothing exists
1961-08,-,Nothing exists
1961-09,-,Nothing exists
1961-10,-,Nothing exists
1961-11,-,Nothing exists
1961-12,0.532,
1962-01,-,Nothing exists
1962-02,-,Nothing exists
1962-03,-,Nothing exists
1962-04,-,Nothing exists
1962-05,-,Nothing exists
1962-06,0.485,
1962-07,-,Nothing exists
1962-08,-,Nothing exists
1962-09,-,Nothing exists
1962-10,-,Nothing exists
1962-11,-,Nothing exists
1962-12,0.579,
1963-01,-,Nothing exists
1963-02,-,Nothing exists
1963-03,-,Nothing exists
1963-04,-,Nothing exists
1963-05,-,Nothing exists
1963-06,0.538,
1963-07,-,Nothing exists
1963-08,-,Nothing exists
1963-09,-,Nothing exists
1963-10,-,Nothing exists
1963-11,-,Nothing exists
1963-12,0.610,
1964-01,-,Nothing exists
1964-02,-,Nothing exists
1964-03,-,Nothing exists
1964-04,-,Nothing exists
1964-05,-,Nothing exists
1964-06,0.609,
1964-07,-,Nothing exists
1964-08,-,Nothing exists
1964-09,-,Nothing exists
1964-10,-,Nothing exists
1964-11,-,Nothing exists
1964-12,0.695,
1965-01,0.716,
1965-02,0.694,
1965-03,0.725,
1965-04,0.705,
1965-05,0.772,
1965-06,0.754,
1965-07,0.761,
1965-08,0.797,
1965-09,0.782,
1965-10,0.800,
1965-11,0.794,
1965-12,0.786,
1966-01,0.847,
1966-02,0.825,
1966-03,0.829,
1966-04,0.842,
1966-05,0.899,
1966-06,0.871,
1966-07,0.915,
1966-08,0.898,
1966-09,0.908,
1966-10,0.933,
1966-11,0.903,
1966-12,0.903,
1967-01,0.913,
1967-02,0.914,
1967-03,0.809,
1967-04,0.852,
1967-05,0.816,
1967-06,0.846,
1967-07,0.775,
1967-08,0.728,
1967-09,0.706,
1967-10,0.755,
1967-11,0.752,
1967-12,0.804,
1968-01,0.776,
1968-02,0.739,
1968-03,0.794,
1968-04,0.757,
1968-05,0.798,
1968-06,0.830,
1968-07,0.796,
1968-08,0.816,
1968-09,0.813,
1968-10,0.822,
1968-11,0.818,
1968-12,0.900,
1969-01,0.842,
1969-02,0.820,
1969-03,0.883,
1969-04,0.830,
1969-05,0.906,
1969-06,1.061,
1969-07,1.041,
1969-08,1.157,
1969-09,1.103,
1969-10,1.117,
1969-11,1.021,
1969-12,0.936,
1970-01,1.144,
1970-02,1.069,
1970-03,1.140,
1970-04,1.080,
1970-05,1.170,
1970-06,1.186,
1970-07,1.335,
1970-08,1.360,
1970-09,1.576,
1970-10,1.519,
1970-11,1.624,
1970-12,1.425,
1971-01,1.623,
1971-02,1.629,
1971-03,1.574,
1971-04,1.534,
1971-05,1.658,
1971-06,1.939,
1971-07,1.916,
1971-08,1.960,
1971-09,1.998,
1971-10,2.080,
1971-11,1.789,
1971-12,1.723,
1972-01,1.695,
1972-02,1.751,
1972-03,1.805,
1972-04,1.800,
1972-05,1.848,
1972-06,1.920,
1972-07,2.268,
1972-08,2.512,
1972-09,2.566,
1972-10,2.590,
1972-11,2.529,
1972-12,2.448,
1973-01,2.577,
1973-02,2.395,
1973-03,3.031,
1973-04,2.805,
1973-05,2.965,
1973-06,2.865,
1973-07,2.992,
1973-08,2.896,
1973-09,2.871,
1973-10,2.919,
1973-11,3.035,
1973-12,2.912,
1974-01,2.929,
1974-02,3.002,
1974-03,3.287,
1974-04,2.989,
1974-05,3.321,
1974-06,3.239,
1974-07,3.261,
1974-08,3.312,
1974-09,2.931,
1974-10,2.799,
1974-11,2.798,
1974-12,2.873,
1975-01,2.995,
1975-02,2.842,
1975-03,3.158,
1975-04,3.035,
1975-05,3.158,
1975-06,2.952,
1975-07,2.642,
1975-08,2.620,
1975-09,2.847,
1975-10,2.854,
1975-11,2.865,
1975-12,2.813,
1976-01,2.914,
1976-02,2.923,
1976-03,2.897,
1976-04,2.813,
1976-05,3.126,
1976-06,3.301,
1976-07,3.318,
1976-08,3.330,
1976-09,3.364,
1976-10,3.333,
1976-11,3.324,
1976-12,3.302,
1977-01,3.400,
1977-02,3.449,
1977-03,3.254,
1977-04,3.324,
1977-05,3.406,
1977-06,3.227,
1977-07,3.426,
1977-08,3.350,
1977-09,2.994,
1977-10,3.177,
1977-11,3.125,
1977-12,3.281,
1978-01,3.282,
1978-02,3.377,
1978-03,3.396,
1978-04,3.402,
1978-05,3.442,
1978-06,3.135,
1978-07,3.330,
1978-08,3.297,
1978-09,3.438,
1978-10,3.472,
1978-11,3.660,
1978-12,3.786,
1979-01,3.733,
1979-02,4.084,
1979-03,4.067,
1979-04,4.048,
1979-05,4.063,
1979-06,4.227,
1979-07,4.138,
1979-08,4.153,
1979-09,4.171,
1979-10,4.335,
1979-11,4.268,
1979-12,4.252,
1980-01,4.486,
1980-02,4.350,
1980-03,4.685,
1980-04,4.399,
1980-05,4.156,
1980-06,4.393,
1980-07,4.407,
1980-08,4.472,
1980-09,4.105,
1980-10,4.219,
1980-11,4.142,
1980-12,4.177,
1981-01,4.241,
1981-02,3.819,
1981-03,3.960,
1981-04,4.002,
1981-05,4.138,
1981-06,4.086,
1981-07,4.266,
1981-08,4.290,
1981-09,4.433,
1981-10,4.481,
1981-11,4.594,
1981-12,4.532,
1982-01,4.571,
1982-02,4.841,
1982-03,4.811,
1982-04,4.807,
1982-05,4.916,
1982-06,4.715,
1982-07,4.807,
1982-08,4.898,
1982-09,4.938,
1982-10,4.420,
1982-11,4.523,
1982-12,4.711,
1983-01,4.724,
1983-02,4.852,
1983-03,4.945,
1983-04,4.620,
1983-05,4.653,
1983-06,4.654,
1983-07,4.801,
1983-08,4.656,
1983-09,4.710,
1983-10,4.915,
1983-11,4.684,
1983-12,5.056,
1984-01,4.965,
1984-02,4.906,
1984-03,4.990,
1984-04,5.009,
1984-05,5.015,
1984-06,4.939,
1984-07,5.076,
1984-08,5.020,
1984-09,5.143,
1984-10,4.913,
1984-11,5.067,
1984-12,5.443,
1985-01,5.035,
1985-02,5.040,
1985-03,5.241,
1985-04,5.198,
1985-05,5.089,
1985-06,5.220,
1985-07,5.178,
1985-08,5.232,
1985-09,5.386,
1985-10,5.028,
1985-11,5.231,
1985-12,5.850,
1986-01,5.781,
1986-02,5.685,
1986-03,6.201,
1986-04,5.832,
1986-05,4.743,
1986-06,5.441,
1986-07,5.282,
1986-08,5.206,
1986-09,5.401,
1986-10,5.408,
1986-11,5.343,
1986-12,5.906,
1987-01,5.514,
1987-02,6.368,
1987-03,6.186,
1987-04,5.862,
1987-05,6.413,
1987-06,6.118,
1987-07,6.235,
1987-08,6.451,
1987-09,6.196,
1987-10,6.053,
1987-11,6.267,
1987-12,6.507,
1988-01,6.357,
1988-02,6.782,
1988-03,6.656,
1988-04,6.236,
1988-05,6.480,
1988-06,6.613,
1988-07,6.481,
1988-08,6.680,
1988-09,6.702,
1988-10,6.807,
1988-11,6.844,
1988-12,7.236,
1989-01,6.819,
1989-02,6.984,
1989-03,6.582,
1989-04,6.953,
1989-05,6.720,
1989-06,6.803,
1989-07,7.015,
1989-08,7.029,
1989-09,7.001,
1989-10,7.107,
1989-11,7.026,
1989-12,8.094,
1990-01,7.409,
1990-02,7.520,
1990-03,7.480,
1990-04,7.390,
1990-05,7.688,
1990-06,7.665,
1990-07,8.203,
1990-08,8.659,
1990-09,9.122,
1990-10,8.680,
1990-11,9.214,
1990-12,9.764,
1991-01,9.444,
1991-02,9.299,
1991-03,9.764,
1991-04,9.637,
1991-05,9.118,
1991-06,9.907,
1991-07,9.544,
1991-08,9.248,
1991-09,9.899,
1991-10,9.451,
1991-11,10.063,
1991-12,10.056,
1992-01,10.800,
1992-02,10.616,
1992-03,10.674,
1992-04,10.337,
1992-05,10.947,
1992-06,11.379,
1992-07,11.023,
1992-08,11.515,
1992-09,11.091,
1992-10,11.300,
1992-11,11.854,
1992-12,11.925,
1993-01,11.963,
1993-02,12.205,
1993-03,7.885,
1993-04,7.840,
1993-05,8.590,
1993-06,8.606,
1993-07,8.183,
1993-08,9.266,
1993-09,8.685,
1993-10,8.583,
1993-11,9.491,
1993-12,9.814,
1994-01,9.828,
1994-02,10.752,
1994-03,8.540,
1994-04,8.140,
1994-05,8.597,
1994-06,8.337,
1994-07,8.054,
1994-08,8.261,
1994-09,8.053,
1994-10,8.488,
1994-11,8.688,
1994-12,9.864,
1995-01,8.675,
1995-02,8.678,
1995-03,8.135,
1995-04,8.358,
1995-05,8.644,
1995-06,8.427,
1995-07,8.589,
1995-08,7.605,
1995-09,8.020,
1995-10,8.132,
1995-11,8.206,
1995-12,9.448,
1996-01,8.025,
1996-02,7.987,
1996-03,8.155,
1996-04,8.421,
1996-05,8.252,
1996-06,8.320,
1996-07,7.924,
1996-08,8.122,
1996-09,8.263,
1996-10,8.010,
1996-11,8.068,
1996-12,10.204,
1997-01,8.135,
1997-02,8.179,
1997-03,8.722,
1997-04,8.104,
1997-05,8.468,
1997-06,8.697,
1997-07,8.098,
1997-08,8.398,
1997-09,8.486,
1997-10,8.202,
1997-11,8.745,
1997-12,9.987,
1998-01,8.206,
1998-02,8.481,
1998-03,8.353,
1998-04,8.255,
1998-05,8.729,
1998-06,8.795,
1998-07,8.083,
1998-08,8.451,
1998-09,8.443,
1998-10,8.322,
1998-11,8.444,
1998-12,9.261,
1999-01,10.070,
1999-02,10.017,
1999-03,10.142,
1999-04,10.061,
1999-05,10.449,
1999-06,9.967,
1999-07,10.171,
1999-08,10.357,
1999-09,10.051,
1999-10,10.528,
1999-11,10.275,
1999-12,11.124,
2000-01,10.407,
2000-02,10.249,
2000-03,10.208,
2000-04,10.638,
2000-05,10.698,
2000-06,10.213,
2000-07,10.533,
2000-08,10.891,
2000-09,10.297,
2000-10,11.072,
2000-11,10.772,
2000-12,11.771,
2001-01,10.707,
2001-02,10.710,
2001-03,10.627,
2001-04,11.043,
2001-05,11.266,
2001-06,10.680,
2001-07,11.260,
2001-08,10.924,
2001-09,10.985,
2001-10,11.080,
2001-11,10.916,
2001-12,14.375,
2002-01,14.487,
2002-02,12.805,
2002-03,11.869,
2002-04,11.707,
2002-05,11.692,
2002-06,11.651,
2002-07,11.440,
2002-08,11.351,
2002-09,11.422,
2002-10,11.503,
2002-11,11.059,
2002-12,13.194,
2003-01,11.380,
2003-02,11.400,
2003-03,10.891,
2003-04,11.713,
2003-05,11.332,
2003-06,11.219,
2003-07,11.699,
2003-08,11.556,
2003-09,11.605,
2003-10,11.597,
2003-11,11.967,
2003-12,13.331,
2004-01,11.999,
2004-02,10.901,
2004-03,11.004,
2004-04,11.614,
2004-05,12.122,
2004-06,11.681,
2004-07,11.437,
2004-08,11.841,
2004-09,11.488,
2004-10,11.575,
2004-11,11.457,
2004-12,12.217,
2005-01,11.618,
2005-02,11.713,
