"",BBK01.OUK004,BBK01.OUK004_FLAGS
1977-06,18.631,
1977-07,19.108,
1977-08,19.591,
1977-09,18.908,
1977-10,19.237,
1977-11,21.269,
1977-12,20.703,
1978-01,21.228,
1978-02,21.034,
1978-03,19.804,
1978-04,19.734,
1978-05,20.091,
1978-06,19.681,
1978-07,20.864,
1978-08,22.233,
1978-09,21.990,
1978-10,23.618,
1978-11,25.373,
1978-12,24.642,
1979-01,24.832,
1979-02,24.937,
1979-03,23.826,
1979-04,23.685,
1979-05,24.184,
1979-06,23.951,
1979-07,24.234,
1979-08,25.610,
1979-09,24.593,
1979-10,24.003,
1979-11,26.547,
1979-12,25.989,
1980-01,24.583,
1980-02,24.844,
1980-03,23.792,
1980-04,23.714,
1980-05,24.412,
1980-06,23.185,
1980-07,24.644,
1980-08,26.201,
1980-09,26.097,
1980-10,26.137,
1980-11,28.760,
1980-12,29.585,
1981-01,28.563,
1981-02,27.581,
1981-03,25.955,
1981-04,26.833,
1981-05,26.420,
1981-06,25.700,
1981-07,26.390,
1981-08,27.654,
1981-09,27.685,
1981-10,25.752,
1981-11,28.179,
1981-12,28.897,
1982-01,27.779,
1982-02,28.517,
1982-03,29.137,
1982-04,28.268,
1982-05,28.163,
1982-06,27.234,
1982-07,28.047,
1982-08,29.290,
1982-09,29.309,
1982-10,30.630,
1982-11,31.106,
1982-12,30.721,
1983-01,29.850,
1983-02,30.525,
1983-03,28.879,
1983-04,29.924,
1983-05,32.531,
1983-06,32.634,
1983-07,33.117,
1983-08,33.564,
1983-09,33.773,
1983-10,33.690,
1983-11,34.394,
1983-12,36.026,
1984-01,36.615,
1984-02,37.773,
1984-03,34.011,
1984-04,34.054,
1984-05,34.193,
1984-06,32.662,
1984-07,34.965,
1984-08,36.328,
1984-09,34.064,
1984-10,38.795,
1984-11,38.330,
1984-12,38.437,
1985-01,36.155,
1985-02,38.449,
1985-03,39.293,
1985-04,36.404,
1985-05,38.278,
1985-06,36.134,
1985-07,38.751,
1985-08,38.390,
1985-09,37.281,
1985-10,39.212,
1985-11,39.366,
1985-12,42.621,
1986-01,37.325,
1986-02,37.086,
1986-03,36.666,
1986-04,38.140,
1986-05,38.719,
1986-06,37.913,
1986-07,40.099,
1986-08,41.537,
1986-09,41.607,
1986-10,41.086,
1986-11,44.383,
1986-12,46.093,
1987-01,45.292,
1987-02,45.553,
1987-03,46.586,
1987-04,44.934,
1987-05,46.273,
1987-06,45.563,
1987-07,47.552,
1987-08,47.916,
1987-09,48.506,
1987-10,49.823,
1987-11,50.928,
1987-12,53.605,
1988-01,48.988,
1988-02,49.556,
1988-03,50.841,
1988-04,48.055,
1988-05,48.916,
1988-06,49.288,
1988-07,50.273,
1988-08,51.308,
1988-09,57.016,
1988-10,52.764,
1988-11,53.665,
1988-12,57.880,
1989-01,50.653,
1989-02,50.886,
1989-03,55.568,
1989-04,49.669,
1989-05,50.229,
1989-06,53.402,
1989-07,51.965,
1989-08,55.453,
1989-09,51.573,
1989-10,51.990,
1989-11,54.220,
1989-12,58.016,
1990-01,51.675,
1990-02,51.132,
1990-03,55.718,
1990-04,48.023,
1990-05,56.210,
1990-06,48.940,
1990-07,49.518,
1990-08,55.326,
1990-09,55.551,
1990-10,54.073,
1990-11,60.765,
1990-12,59.463,
1991-01,55.885,
1991-02,60.768,
1991-03,54.510,
1991-04,53.692,
1991-05,58.886,
1991-06,52.214,
1991-07,51.151,
1991-08,58.448,
1991-09,50.965,
1991-10,58.340,
1991-11,53.896,
1991-12,54.627,
1992-01,58.251,
1992-02,49.054,
1992-03,49.058,
1992-04,54.533,
1992-05,49.846,
1992-06,48.421,
1992-07,52.439,
1992-08,47.868,
1992-09,48.465,
1992-10,49.660,
1992-11,51.226,
1992-12,52.030,
1993-01,48.696,
1993-02,49.693,
1993-03,52.132,
1993-04,54.621,
1993-05,52.911,
1993-06,51.286,
1993-07,54.483,
1993-08,53.398,
1993-09,52.159,
1993-10,53.210,
1993-11,56.026,
1993-12,58.954,
1994-01,55.552,
1994-02,55.716,
1994-03,55.570,
1994-04,54.905,
1994-05,54.493,
1994-06,51.605,
1994-07,50.194,
1994-08,50.684,
1994-09,50.676,
1994-10,50.637,
1994-11,51.581,
1994-12,55.093,
1995-01,52.913,
1995-02,51.934,
1995-03,52.439,
1995-04,52.739,
1995-05,52.428,
1995-06,52.104,
1995-07,51.994,
1995-08,54.316,
1995-09,54.895,
1995-10,54.915,
1995-11,57.199,
1995-12,58.744,
1996-01,60.167,
1996-02,60.740,
1996-03,58.969,
1996-04,58.756,
1996-05,58.023,
1996-06,57.461,
1996-07,56.664,
1996-08,59.433,
1996-09,58.981,
1996-10,59.853,
1996-11,63.123,
1996-12,65.663,
1997-01,61.325,
1997-02,62.661,
1997-03,62.234,
1997-04,63.198,
1997-05,64.344,
1997-06,64.041,
1997-07,64.195,
1997-08,65.473,
1997-09,67.306,
1997-10,68.465,
1997-11,71.795,
1997-12,73.198,
1998-01,68.997,
1998-02,69.495,
1998-03,68.932,
1998-04,69.430,
1998-05,70.407,
1998-06,72.108,
1998-07,74.752,
1998-08,76.533,
1998-09,73.853,
1998-10,78.694,
1998-11,82.307,
1998-12,82.123,
1999-01,97.029,
1999-02,92.020,
1999-03,92.254,
1999-04,90.990,
1999-05,93.615,
1999-06,92.159,
1999-07,95.726,
1999-08,99.089,
1999-09,96.167,
1999-10,103.433,
1999-11,102.422,
1999-12,105.132,
2000-01,99.244,
2000-02,98.192,
2000-03,99.892,
2000-04,97.693,
2000-05,95.856,
2000-06,99.752,
2000-07,89.873,
2000-08,96.910,
2000-09,97.189,
2000-10,94.042,
2000-11,100.666,
2000-12,105.956,
2001-01,93.943,
2001-02,93.218,
2001-03,96.524,
2001-04,95.265,
2001-05,90.683,
2001-06,96.807,
2001-07,87.538,
2001-08,90.186,
2001-09,89.927,
2001-10,84.161,
2001-11,88.024,
2001-12,88.992,
2002-01,79.668,
2002-02,79.148,
2002-03,84.897,
2002-04,86.445,
2002-05,87.223,
2002-06,85.509,
2002-07,80.723,
2002-08,81.689,
2002-09,77.164,
2002-10,80.408,
2002-11,82.947,
2002-12,83.093,
2003-01,80.443,
2003-02,82.840,
2003-03,75.482,
2003-04,81.183,
2003-05,85.358,
2003-06,77.418,
2003-07,77.177,
2003-08,78.257,
2003-09,76.429,
2003-10,79.150,
2003-11,77.620,
2003-12,81.067,
2004-01,78.243,
2004-02,81.750,
2004-03,79.306,
2004-04,82.559,
2004-05,83.679,
2004-06,86.049,
2004-07,88.621,
2004-08,90.541,
2004-09,87.929,
2004-10,90.485,
2004-11,83.363,
2004-12,90.948,
2005-01,86.453,
2005-02,88.546,
2005-03,85.409,
2005-04,95.329,
2005-05,96.427,
2005-06,99.860,
2005-07,98.614,
2005-08,96.174,
2005-09,96.874,
2005-10,97.560,
2005-11,95.858,
2005-12,97.531,
2006-01,98.225,
2006-02,103.293,
2006-03,100.873,
2006-04,108.145,
2006-05,103.330,
2006-06,99.717,
2006-07,105.323,
2006-08,101.721,
2006-09,106.050,
2006-10,109.673,
2006-11,99.367,
2006-12,110.446,
2007-01,104.557,
2007-02,104.606,
2007-03,105.795,
2007-04,109.153,
2007-05,109.735,
2007-06,111.923,
2007-07,118.746,
2007-08,115.957,
2007-09,119.786,
2007-10,120.171,
2007-11,122.013,
2007-12,126.577,
2008-01,117.117,
2008-02,122.235,
2008-03,127.526,
2008-04,120.363,
2008-05,118.582,
2008-06,112.389,
2008-07,114.113,
2008-08,120.355,
2008-09,120.263,
2008-10,128.472,
2008-11,125.374,
2008-12,117.844,
2009-01,116.283,
2009-02,114.553,
2009-03,112.321,
2009-04,111.597,
2009-05,112.390,
2009-06,113.219,
2009-07,109.560,
2009-08,106.193,
2009-09,104.744,
2009-10,103.346,
2009-11,99.292,
2009-12,99.243,
2010-01,99.430,
2010-02,100.386,
2010-03,102.314,
2010-04,103.960,
2010-05,104.426,
2010-06,102.939,
2010-07,101.615,
2010-08,104.698,
2010-09,104.508,
2010-10,104.883,
2010-11,103.834,
2010-12,103.659,
2011-01,103.828,
2011-02,105.683,
2011-03,101.072,
2011-04,98.098,
2011-05,98.478,
2011-06,98.901,
2011-07,102.643,
2011-08,105.746,
2011-09,108.245,
2011-10,108.257,
2011-11,107.301,
2011-12,113.963,
2012-01,118.180,
2012-02,117.637,
2012-03,115.266,
2012-04,115.048,
2012-05,116.502,
2012-06,112.093,
2012-07,110.790,
2012-08,110.689,
2012-09,105.948,
2012-10,105.574,
2012-11,101.745,
2012-12,98.859,
2013-01,99.015,
2013-02,99.323,
2013-03,100.695,
2013-04,99.172,
2013-05,102.106,
2013-06,103.183,
2013-07,100.763,
2013-08,108.488,
2013-09,103.218,
2013-10,103.434,
2013-11,101.215,
2013-12,102.111,
2014-01,102.932,
2014-02,105.304,
2014-03,103.329,
2014-04,104.393,
2014-05,109.500,
2014-06,105.222,
2014-07,106.671,
2014-08,111.939,
2014-09,106.878,
2014-10,103.431,
2014-11,100.818,
2014-12,99.372,Provisional value
"","General: MFIs = monetary financial institutions Including liabilities arising from monetary policy operations with the Bundesbank. Up to 1998, excluding fixed-term deposits with maturities of less than 1 month as well as deposits of domestic building and loan associations and money market funds. Owing to the treatment of statistical breaks and revisions inthe time series, see the section headed ""Data interpretation"" in the ""General notes"".",
