"",BBK01.QUV622,BBK01.QUV622_FLAGS
"",Banks in Germany: Short-term loans and advances to non- residents / New Zealand / All currencies,
unit,Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-02 07:28:32,
2001-12,0.207,
2002-01,0.222,
2002-02,0.269,
2002-03,0.949,
2002-04,0.460,
2002-05,0.255,
2002-06,0.351,
2002-07,0.251,
2002-08,0.371,
2002-09,0.371,
2002-10,0.289,
2002-11,0.274,
2002-12,0.227,
2003-01,0.365,
2003-02,0.103,
2003-03,0.090,
2003-04,0.057,
2003-05,0.079,
2003-06,0.175,
2003-07,0.149,
2003-08,0.307,
2003-09,0.354,
2003-10,0.397,
2003-11,0.422,
2003-12,0.472,
2004-01,0.344,
2004-02,0.284,
2004-03,0.427,
2004-04,0.125,
2004-05,0.657,
2004-06,0.785,
2004-07,0.862,
2004-08,1.179,
2004-09,0.328,
2004-10,0.110,
2004-11,0.254,
2004-12,0.461,
2005-01,0.564,
2005-02,0.741,
2005-03,0.307,
2005-04,0.484,
2005-05,0.385,
2005-06,0.657,
2005-07,0.608,
2005-08,1.397,
2005-09,0.598,
2005-10,0.513,
2005-11,0.172,
2005-12,0.151,
2006-01,0.227,
2006-02,0.123,
2006-03,0.118,
2006-04,0.125,
2006-05,0.170,
2006-06,0.217,
2006-07,0.232,
2006-08,0.145,
2006-09,0.129,
2006-10,0.130,
2006-11,0.288,
2006-12,0.267,
2007-01,0.573,
2007-02,0.662,
2007-03,0.546,
2007-04,0.425,
2007-05,0.672,
2007-06,0.723,
2007-07,0.586,
2007-08,0.093,
2007-09,0.480,
2007-10,0.598,
2007-11,0.404,
2007-12,0.247,
2008-01,0.350,
2008-02,0.062,
2008-03,0.258,
2008-04,0.060,
2008-05,0.158,
2008-06,0.200,
2008-07,0.152,
2008-08,0.089,
2008-09,0.061,
2008-10,0.132,
2008-11,0.061,
2008-12,0.045,
2009-01,0.112,
2009-02,0.102,
2009-03,0.111,
2009-04,0.109,
2009-05,0.136,
2009-06,0.101,
2009-07,0.100,
2009-08,0.096,
2009-09,0.104,
2009-10,0.073,
2009-11,0.068,
2009-12,0.072,
2010-01,0.149,
2010-02,0.121,
2010-03,0.192,
2010-04,0.227,
2010-05,0.137,
2010-06,0.140,
2010-07,0.120,
2010-08,0.118,
2010-09,0.119,
2010-10,0.157,
2010-11,0.228,
2010-12,0.110,
2011-01,0.049,
2011-02,0.211,
2011-03,0.177,
2011-04,0.121,
2011-05,0.203,
2011-06,0.219,
2011-07,0.286,
2011-08,0.146,
2011-09,0.109,
2011-10,0.074,
2011-11,0.092,
2011-12,0.092,
2012-01,0.109,
2012-02,0.188,
2012-03,0.101,
2012-04,0.109,
2012-05,0.111,
2012-06,0.093,
2012-07,0.179,
2012-08,0.185,
2012-09,0.276,
2012-10,0.231,
2012-11,0.384,
2012-12,0.341,
2013-01,0.359,
2013-02,0.445,
2013-03,0.236,
2013-04,0.079,
2013-05,0.079,
2013-06,0.089,
2013-07,0.086,
2013-08,0.279,
2013-09,0.356,
2013-10,0.132,
2013-11,0.112,
2013-12,0.349,
2014-01,0.468,
2014-02,0.680,
2014-03,0.102,
2014-04,0.075,
2014-05,0.201,
2014-06,0.259,
2014-07,0.138,
2014-08,0.082,
2014-09,0.102,
2014-10,0.260,
2014-11,0.143,
2014-12,0.089,
