"",BBK01.OUM242,BBK01.OUM242_FLAGS
"",Time deposits of non-profit institutions / for more than one year up to and including two years / Mortgage banks,
unit,Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-05 09:21:18,
1999-01,-,Nothing exists
1999-02,-,Nothing exists
1999-03,-,Nothing exists
1999-04,-,Nothing exists
1999-05,-,Nothing exists
1999-06,-,Nothing exists
1999-07,-,Nothing exists
1999-08,-,Nothing exists
1999-09,-,Nothing exists
1999-10,-,Nothing exists
1999-11,-,Nothing exists
1999-12,-,Nothing exists
2000-01,-,Nothing exists
2000-02,-,Nothing exists
2000-03,-,Nothing exists
2000-04,-,Nothing exists
2000-05,-,Nothing exists
2000-06,-,Nothing exists
2000-07,-,Nothing exists
2000-08,0.005,
2000-09,0.001,
2000-10,0.001,
2000-11,0.006,
2000-12,0.006,
2001-01,0.006,
2001-02,0.006,
2001-03,0.004,
2001-04,0.009,
2001-05,0.004,
2001-06,0.004,
2001-07,0.004,
2001-08,0.004,
2001-09,-,Nothing exists
2001-10,-,Nothing exists
2001-11,-,Nothing exists
2001-12,-,Nothing exists
2002-01,-,Nothing exists
2002-02,-,Nothing exists
2002-03,0.009,
2002-04,0.009,
2002-05,0.009,
2002-06,0.009,
2002-07,0.009,
2002-08,0.009,
2002-09,0.009,
2002-10,0.009,
2002-11,0.009,
2002-12,0.009,
2003-01,0.009,
2003-02,0.009,
2003-03,0.009,
2003-04,0.011,
2003-05,0.013,
2003-06,0.002,
2003-07,0.004,
2003-08,0.002,
2003-09,0.002,
2003-10,0.002,
2003-11,0.002,
2003-12,0.028,
2004-01,0.031,
2004-02,0.031,
2004-03,0.031,
2004-04,0.036,
2004-05,0.037,
2004-06,0.039,
2004-07,0.039,
2004-08,0.039,
2004-09,0.041,
2004-10,0.043,
2004-11,0.043,
2004-12,0.019,
2005-01,0.037,
2005-02,0.038,
2005-03,0.038,
2005-04,0.044,
2005-05,0.044,
2005-06,0.061,
2005-07,0.063,
2005-08,0.063,
2005-09,0.106,
2005-10,0.107,
2005-11,0.101,
2005-12,0.101,
2006-01,0.082,
2006-02,0.082,
2006-03,0.083,
2006-04,0.080,
2006-05,0.080,
2006-06,0.080,
2006-07,0.080,
2006-08,0.060,
2006-09,0.062,
2006-10,0.062,
2006-11,0.062,
2006-12,0.062,
2007-01,0.062,
2007-02,0.057,
2007-03,0.015,
2007-04,0.009,
2007-05,0.009,
2007-06,0.015,
2007-07,0.017,
2007-08,0.017,
2007-09,0.019,
2007-10,0.019,
2007-11,0.046,
2007-12,0.047,
2008-01,0.050,
2008-02,0.064,
2008-03,0.063,
2008-04,0.064,
2008-05,0.061,
2008-06,0.061,
2008-07,0.079,
2008-08,0.093,
2008-09,0.092,
2008-10,0.090,
2008-11,0.098,
2008-12,0.100,
2009-01,0.098,
2009-02,0.096,
2009-03,0.095,
2009-04,0.078,
2009-05,0.094,
2009-06,0.099,
2009-07,0.093,
2009-08,0.094,
2009-09,0.093,
2009-10,0.096,
2009-11,0.069,
2009-12,0.075,
2010-01,0.085,
2010-02,0.092,
2010-03,0.082,
2010-04,0.089,
2010-05,0.086,
2010-06,0.074,
2010-07,0.064,
2010-08,0.065,
2010-09,0.065,
2010-10,0.076,
2010-11,0.090,
2010-12,0.093,
2011-01,0.090,
2011-02,0.092,
2011-03,0.094,
2011-04,0.109,
2011-05,0.095,
2011-06,0.086,
2011-07,0.121,
2011-08,0.121,
2011-09,0.127,
2011-10,0.122,
2011-11,0.118,
2011-12,0.118,
2012-01,0.129,
2012-02,0.130,
2012-03,0.132,
2012-04,0.127,
2012-05,0.109,
2012-06,0.102,
2012-07,0.098,
2012-08,0.105,
2012-09,0.106,
2012-10,0.107,
2012-11,0.104,
2012-12,0.112,
2013-01,0.108,
2013-02,0.107,
2013-03,0.104,
2013-04,0.103,
2013-05,0.074,
2013-06,0.071,
2013-07,0.075,
2013-08,0.104,
2013-09,0.104,
2013-10,0.104,
2013-11,0.096,
2013-12,0.091,
2014-01,0.090,
2014-02,0.102,
2014-03,0.111,
2014-04,0.111,
2014-05,0.109,
2014-06,0.101,
2014-07,0.101,
2014-08,0.070,
2014-09,0.065,
2014-10,0.068,
2014-11,0.043,
2014-12,0.062,Provisional value
