"",BBK01.QUW403,BBK01.QUW403_FLAGS
"","Foreign branches: Claims on non-residents, total / Jersey / Euro",
unit,Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-02 07:48:11,
2003-01,1.257,
2003-02,1.330,
2003-03,1.352,
2003-04,1.973,
2003-05,1.884,
2003-06,1.785,
2003-07,1.976,
2003-08,1.731,
2003-09,1.922,
2003-10,1.749,
2003-11,1.673,
2003-12,1.527,
2004-01,1.241,
2004-02,1.723,
2004-03,1.855,
2004-04,2.163,
2004-05,2.156,
2004-06,2.118,
2004-07,1.940,
2004-08,1.904,
2004-09,1.862,
2004-10,2.351,
2004-11,2.432,
2004-12,1.924,
2005-01,2.003,
2005-02,2.484,
2005-03,2.307,
2005-04,2.372,
2005-05,2.364,
2005-06,2.599,
2005-07,2.463,
2005-08,2.539,
2005-09,2.428,
2005-10,2.445,
2005-11,2.751,
2005-12,2.708,
2006-01,2.758,
2006-02,2.662,
2006-03,2.526,
2006-04,2.213,
2006-05,2.718,
2006-06,2.086,
2006-07,2.766,
2006-08,2.431,
2006-09,2.260,
2006-10,2.158,
2006-11,2.163,
2006-12,2.256,
2007-01,2.326,
2007-02,2.513,
2007-03,3.009,
2007-04,3.194,
2007-05,3.426,
2007-06,3.311,
2007-07,2.920,
2007-08,3.640,
2007-09,5.439,
2007-10,4.269,
2007-11,4.522,
2007-12,5.235,
2008-01,4.640,
2008-02,4.841,
2008-03,4.819,
2008-04,4.860,
2008-05,4.845,
2008-06,5.239,
2008-07,5.043,
2008-08,5.154,
2008-09,5.283,
2008-10,5.706,
2008-11,5.181,
2008-12,5.357,
2009-01,4.490,
2009-02,3.922,
2009-03,4.058,
2009-04,4.165,
2009-05,4.113,
2009-06,3.836,
2009-07,2.999,
2009-08,3.151,
2009-09,3.034,
2009-10,2.863,
2009-11,2.876,
2009-12,2.257,
2010-01,2.283,
2010-02,2.275,
2010-03,2.227,
2010-04,2.280,
2010-05,2.266,
2010-06,1.672,
2010-07,2.046,
2010-08,1.785,
2010-09,1.690,
2010-10,1.681,
2010-11,1.581,
2010-12,1.427,
2011-01,2.033,
2011-02,2.091,
2011-03,1.882,
2011-04,1.725,
2011-05,1.927,
2011-06,1.991,
2011-07,1.556,
2011-08,1.523,
2011-09,1.687,
2011-10,1.488,
2011-11,1.415,
2011-12,1.151,
2012-01,1.207,
2012-02,0.915,
2012-03,1.241,
2012-04,1.108,
2012-05,1.114,
2012-06,0.927,
2012-07,0.972,
2012-08,0.958,
2012-09,0.939,
2012-10,0.929,
2012-11,0.831,
2012-12,0.788,
2013-01,0.974,
2013-02,1.046,
2013-03,0.969,
2013-04,0.931,
2013-05,0.972,
2013-06,1.339,
2013-07,0.799,
2013-08,0.700,
2013-09,0.649,
2013-10,0.551,
2013-11,0.435,
2013-12,0.513,
2014-01,0.546,
2014-02,0.535,
2014-03,0.513,
2014-04,0.469,
2014-05,0.514,
2014-06,0.464,
2014-07,0.496,
2014-08,0.502,
2014-09,0.318,
2014-10,0.324,
2014-11,0.209,
