"",BBK01.OUG111,BBK01.OUG111_FLAGS
"",Participating interests / in foreign enterprises   / Landesbanken,
unit,DM/Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-05 09:53:26,
1968-12,0.015,
1969-01,0.015,
1969-02,0.015,
1969-03,0.016,
1969-04,0.017,
1969-05,0.016,
1969-06,0.017,
1969-07,0.017,
1969-08,0.017,
1969-09,0.017,
1969-10,0.017,
1969-11,0.017,
1969-12,0.020,
1970-01,0.019,
1970-02,0.020,
1970-03,0.016,
1970-04,0.022,
1970-05,0.022,
1970-06,0.022,
1970-07,0.022,
1970-08,0.022,
1970-09,0.023,
1970-10,0.024,
1970-11,0.024,
1970-12,0.040,
1971-01,0.041,
1971-02,0.043,
1971-03,0.045,
1971-04,0.048,
1971-05,0.047,
1971-06,0.049,
1971-07,0.051,
1971-08,0.053,
1971-09,0.055,
1971-10,0.056,
1971-11,0.064,
1971-12,0.069,
1972-01,0.081,
1972-02,0.081,
1972-03,0.089,
1972-04,0.089,
1972-05,0.089,
1972-06,0.089,
1972-07,0.102,
1972-08,0.102,
1972-09,0.105,
1972-10,0.110,
1972-11,0.123,
1972-12,0.123,
1973-01,0.127,
1973-02,0.129,
1973-03,0.132,
1973-04,0.140,
1973-05,0.149,
1973-06,0.153,
1973-07,0.156,
1973-08,0.171,
1973-09,0.170,
1973-10,0.183,
1973-11,0.184,
1973-12,0.273,
1974-01,0.275,
1974-02,0.275,
1974-03,0.293,
1974-04,0.299,
1974-05,0.306,
1974-06,0.296,
1974-07,0.306,
1974-08,0.304,
1974-09,0.306,
1974-10,0.306,
1974-11,0.308,
1974-12,0.339,
1975-01,0.339,
1975-02,0.339,
1975-03,0.339,
1975-04,0.341,
1975-05,0.341,
1975-06,0.341,
1975-07,0.343,
1975-08,0.347,
1975-09,0.358,
1975-10,0.358,
1975-11,0.358,
1975-12,0.372,
1976-01,0.372,
1976-02,0.372,
1976-03,0.371,
1976-04,0.371,
1976-05,0.371,
1976-06,0.370,
1976-07,0.380,
1976-08,0.380,
1976-09,0.381,
1976-10,0.381,
1976-11,0.394,
1976-12,0.397,
1977-01,0.397,
1977-02,0.393,
1977-03,0.398,
1977-04,0.398,
1977-05,0.397,
1977-06,0.406,
1977-07,0.406,
1977-08,0.421,
1977-09,0.421,
1977-10,0.421,
1977-11,0.421,
1977-12,0.438,
1978-01,0.454,
1978-02,0.435,
1978-03,0.390,
1978-04,0.390,
1978-05,0.390,
1978-06,0.422,
1978-07,0.426,
1978-08,0.426,
1978-09,0.429,
1978-10,0.429,
1978-11,0.441,
1978-12,0.443,
1979-01,0.427,
1979-02,0.425,
1979-03,0.428,
1979-04,0.428,
1979-05,0.437,
1979-06,0.449,
1979-07,0.452,
1979-08,0.457,
1979-09,0.457,
1979-10,0.457,
1979-11,0.462,
1979-12,0.462,
1980-01,0.462,
1980-02,0.462,
1980-03,0.447,
1980-04,0.447,
1980-05,0.447,
1980-06,0.466,
1980-07,0.475,
1980-08,0.475,
1980-09,0.475,
1980-10,0.557,
1980-11,0.557,
1980-12,0.583,
1981-01,0.591,
1981-02,0.590,
1981-03,0.577,
1981-04,0.585,
1981-05,0.585,
1981-06,0.573,
1981-07,0.574,
1981-08,0.578,
1981-09,0.578,
1981-10,0.578,
1981-11,0.578,
1981-12,0.605,
1982-01,0.604,
1982-02,0.593,
1982-03,0.587,
1982-04,0.587,
1982-05,0.610,
1982-06,0.618,
1982-07,0.613,
1982-08,0.613,
1982-09,0.628,
1982-10,0.628,
1982-11,0.620,
1982-12,0.568,
1983-01,0.576,
1983-02,0.571,
1983-03,0.559,
1983-04,0.559,
1983-05,0.559,
1983-06,0.573,
1983-07,0.571,
1983-08,0.571,
1983-09,0.573,
1983-10,0.573,
1983-11,0.573,
1983-12,0.553,
1984-01,0.553,
1984-02,0.546,
1984-03,0.543,
1984-04,0.544,
1984-05,0.544,
1984-06,0.544,
1984-07,0.562,
1984-08,0.562,
1984-09,0.562,
1984-10,0.562,
1984-11,0.562,
1984-12,0.575,
1985-01,0.615,
1985-02,0.615,
1985-03,0.615,
1985-04,0.615,
1985-05,0.615,
1985-06,0.615,
1985-07,0.666,
1985-08,0.666,
1985-09,0.665,
1985-10,0.688,
1985-11,0.688,
1985-12,0.667,
1986-01,0.684,
1986-02,0.675,
1986-03,0.682,
1986-04,0.683,
1986-05,0.683,
1986-06,0.689,
1986-07,0.689,
1986-08,0.689,
1986-09,0.689,
1986-10,0.689,
1986-11,0.687,
1986-12,0.695,
1987-01,0.684,
1987-02,0.684,
1987-03,0.684,
1987-04,0.684,
1987-05,0.684,
1987-06,0.681,
1987-07,0.682,
1987-08,0.682,
1987-09,0.682,
1987-10,0.682,
1987-11,0.688,
1987-12,0.700,
1988-01,0.698,
1988-02,0.698,
1988-03,0.704,
1988-04,0.704,
1988-05,0.704,
1988-06,0.733,
1988-07,0.733,
1988-08,0.757,
1988-09,0.757,
1988-10,0.774,
1988-11,0.774,
1988-12,0.803,
1989-01,0.789,
1989-02,0.786,
1989-03,0.799,
1989-04,0.833,
1989-05,0.834,
1989-06,0.860,
1989-07,0.876,
1989-08,0.876,
1989-09,0.875,
1989-10,0.876,
1989-11,0.881,
1989-12,1.008,
1990-01,0.999,
1990-02,1.004,
1990-03,1.005,
1990-04,1.005,
1990-05,1.005,
1990-06,0.943,
1990-07,0.943,
1990-08,0.944,
1990-09,0.947,
1990-10,0.958,
1990-11,0.987,
1990-12,1.040,
1991-01,1.036,
1991-02,1.035,
1991-03,1.039,
1991-04,1.208,
1991-05,1.208,
1991-06,1.184,
1991-07,1.170,
1991-08,1.221,
1991-09,1.229,
1991-10,1.230,
1991-11,1.229,
1991-12,1.236,
1992-01,1.237,
1992-02,1.302,
1992-03,1.302,
1992-04,1.301,
1992-05,1.302,
1992-06,1.294,
1992-07,1.276,
1992-08,1.276,
1992-09,1.358,
1992-10,1.374,
1992-11,1.363,
1992-12,1.347,
1993-01,1.341,
1993-02,1.339,
1993-03,1.338,
1993-04,1.341,
1993-05,1.341,
1993-06,1.342,
1993-07,1.311,
1993-08,1.311,
1993-09,1.299,
1993-10,1.298,
1993-11,1.298,
1993-12,0.143,
1994-01,0.158,
1994-02,0.160,
1994-03,0.141,
1994-04,0.141,
1994-05,0.294,
1994-06,0.296,
1994-07,0.291,
1994-08,0.321,
1994-09,0.319,
1994-10,0.319,
1994-11,0.299,
1994-12,0.371,
1995-01,0.514,
1995-02,0.514,
1995-03,0.514,
1995-04,0.539,
1995-05,0.579,
1995-06,0.579,
1995-07,0.580,
1995-08,0.580,
1995-09,0.596,
1995-10,0.596,
1995-11,0.596,
1995-12,0.605,
1996-01,0.627,
1996-02,0.627,
1996-03,0.647,
1996-04,0.647,
1996-05,0.647,
1996-06,0.599,
1996-07,0.627,
1996-08,0.627,
1996-09,0.628,
1996-10,0.626,
1996-11,0.626,
1996-12,0.622,
1997-01,0.633,
1997-02,0.652,
1997-03,0.652,
1997-04,0.684,
1997-05,0.689,
1997-06,0.689,
1997-07,0.688,
1997-08,0.693,
1997-09,0.693,
1997-10,0.693,
1997-11,0.693,
1997-12,0.693,
1998-01,0.707,
1998-02,0.708,
1998-03,0.710,
1998-04,0.710,
1998-05,0.727,
1998-06,0.727,
1998-07,0.727,
1998-08,0.705,
1998-09,0.740,
1998-10,0.751,
1998-11,0.751,
1998-12,0.934,
1999-01,0.963,
1999-02,0.962,
1999-03,0.758,
1999-04,0.765,
1999-05,0.747,
1999-06,0.798,
1999-07,0.806,
1999-08,0.859,
1999-09,0.859,
1999-10,0.870,
1999-11,0.901,
1999-12,0.978,
2000-01,0.999,
2000-02,0.879,
2000-03,0.881,
2000-04,1.137,
2000-05,1.138,
2000-06,1.138,
2000-07,1.178,
2000-08,1.168,
2000-09,1.168,
2000-10,1.365,
2000-11,1.407,
2000-12,1.412,
2001-01,1.438,
2001-02,1.662,
2001-03,1.686,
2001-04,1.692,
2001-05,1.762,
2001-06,1.769,
2001-07,1.706,
2001-08,1.740,
2001-09,1.692,
2001-10,1.667,
2001-11,1.667,
2001-12,1.667,
2002-01,1.548,
2002-02,1.611,
2002-03,1.581,
2002-04,1.593,
2002-05,1.594,
2002-06,1.594,
2002-07,1.595,
2002-08,1.594,
2002-09,1.597,
2002-10,1.849,
2002-11,1.852,
2002-12,1.644,
2003-01,1.662,
2003-02,1.529,
2003-03,1.543,
2003-04,1.555,
2003-05,1.556,
2003-06,1.546,
2003-07,2.196,
2003-08,2.236,
2003-09,2.202,
2003-10,2.227,
2003-11,2.211,
2003-12,2.460,
2004-01,1.943,
2004-02,1.904,
2004-03,1.891,
2004-04,1.863,
2004-05,1.926,
2004-06,1.980,
2004-07,1.985,
2004-08,1.979,
2004-09,1.956,
2004-10,1.943,
2004-11,1.919,
2004-12,1.908,
2005-01,1.817,
2005-02,1.810,
2005-03,1.817,
2005-04,1.815,
2005-05,1.811,
2005-06,2.441,
2005-07,2.448,
2005-08,2.449,
2005-09,2.450,
2005-10,2.104,
2005-11,2.437,
2005-12,2.019,
2006-01,2.064,
2006-02,2.081,
2006-03,2.073,
2006-04,1.968,
2006-05,1.938,
2006-06,1.938,
2006-07,1.942,
2006-08,1.944,
2006-09,1.974,
2006-10,1.939,
2006-11,1.926,
2006-12,1.692,
2007-01,1.780,
2007-02,1.771,
2007-03,1.762,
2007-04,1.759,
2007-05,2.146,
2007-06,2.126,
2007-07,2.156,
2007-08,2.161,
2007-09,2.138,
2007-10,2.472,
2007-11,2.196,
2007-12,2.745,
2008-01,2.776,
2008-02,2.761,
2008-03,2.737,
2008-04,2.755,
2008-05,2.655,
2008-06,2.465,
2008-07,2.509,
2008-08,2.531,
2008-09,1.636,
2008-10,1.642,
2008-11,1.637,
2008-12,1.652,
2009-01,1.669,
2009-02,1.693,
2009-03,1.658,
2009-04,1.592,
2009-05,1.566,
2009-06,1.566,
2009-07,1.621,
2009-08,1.612,
2009-09,1.321,
2009-10,1.296,
2009-11,1.236,
2009-12,1.164,
2010-01,1.139,
2010-02,1.135,
2010-03,1.141,
2010-04,1.156,
2010-05,1.093,
2010-06,1.073,
2010-07,1.029,
2010-08,1.047,
2010-09,1.008,
2010-10,1.003,
2010-11,1.008,
2010-12,0.898,
2011-01,0.873,
2011-02,0.878,
2011-03,0.918,
2011-04,0.876,
2011-05,0.889,
2011-06,0.846,
2011-07,0.853,
2011-08,0.847,
2011-09,0.886,
2011-10,0.870,
2011-11,0.883,
2011-12,0.907,
2012-01,0.870,
2012-02,0.893,
2012-03,0.891,
2012-04,0.902,
2012-05,0.948,
2012-06,0.933,
2012-07,0.954,
2012-08,1.917,
2012-09,1.905,
2012-10,1.876,
2012-11,1.871,
2012-12,1.816,
2013-01,1.794,
2013-02,1.821,
2013-03,1.831,
2013-04,1.809,
2013-05,1.811,
2013-06,1.829,
2013-07,1.822,
2013-08,1.823,
2013-09,1.812,
2013-10,1.805,
2013-11,1.806,
2013-12,1.919,
2014-01,1.932,
