"",BBK01.TU2013,BBK01.TU2013_FLAGS
"",Foreign branches: Lending to foreign non-banks (non-MFIs),
unit,DM/EURO (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-02 10:35:12,
1973-06,0.593,
1973-07,0.588,
1973-08,0.699,
1973-09,0.699,
1973-10,0.827,
1973-11,1.011,
1973-12,1.154,
1974-01,1.167,
1974-02,1.178,
1974-03,1.211,
1974-04,1.369,
1974-05,1.284,
1974-06,1.569,
1974-07,1.767,
1974-08,1.838,
1974-09,1.842,
1974-10,1.887,
1974-11,1.958,
1974-12,2.226,
1975-01,2.224,
1975-02,2.302,
1975-03,2.338,
1975-04,2.466,
1975-05,2.474,
1975-06,2.661,
1975-07,2.955,
1975-08,3.061,
1975-09,3.545,
1975-10,3.541,
1975-11,3.635,
1975-12,3.931,
1976-01,3.724,
1976-02,3.895,
1976-03,3.913,
1976-04,4.051,
1976-05,4.109,
1976-06,4.139,
1976-07,4.169,
1976-08,4.208,
1976-09,4.163,
1976-10,4.237,
1976-11,4.309,
1976-12,4.439,
1977-01,4.543,
1977-02,4.607,
1977-03,5.004,
1977-04,5.167,
1977-05,5.397,
1977-06,5.619,
1977-07,5.486,
1977-08,5.944,
1977-09,6.385,
1977-10,6.527,
1977-11,6.751,
1977-12,6.966,
1978-01,6.929,
1978-02,6.886,
1978-03,7.139,
1978-04,7.375,
1978-05,7.923,
1978-06,8.117,
1978-07,8.317,
1978-08,8.233,
1978-09,8.334,
1978-10,7.902,
1978-11,8.765,
1978-12,8.926,
1979-01,9.097,
1979-02,9.114,
1979-03,9.567,
1979-04,9.586,
1979-05,10.086,
1979-06,9.741,
1979-07,10.195,
1979-08,10.260,
1979-09,10.455,
1979-10,10.765,
1979-11,10.787,
1979-12,11.716,
1980-01,12.107,
1980-02,12.217,
1980-03,13.301,
1980-04,13.063,
1980-05,13.532,
1980-06,13.274,
1980-07,13.409,
1980-08,13.677,
1980-09,13.992,
1980-10,15.114,
1980-11,15.425,
1980-12,16.108,
1981-01,16.973,
1981-02,16.564,
1981-03,16.824,
1981-04,17.409,
1981-05,18.147,
1981-06,18.552,
1981-07,19.265,
1981-08,19.405,
1981-09,18.590,
1981-10,18.364,
1981-11,19.159,
1981-12,19.415,
1982-01,19.331,
1982-02,19.953,
1982-03,19.861,
1982-04,19.423,
1982-05,19.760,
1982-06,20.815,
1982-07,20.788,
1982-08,20.723,
1982-09,21.311,
1982-10,21.381,
1982-11,20.908,
1982-12,20.448,
1983-01,20.361,
1983-02,20.423,
1983-03,20.262,
1983-04,20.414,
1983-05,20.989,
1983-06,21.022,
1983-07,21.604,
1983-08,22.016,
1983-09,21.567,
1983-10,21.777,
1983-11,22.312,
1983-12,22.521,
1984-01,22.829,
1984-02,21.948,
1984-03,21.574,
1984-04,22.492,
1984-05,22.751,
1984-06,22.396,
1984-07,22.970,
1984-08,22.984,
1984-09,24.077,
1984-10,24.227,
1984-11,25.207,
1984-12,26.430,
1985-01,25.706,
1985-02,26.469,
1985-03,25.338,
1985-04,25.635,
1985-05,25.688,
1985-06,26.165,
1985-07,24.183,
1985-08,24.113,
1985-09,23.897,
1985-10,24.233,
1985-11,24.621,
1985-12,24.817,
1986-01,23.494,
1986-02,23.298,
1986-03,24.969,
1986-04,24.131,
1986-05,25.075,
1986-06,25.083,
1986-07,24.428,
1986-08,24.141,
1986-09,24.521,
1986-10,25.149,
1986-11,25.525,
1986-12,27.735,
1987-01,26.226,
1987-02,26.216,
1987-03,26.996,
1987-04,26.716,
1987-05,27.633,
1987-06,28.184,
1987-07,29.326,
1987-08,29.248,
1987-09,30.051,
1987-10,29.696,
1987-11,29.425,
1987-12,30.112,
1988-01,31.291,
1988-02,32.296,
1988-03,32.931,
1988-04,34.997,
1988-05,36.596,
1988-06,38.379,
1988-07,41.535,
1988-08,40.906,
1988-09,41.349,
1988-10,40.361,
1988-11,39.988,
1988-12,42.127,
1989-01,43.309,
1989-02,43.920,
1989-03,45.420,
1989-04,45.006,
1989-05,46.312,
1989-06,45.775,
1989-07,45.536,
1989-08,46.803,
1989-09,46.989,
1989-10,44.305,
1989-11,44.213,
