"",BBK01.OUN316,BBK01.OUN316_FLAGS
"",Time deposits of social security funds / for more than two years / Special purpose banks,
unit,Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-05 09:26:47,
1999-01,0.488,
1999-02,0.488,
1999-03,0.496,
1999-04,0.462,
1999-05,0.460,
1999-06,0.457,
1999-07,0.390,
1999-08,0.102,
1999-09,0.386,
1999-10,0.388,
1999-11,0.388,
1999-12,0.388,
2000-01,0.388,
2000-02,0.388,
2000-03,0.410,
2000-04,0.407,
2000-05,0.071,
2000-06,0.070,
2000-07,0.070,
2000-08,0.070,
2000-09,0.070,
2000-10,0.067,
2000-11,0.067,
2000-12,0.067,
2001-01,0.062,
2001-02,0.062,
2001-03,0.059,
2001-04,0.059,
2001-05,0.059,
2001-06,0.059,
2001-07,0.059,
2001-08,0.054,
2001-09,0.054,
2001-10,0.046,
2001-11,0.045,
2001-12,0.035,
2002-01,0.035,
2002-02,0.033,
2002-03,0.033,
2002-04,0.033,
2002-05,0.031,
2002-06,0.042,
2002-07,0.042,
2002-08,0.042,
2002-09,0.042,
2002-10,0.042,
2002-11,0.039,
2002-12,0.022,
2003-01,0.022,
2003-02,0.022,
2003-03,0.022,
2003-04,0.022,
2003-05,0.022,
2003-06,0.022,
2003-07,0.020,
2003-08,0.020,
2003-09,0.021,
2003-10,0.031,
2003-11,0.073,
2003-12,0.091,
2004-01,0.091,
2004-02,0.091,
2004-03,0.108,
2004-04,0.108,
2004-05,0.108,
2004-06,0.116,
2004-07,0.138,
2004-08,0.138,
2004-09,0.138,
2004-10,0.138,
2004-11,0.132,
2004-12,0.184,
2005-01,0.184,
2005-02,0.184,
2005-03,0.184,
2005-04,0.184,
2005-05,0.184,
2005-06,0.184,
2005-07,0.184,
2005-08,0.174,
2005-09,0.174,
2005-10,0.172,
2005-11,0.177,
2005-12,0.170,
2006-01,0.159,
2006-02,0.158,
2006-03,0.168,
2006-04,0.187,
2006-05,0.207,
2006-06,0.217,
2006-07,0.245,
2006-08,0.245,
2006-09,0.253,
2006-10,0.253,
2006-11,0.253,
2006-12,0.243,
2007-01,0.243,
2007-02,0.243,
2007-03,0.248,
2007-04,0.279,
2007-05,0.279,
2007-06,0.279,
2007-07,0.279,
2007-08,0.279,
2007-09,0.279,
2007-10,0.289,
2007-11,0.289,
2007-12,0.284,
2008-01,0.284,
2008-02,0.284,
2008-03,0.284,
2008-04,0.263,
2008-05,0.263,
2008-06,0.263,
2008-07,0.263,
2008-08,0.263,
2008-09,0.273,
2008-10,0.273,
2008-11,0.273,
2008-12,0.273,
2009-01,0.273,
2009-02,0.273,
2009-03,0.268,
2009-04,0.270,
2009-05,0.273,
2009-06,0.313,
2009-07,0.313,
2009-08,0.193,
2009-09,0.193,
2009-10,0.193,
2009-11,0.193,
2009-12,0.194,
2010-01,0.194,
2010-02,0.194,
2010-03,0.194,
2010-04,0.194,
2010-05,0.194,
2010-06,0.194,
2010-07,0.194,
2010-08,0.194,
2010-09,0.155,
2010-10,0.155,
2010-11,0.155,
2010-12,0.155,
2011-01,0.155,
2011-02,0.125,
2011-03,0.125,
2011-04,0.095,
2011-05,0.095,
2011-06,0.095,
2011-07,0.095,
2011-08,0.028,
2011-09,0.018,
2011-10,0.028,
2011-11,0.028,
2011-12,0.028,
2012-01,0.025,
2012-02,0.025,
2012-03,0.025,
2012-04,0.025,
2012-05,0.025,
2012-06,0.025,
2012-07,0.025,
2012-08,0.025,
2012-09,0.025,
2012-10,0.025,
2012-11,0.015,
2012-12,0.015,
2013-01,0.015,
2013-02,0.015,
2013-03,0.399,
2013-04,0.460,
2013-05,0.463,
2013-06,0.455,
2013-07,0.470,
2013-08,0.470,
2013-09,0.475,
2013-10,0.473,
2013-11,0.469,
2013-12,0.418,
2014-01,0.468,
2014-02,0.485,
2014-03,0.484,
2014-04,0.491,
2014-05,0.491,
2014-06,0.491,
2014-07,0.508,
2014-08,0.508,
2014-09,0.458,
2014-10,0.442,
2014-11,0.367,
2014-12,0.358,Provisional value
