"",BBK01.QUX485,BBK01.QUX485_FLAGS
"","Consolidated German banks: Claims on non-residents, total (excluding participating interests) / Netherlands / US dollars",
unit,Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-02 08:30:57,
2002-03,9.162,
2002-04,9.246,
2002-05,9.381,
2002-06,7.432,
2002-07,7.946,
2002-08,7.999,
2002-09,8.147,
2002-10,8.375,
2002-11,8.276,
2002-12,7.382,
2003-01,7.095,
2003-02,7.374,
2003-03,7.178,
2003-04,7.235,
2003-05,7.456,
2003-06,7.791,
2003-07,6.874,
2003-08,7.329,
2003-09,8.305,
2003-10,8.958,
2003-11,8.089,
2003-12,7.803,
2004-01,6.470,
2004-02,6.588,
2004-03,6.584,
2004-04,6.722,
2004-05,6.177,
2004-06,6.656,
2004-07,7.941,
2004-08,7.950,
2004-09,5.607,
2004-10,6.927,
2004-11,6.243,
2004-12,6.583,
2005-01,5.779,
2005-02,5.656,
2005-03,7.340,
2005-04,8.924,
2005-05,9.489,
2005-06,8.601,
2005-07,12.447,
2005-08,8.636,
2005-09,9.723,
2005-10,10.260,
2005-11,10.144,
2005-12,8.903,
2006-01,8.523,
2006-02,8.986,
2006-03,7.479,
2006-04,6.954,
2006-05,9.894,
2006-06,8.268,
2006-07,9.730,
2006-08,7.737,
2006-09,7.754,
2006-10,10.418,
2006-11,7.309,
2006-12,7.442,
2007-01,10.241,
2007-02,7.717,
2007-03,8.481,
2007-04,8.070,
2007-05,8.617,
2007-06,9.422,
2007-07,10.329,
2007-08,8.683,
2007-09,9.177,
2007-10,8.164,
2007-11,10.448,
2007-12,9.456,
2008-01,9.436,
2008-02,8.725,
2008-03,8.190,
2008-04,7.984,
2008-05,8.511,
2008-06,9.535,
2008-07,10.358,
2008-08,10.945,
2008-09,11.168,
2008-10,12.068,
2008-11,11.404,
2008-12,9.802,
2009-01,11.898,
2009-02,9.813,
2009-03,8.789,
2009-04,8.645,
2009-05,8.009,
2009-06,8.241,
2009-07,8.255,
2009-08,8.427,
2009-09,8.465,
2009-10,8.528,
2009-11,7.788,
2009-12,8.024,
2010-01,8.204,
2010-02,8.170,
2010-03,8.184,
2010-04,8.279,
2010-05,9.862,
2010-06,7.533,
2010-07,6.272,
2010-08,6.802,
2010-09,6.273,
2010-10,5.899,
2010-11,6.557,
2010-12,6.370,
2011-01,6.193,
2011-02,5.743,
2011-03,5.627,
2011-04,5.654,
2011-05,5.777,
2011-06,5.319,
2011-07,5.434,
2011-08,5.311,
2011-09,6.100,
2011-10,6.121,
2011-11,6.225,
2011-12,6.446,
2012-01,5.892,
2012-02,6.042,
2012-03,6.322,
2012-04,6.770,
2012-05,6.862,
2012-06,6.629,
2012-07,6.834,
2012-08,6.107,
2012-09,5.416,
2012-10,5.225,
2012-11,4.887,
2012-12,5.067,
2013-01,4.968,
2013-02,5.564,
2013-03,6.600,
2013-04,5.819,
2013-05,5.701,
2013-06,5.392,
2013-07,4.921,
2013-08,5.187,
2013-09,4.942,
2013-10,5.117,
2013-11,5.681,
2013-12,5.110,
2014-01,4.642,
2014-02,4.933,
2014-03,5.211,
2014-04,5.797,
2014-05,6.909,
2014-06,5.776,
2014-07,8.487,
2014-08,7.734,
2014-09,7.882,
2014-10,7.115,
