"",BBK01.OUD304,BBK01.OUD304_FLAGS
"",Savings bonds purchased by local government and local government associations / Regional banks,
unit,Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-05 09:25:51,
1999-01,0.100,
1999-02,0.101,
1999-03,0.099,
1999-04,0.097,
1999-05,0.097,
1999-06,0.097,
1999-07,0.097,
1999-08,0.097,
1999-09,0.100,
1999-10,0.100,
1999-11,0.101,
1999-12,0.109,
2000-01,0.095,
2000-02,0.085,
2000-03,0.082,
2000-04,0.088,
2000-05,0.090,
2000-06,0.121,
2000-07,0.121,
2000-08,0.120,
2000-09,0.120,
2000-10,0.122,
2000-11,0.131,
2000-12,0.128,
2001-01,0.125,
2001-02,0.125,
2001-03,0.124,
2001-04,0.120,
2001-05,0.136,
2001-06,0.141,
2001-07,0.141,
2001-08,0.142,
2001-09,0.149,
2001-10,0.145,
2001-11,0.148,
2001-12,0.130,
2002-01,0.116,
2002-02,0.107,
2002-03,0.108,
2002-04,0.120,
2002-05,0.117,
2002-06,0.118,
2002-07,0.118,
2002-08,0.122,
2002-09,0.125,
2002-10,0.125,
2002-11,0.119,
2002-12,0.119,
2003-01,0.118,
2003-02,0.123,
2003-03,0.115,
2003-04,0.108,
2003-05,0.106,
2003-06,0.112,
2003-07,0.108,
2003-08,0.108,
2003-09,0.109,
2003-10,0.106,
2003-11,0.108,
2003-12,0.101,
2004-01,0.100,
2004-02,0.094,
2004-03,0.090,
2004-04,0.085,
2004-05,0.087,
2004-06,0.084,
2004-07,0.081,
2004-08,0.080,
2004-09,0.082,
2004-10,0.079,
2004-11,0.080,
2004-12,0.080,
2005-01,0.080,
2005-02,0.078,
2005-03,0.078,
2005-04,0.078,
2005-05,0.079,
2005-06,0.075,
2005-07,0.075,
2005-08,0.075,
2005-09,0.081,
2005-10,0.080,
2005-11,0.076,
2005-12,0.074,
2006-01,0.074,
2006-02,0.072,
2006-03,0.073,
2006-04,0.074,
2006-05,0.070,
2006-06,0.076,
2006-07,0.079,
2006-08,0.078,
2006-09,0.080,
2006-10,0.079,
2006-11,0.077,
2006-12,0.074,
2007-01,0.074,
2007-02,0.074,
2007-03,0.075,
2007-04,0.080,
2007-05,0.080,
2007-06,0.080,
2007-07,0.084,
2007-08,0.083,
2007-09,0.080,
2007-10,0.080,
2007-11,0.081,
2007-12,0.075,
2008-01,0.073,
2008-02,0.075,
2008-03,0.074,
2008-04,0.075,
2008-05,0.067,
2008-06,0.065,
2008-07,0.065,
2008-08,0.065,
2008-09,0.064,
2008-10,0.057,
2008-11,0.069,
2008-12,0.053,
2009-01,0.051,
2009-02,0.051,
2009-03,0.049,
2009-04,0.047,
2009-05,0.046,
2009-06,0.043,
2009-07,0.043,
2009-08,0.043,
2009-09,0.049,
2009-10,0.051,
2009-11,0.051,
2009-12,0.049,
2010-01,0.049,
2010-02,0.049,
2010-03,0.048,
2010-04,0.048,
2010-05,0.050,
2010-06,0.047,
2010-07,0.048,
2010-08,0.049,
2010-09,0.048,
2010-10,0.045,
2010-11,0.045,
2010-12,0.045,
2011-01,0.045,
2011-02,0.045,
2011-03,0.045,
2011-04,0.044,
2011-05,0.044,
2011-06,0.045,
2011-07,0.043,
2011-08,0.042,
2011-09,0.039,
2011-10,0.039,
2011-11,0.039,
2011-12,0.039,
2012-01,0.039,
2012-02,0.037,
2012-03,0.040,
2012-04,0.040,
2012-05,0.038,
2012-06,0.038,
2012-07,0.030,
2012-08,0.030,
2012-09,0.030,
2012-10,0.030,
2012-11,0.029,
2012-12,0.025,
2013-01,0.023,
2013-02,0.024,
2013-03,0.022,
2013-04,0.021,
2013-05,0.024,
2013-06,0.069,
2013-07,0.080,
2013-08,0.100,
2013-09,0.110,
2013-10,0.125,
2013-11,0.151,
2013-12,0.158,
2014-01,0.174,
2014-02,0.207,
2014-03,0.223,
2014-04,0.262,
2014-05,0.344,
2014-06,0.382,
2014-07,0.475,
2014-08,0.569,
2014-09,0.661,
2014-10,0.675,
2014-11,0.693,
2014-12,0.757,Provisional value
