"",BBDR1.A.DE0007.N.BBK.BRBBWK.P.I11.A,BBDR1.A.DE0007.N.BBK.BRBBWK.P.I11.A_FLAGS
"",Residential property price index Deutsche Bundesbank / Re-occupied terraced housing; housing-stock-based property and regional weighting / 7 large cities - Bundesbank calculation / Unadjusted figure,
unit,2011=100 (hypothetically euro-based),
unit multiplier,one,
last update,2015-02-16 09:12:59,
2004,86.8,
2005,87.3,
2006,87.2,
2007,88.3,
2008,88.9,
2009,90.3,
2010,94.7,
2011,100.0,
2012,105.5,
2013,110.5,
2014,117.4,
