"",BBK01.OUE367,BBK01.OUE367_FLAGS
"",Lending to foreign enterprises and households / Total / Branches of foreign banks,
unit,Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-05 09:00:04,
1999-01,4.880,
1999-02,4.834,
1999-03,4.825,
1999-04,5.118,
1999-05,5.445,
1999-06,5.344,
1999-07,5.295,
1999-08,5.390,
1999-09,5.426,
1999-10,5.511,
1999-11,6.860,
1999-12,6.480,
2000-01,6.903,
2000-02,7.178,
2000-03,7.778,
2000-04,8.877,
2000-05,8.147,
2000-06,8.116,
2000-07,8.300,
2000-08,8.603,
2000-09,8.866,
2000-10,9.268,
2000-11,9.863,
2000-12,9.294,
2001-01,10.171,
2001-02,10.820,
2001-03,11.300,
2001-04,11.852,
2001-05,11.026,
2001-06,9.764,
2001-07,9.926,
2001-08,10.180,
2001-09,9.676,
2001-10,9.521,
2001-11,10.061,
2001-12,9.967,
2002-01,9.952,
2002-02,9.343,
2002-03,9.363,
2002-04,11.443,
2002-05,10.146,
2002-06,9.050,
2002-07,8.511,
2002-08,8.125,
2002-09,8.057,
2002-10,7.969,
2002-11,8.215,
2002-12,7.930,
2003-01,8.432,
2003-02,8.803,
2003-03,9.223,
2003-04,10.913,
2003-05,9.154,
2003-06,8.787,
2003-07,8.220,
2003-08,8.429,
2003-09,8.251,
2003-10,8.058,
2003-11,7.769,
2003-12,7.901,
2004-01,7.994,
2004-02,8.654,
2004-03,9.917,
2004-04,10.063,
2004-05,9.576,
2004-06,9.399,
2004-07,9.484,
2004-08,9.298,
2004-09,9.237,
2004-10,9.045,
2004-11,8.928,
2004-12,8.572,
2005-01,11.469,
2005-02,9.292,
2005-03,8.765,
2005-04,10.899,
2005-05,9.345,
2005-06,10.789,
2005-07,10.381,
2005-08,10.470,
2005-09,10.323,
2005-10,11.343,
2005-11,11.988,
2005-12,12.033,
2006-01,9.669,
2006-02,11.630,
2006-03,12.304,
2006-04,15.778,
2006-05,11.280,
2006-06,12.499,
2006-07,13.450,
2006-08,13.874,
2006-09,13.976,
2006-10,14.166,
2006-11,12.773,
2006-12,13.344,
2007-01,14.505,
2007-02,14.794,
2007-03,15.620,
2007-04,15.272,
2007-05,15.369,
2007-06,16.803,
2007-07,16.856,
2007-08,18.320,
2007-09,20.483,
2007-10,20.011,
2007-11,22.445,
2007-12,21.106,
2008-01,21.305,
2008-02,22.053,
2008-03,21.717,
2008-04,23.278,
2008-05,23.706,
2008-06,23.226,
2008-07,23.515,
2008-08,24.148,
2008-09,25.060,
2008-10,26.189,
2008-11,26.812,
2008-12,24.167,
2009-01,24.177,
2009-02,24.756,
2009-03,25.350,
2009-04,24.855,
2009-05,25.519,
2009-06,25.023,
2009-07,23.338,
2009-08,23.184,
2009-09,22.667,
2009-10,22.194,
2009-11,21.725,
2009-12,21.358,
2010-01,20.707,
2010-02,20.874,
2010-03,20.293,
2010-04,20.645,
2010-05,20.661,
2010-06,20.461,
2010-07,20.912,
2010-08,21.013,
2010-09,20.420,
2010-10,19.729,
2010-11,21.486,
2010-12,21.011,
2011-01,21.004,
2011-02,21.067,
2011-03,20.838,
2011-04,21.832,
2011-05,22.083,
2011-06,21.987,
2011-07,21.825,
2011-08,20.673,
2011-09,20.698,
2011-10,19.797,
2011-11,20.832,
2011-12,20.292,
2012-01,18.539,
2012-02,18.750,
2012-03,18.858,
2012-04,16.242,
2012-05,16.667,
2012-06,16.559,
2012-07,16.989,
2012-08,16.610,
2012-09,16.124,
2012-10,15.799,
2012-11,15.710,
2012-12,14.892,
2013-01,15.290,
2013-02,16.573,
2013-03,18.063,
2013-04,17.529,
2013-05,18.020,
2013-06,17.607,
2013-07,17.183,
2013-08,17.280,
2013-09,17.451,
2013-10,16.803,
2013-11,17.014,
2013-12,17.054,
2014-01,18.102,
2014-02,17.948,
2014-03,17.628,
2014-04,17.834,
2014-05,18.213,
2014-06,17.961,
2014-07,18.180,
2014-08,17.996,
2014-09,17.744,
2014-10,18.065,
2014-11,18.206,
2014-12,17.134,Provisional value
