"",BBK01.OUU019,BBK01.OUU019_FLAGS
"",Securities (excluding money market paper) issued by foreign banks (MFIs) / Building and loan associations,
unit,Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-05 08:47:26,
1999-01,0.002,
1999-02,0.002,
1999-03,0.002,
1999-04,0.022,
1999-05,0.032,
1999-06,0.081,
1999-07,0.077,
1999-08,0.077,
1999-09,0.077,
1999-10,0.077,
1999-11,0.089,
1999-12,0.059,
2000-01,0.059,
2000-02,0.059,
2000-03,0.059,
2000-04,0.059,
2000-05,0.059,
2000-06,0.059,
2000-07,0.059,
2000-08,0.059,
2000-09,0.059,
2000-10,0.059,
2000-11,0.064,
2000-12,0.064,
2001-01,0.074,
2001-02,0.074,
2001-03,0.074,
2001-04,0.074,
2001-05,0.074,
2001-06,0.074,
2001-07,0.074,
2001-08,0.094,
2001-09,0.094,
2001-10,0.121,
2001-11,0.119,
2001-12,0.139,
2002-01,0.139,
2002-02,0.139,
2002-03,0.139,
2002-04,0.139,
2002-05,0.164,
2002-06,0.164,
2002-07,0.139,
2002-08,0.139,
2002-09,0.139,
2002-10,0.139,
2002-11,0.137,
2002-12,0.137,
2003-01,0.137,
2003-02,0.137,
2003-03,0.127,
2003-04,0.127,
2003-05,0.127,
2003-06,0.102,
2003-07,0.102,
2003-08,0.102,
2003-09,0.102,
2003-10,0.102,
2003-11,0.102,
2003-12,0.102,
2004-01,0.110,
2004-02,0.110,
2004-03,0.145,
2004-04,0.170,
2004-05,0.170,
2004-06,0.194,
2004-07,0.194,
2004-08,0.194,
2004-09,0.184,
2004-10,0.339,
2004-11,0.489,
2004-12,0.499,
2005-01,0.499,
2005-02,0.499,
2005-03,0.530,
2005-04,0.575,
2005-05,0.631,
2005-06,0.707,
2005-07,0.747,
2005-08,0.747,
2005-09,0.785,
2005-10,0.805,
2005-11,0.853,
2005-12,1.522,
2006-01,1.556,
2006-02,1.559,
2006-03,1.572,
2006-04,1.572,
2006-05,1.572,
2006-06,1.630,
2006-07,1.682,
2006-08,1.707,
2006-09,1.633,
2006-10,1.624,
2006-11,1.662,
2006-12,1.633,
2007-01,1.631,
2007-02,1.616,
2007-03,1.738,
2007-04,1.754,
2007-05,1.729,
2007-06,1.680,
2007-07,1.633,
2007-08,1.632,
2007-09,1.587,
2007-10,1.517,
2007-11,1.487,
2007-12,1.502,
2008-01,1.425,
2008-02,1.432,
2008-03,1.422,
2008-04,1.450,
2008-05,1.450,
2008-06,1.450,
2008-07,1.484,
2008-08,1.494,
2008-09,1.494,
2008-10,1.494,
2008-11,1.492,
2008-12,1.504,
2009-01,1.480,
2009-02,1.181,
2009-03,1.151,
2009-04,1.232,
2009-05,1.663,
2009-06,1.678,
2009-07,1.689,
2009-08,1.715,
2009-09,1.692,
2009-10,1.729,
2009-11,1.737,
2009-12,1.748,
2010-01,1.865,
2010-02,1.923,
2010-03,1.993,
2010-04,2.169,
2010-05,2.254,
2010-06,2.380,
2010-07,2.448,
2010-08,2.592,
2010-09,2.321,
2010-10,2.418,
2010-11,2.624,
2010-12,2.711,
2011-01,2.960,
2011-02,3.015,
2011-03,2.654,
2011-04,2.626,
2011-05,2.862,
2011-06,2.978,
2011-07,3.018,
2011-08,2.998,
2011-09,2.953,
2011-10,2.924,
2011-11,2.862,
2011-12,2.853,
2012-01,2.853,
2012-02,2.728,
2012-03,2.836,
2012-04,2.871,
2012-05,2.847,
2012-06,2.851,
2012-07,2.866,
2012-08,2.921,
2012-09,2.963,
2012-10,2.992,
2012-11,3.057,
2012-12,3.152,
2013-01,3.244,
2013-02,3.432,
2013-03,3.470,
2013-04,3.532,
2013-05,3.661,
2013-06,3.720,
2013-07,3.858,
2013-08,3.952,
2013-09,3.954,
2013-10,4.060,
2013-11,4.000,
2013-12,4.018,
2014-01,4.125,
2014-02,4.114,
2014-03,4.126,
2014-04,4.166,
2014-05,4.102,
2014-06,4.170,
2014-07,4.160,
2014-08,4.167,
2014-09,4.177,
2014-10,4.230,
2014-11,4.241,
2014-12,4.236,Provisional value
