"",BBK01.RU5763,BBK01.RU5763_FLAGS
"","Banks in Germany: Liabilities to non-residents, total / Egypt / All currencies",
unit,DM/EURO (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-02 07:16:25,
1982-06,0.255,
1982-07,0.257,
1982-08,0.259,
1982-09,0.273,
1982-10,0.270,
1982-11,0.287,
1982-12,0.252,
1983-01,0.277,
1983-02,0.271,
1983-03,0.306,
1983-04,0.303,
1983-05,0.321,
1983-06,0.339,
1983-07,0.367,
1983-08,0.361,
1983-09,0.327,
1983-10,0.310,
1983-11,0.329,
1983-12,0.310,
1984-01,0.313,
1984-02,0.326,
1984-03,0.307,
1984-04,0.315,
1984-05,0.339,
1984-06,0.359,
1984-07,0.363,
1984-08,0.369,
1984-09,0.424,
1984-10,0.387,
1984-11,0.388,
1984-12,0.413,
1985-01,0.449,
1985-02,0.537,
1985-03,0.413,
1985-04,0.473,
1985-05,0.478,
1985-06,0.450,
1985-07,0.424,
1985-08,0.478,
1985-09,0.479,
1985-10,0.414,
1985-11,0.446,
1985-12,0.413,
1986-01,0.407,
1986-02,0.452,
1986-03,0.464,
1986-04,0.440,
1986-05,0.470,
1986-06,0.491,
1986-07,0.512,
1986-08,0.517,
1986-09,0.556,
1986-10,0.563,
1986-11,0.523,
1986-12,0.504,
1987-01,0.549,
1987-02,0.549,
1987-03,0.532,
1987-04,0.570,
1987-05,0.608,
1987-06,0.569,
1987-07,0.551,
1987-08,0.596,
1987-09,0.567,
1987-10,0.550,
1987-11,0.563,
1987-12,0.556,
1988-01,0.581,
1988-02,0.574,
1988-03,0.556,
1988-04,0.567,
1988-05,0.565,
1988-06,0.593,
1988-07,0.617,
1988-08,0.618,
1988-09,0.620,
1988-10,0.593,
1988-11,0.490,
1988-12,0.459,
1989-01,0.504,
1989-02,0.490,
1989-03,0.506,
1989-04,0.514,
1989-05,0.643,
1989-06,0.560,
1989-07,0.577,
1989-08,0.586,
1989-09,0.588,
1989-10,0.585,
1989-11,0.576,
1989-12,0.548,
1990-01,0.557,
1990-02,0.549,
1990-03,0.553,
1990-04,0.547,
1990-05,0.547,
1990-06,0.573,
1990-07,0.557,
1990-08,0.568,
1990-09,0.615,
1990-10,0.597,
1990-11,0.585,
1990-12,0.594,
1991-01,0.627,
1991-02,0.626,
1991-03,0.724,
1991-04,1.043,
1991-05,1.029,
1991-06,1.063,
1991-07,1.045,
1991-08,1.037,
1991-09,0.994,
1991-10,1.026,
1991-11,0.998,
1991-12,1.048,
1992-01,1.107,
1992-02,1.068,
1992-03,1.090,
1992-04,1.062,
1992-05,1.028,
1992-06,1.113,
1992-07,0.919,
1992-08,0.921,
1992-09,0.918,
1992-10,0.971,
1992-11,1.023,
1992-12,1.133,
1993-01,1.147,
1993-02,1.253,
1993-03,1.330,
1993-04,1.292,
1993-05,1.335,
1993-06,1.422,
1993-07,1.445,
1993-08,1.248,
1993-09,1.088,
1993-10,1.269,
1993-11,1.329,
1993-12,1.414,
1994-01,1.438,
1994-02,1.411,
1994-03,1.357,
1994-04,1.382,
1994-05,1.340,
1994-06,1.330,
1994-07,1.308,
1994-08,1.324,
1994-09,1.278,
1994-10,1.302,
1994-11,1.363,
1994-12,1.375,
1995-01,1.333,
1995-02,1.306,
1995-03,1.294,
1995-04,1.238,
1995-05,1.294,
1995-06,1.393,
1995-07,1.452,
1995-08,1.521,
1995-09,1.471,
1995-10,1.522,
1995-11,1.468,
1995-12,1.394,
1996-01,1.398,
1996-02,1.474,
1996-03,1.459,
1996-04,1.514,
1996-05,1.521,
1996-06,1.633,
1996-07,1.532,
1996-08,1.610,
1996-09,1.606,
1996-10,1.583,
1996-11,1.627,
1996-12,1.670,
1997-01,1.738,
1997-02,1.848,
1997-03,1.848,
1997-04,2.007,
1997-05,1.967,
1997-06,2.117,
1997-07,2.148,
1997-08,2.034,
1997-09,2.246,
1997-10,2.009,
1997-11,2.133,
1997-12,2.144,
1998-01,2.130,
1998-02,2.267,
1998-03,2.232,
1998-04,2.338,
1998-05,2.203,
1998-06,2.227,
1998-07,2.161,
1998-08,2.214,
1998-09,2.195,
1998-10,1.950,
1998-11,2.023,
1998-12,1.939,
1999-01,2.070,
1999-02,2.262,
1999-03,2.343,
1999-04,2.457,
1999-05,2.568,
1999-06,2.553,
1999-07,2.413,
1999-08,2.422,
1999-09,2.538,
1999-10,2.441,
1999-11,2.532,
1999-12,2.601,
2000-01,2.536,
2000-02,2.708,
2000-03,2.811,
2000-04,2.883,
2000-05,2.889,
2000-06,2.875,
2000-07,2.924,
2000-08,3.135,
2000-09,3.254,
2000-10,3.340,
2000-11,3.177,
2000-12,3.043,
2001-01,3.113,
2001-02,2.895,
2001-03,2.971,
2001-04,3.068,
2001-05,3.185,
2001-06,3.016,
2001-07,2.809,
2001-08,2.696,
2001-09,2.847,
2001-10,2.859,
2001-11,3.013,
2001-12,2.944,
2002-01,2.983,
2002-02,3.049,
2002-03,3.037,
2002-04,2.892,
2002-05,2.865,
2002-06,2.782,
2002-07,2.831,
2002-08,2.901,
2002-09,2.979,
2002-10,2.962,
2002-11,2.775,
2002-12,2.629,
2003-01,2.607,
2003-02,2.612,
2003-03,2.740,
2003-04,2.664,
2003-05,2.665,
2003-06,2.828,
2003-07,2.997,
2003-08,2.959,
2003-09,2.810,
2003-10,2.769,
2003-11,2.710,
2003-12,2.592,
2004-01,2.579,
2004-02,2.547,
2004-03,2.626,
2004-04,2.582,
2004-05,2.592,
2004-06,2.740,
2004-07,2.791,
2004-08,2.688,
2004-09,2.623,
2004-10,2.601,
2004-11,2.553,
2004-12,2.372,
2005-01,2.348,
2005-02,2.440,
2005-03,2.643,
2005-04,2.720,
2005-05,2.847,
2005-06,2.924,
2005-07,3.085,
2005-08,3.111,
2005-09,3.358,
2005-10,3.362,
2005-11,3.519,
2005-12,3.573,
2006-01,3.627,
2006-02,4.069,
2006-03,4.246,
2006-04,4.164,
2006-05,4.036,
2006-06,4.134,
2006-07,3.975,
2006-08,4.206,
2006-09,4.305,
2006-10,4.139,
2006-11,3.915,
2006-12,4.381,
2007-01,4.040,
2007-02,3.741,
2007-03,3.897,
2007-04,3.996,
2007-05,3.969,
2007-06,4.521,
2007-07,3.755,
2007-08,3.700,
2007-09,2.819,
2007-10,2.985,
2007-11,3.074,
2007-12,2.871,
2008-01,2.726,
2008-02,2.518,
2008-03,2.551,
2008-04,2.386,
2008-05,2.400,
2008-06,2.724,
2008-07,2.395,
2008-08,2.664,
2008-09,2.548,
2008-10,2.547,
2008-11,2.493,
2008-12,2.195,
2009-01,2.318,
2009-02,2.284,
2009-03,2.069,
2009-04,2.217,
2009-05,2.140,
2009-06,2.078,
2009-07,1.959,
2009-08,1.907,
2009-09,1.921,
2009-10,1.970,
2009-11,1.929,
2009-12,1.988,
2010-01,2.062,
2010-02,2.135,
2010-03,2.418,
2010-04,2.539,
2010-05,2.032,
2010-06,2.007,
2010-07,1.909,
2010-08,2.139,
2010-09,1.944,
2010-10,1.847,
2010-11,1.850,
2010-12,1.878,
2011-01,2.104,
2011-02,2.220,
2011-03,2.300,
2011-04,2.269,
2011-05,2.351,
2011-06,2.370,
2011-07,2.268,
2011-08,2.526,
2011-09,2.317,
2011-10,2.364,
2011-11,2.391,
2011-12,2.190,
2012-01,2.364,
2012-02,2.357,
2012-03,2.263,
2012-04,1.988,
2012-05,2.052,
2012-06,2.040,
2012-07,2.339,
2012-08,2.253,
2012-09,2.104,
2012-10,2.079,
2012-11,1.885,
2012-12,1.801,
2013-01,1.943,
2013-02,1.868,
2013-03,1.996,
2013-04,2.009,
2013-05,2.086,
2013-06,2.254,
2013-07,2.171,
2013-08,2.192,
2013-09,1.897,
2013-10,1.926,
2013-11,1.763,
2013-12,1.509,
2014-01,1.589,
2014-02,1.593,
2014-03,1.550,
2014-04,1.574,
2014-05,1.594,
2014-06,1.543,
2014-07,1.712,
2014-08,1.648,
2014-09,1.717,
2014-10,1.612,
2014-11,1.595,
2014-12,1.379,
