"",BBK01.OUB153,BBK01.OUB153_FLAGS
"",Deposits and borrowing of local government and local government associations / Total / Commercial banks,
unit,DM/Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-05 09:24:54,
1968-12,0.971,
1969-01,0.801,
1969-02,0.953,
1969-03,0.882,
1969-04,0.834,
1969-05,0.937,
1969-06,0.858,
1969-07,0.833,
1969-08,0.981,
1969-09,0.940,
1969-10,0.934,
1969-11,1.079,
1969-12,1.227,
1970-01,1.100,
1970-02,1.248,
1970-03,1.129,
1970-04,1.078,
1970-05,1.210,
1970-06,1.113,
1970-07,1.005,
1970-08,1.161,
1970-09,0.979,
1970-10,0.861,
1970-11,0.994,
1970-12,0.939,
1971-01,0.810,
1971-02,0.977,
1971-03,0.839,
1971-04,0.840,
1971-05,0.967,
1971-06,0.856,
1971-07,0.818,
1971-08,0.927,
1971-09,0.787,
1971-10,0.748,
1971-11,0.919,
1971-12,0.867,
1972-01,0.810,
1972-02,1.006,
1972-03,0.897,
1972-04,0.845,
1972-05,1.056,
1972-06,0.918,
1972-07,0.861,
1972-08,1.057,
1972-09,0.947,
1972-10,0.907,
1972-11,1.094,
1972-12,1.093,
1973-01,1.073,
1973-02,1.335,
1973-03,1.194,
1973-04,1.084,
1973-05,1.344,
1973-06,1.156,
1973-07,1.070,
1973-08,1.505,
1973-09,1.398,
1973-10,1.281,
1973-11,1.575,
1973-12,1.593,
1974-01,1.485,
1974-02,1.671,
1974-03,1.464,
1974-04,1.415,
1974-05,1.590,
1974-06,1.371,
1974-07,1.205,
1974-08,1.364,
1974-09,1.250,
1974-10,1.184,
1974-11,1.353,
1974-12,1.330,
1975-01,1.330,
1975-02,1.517,
1975-03,1.374,
1975-04,1.143,
1975-05,1.383,
1975-06,1.178,
1975-07,1.069,
1975-08,1.297,
1975-09,1.142,
1975-10,1.148,
1975-11,1.305,
1975-12,1.185,
1976-01,1.079,
1976-02,1.314,
1976-03,1.198,
1976-04,1.131,
1976-05,1.384,
1976-06,1.178,
1976-07,1.115,
1976-08,1.421,
1976-09,1.333,
1976-10,1.320,
1976-11,1.424,
1976-12,1.360,
1977-01,1.204,
1977-02,1.508,
1977-03,1.429,
1977-04,1.296,
1977-05,1.596,
1977-06,1.405,
1977-07,1.399,
1977-08,1.745,
1977-09,1.576,
1977-10,1.444,
1977-11,1.695,
1977-12,1.546,
1978-01,1.302,
1978-02,1.560,
1978-03,1.368,
1978-04,1.298,
1978-05,1.667,
1978-06,1.468,
1978-07,1.459,
1978-08,1.731,
1978-09,1.626,
1978-10,1.480,
1978-11,1.706,
1978-12,1.497,
1979-01,1.267,
1979-02,1.591,
1979-03,1.433,
1979-04,1.377,
1979-05,1.851,
1979-06,1.485,
1979-07,1.428,
1979-08,1.884,
1979-09,1.623,
1979-10,1.443,
1979-11,1.702,
1979-12,1.456,
1980-01,1.276,
1980-02,1.602,
1980-03,1.339,
1980-04,1.151,
1980-05,1.600,
1980-06,1.254,
1980-07,1.091,
1980-08,1.523,
1980-09,1.284,
1980-10,1.020,
1980-11,1.285,
1980-12,1.188,
1981-01,0.897,
1981-02,1.093,
1981-03,1.039,
1981-04,0.989,
1981-05,1.341,
1981-06,1.030,
1981-07,0.873,
1981-08,1.215,
1981-09,1.020,
1981-10,0.939,
1981-11,1.118,
1981-12,0.887,
1982-01,0.766,
1982-02,0.991,
1982-03,0.862,
1982-04,0.822,
1982-05,0.980,
1982-06,0.866,
1982-07,0.805,
1982-08,1.092,
1982-09,0.980,
1982-10,0.858,
1982-11,0.957,
1982-12,0.940,
1983-01,0.776,
1983-02,1.048,
1983-03,0.833,
1983-04,0.813,
1983-05,1.081,
1983-06,0.894,
1983-07,0.886,
1983-08,1.167,
1983-09,1.016,
1983-10,0.925,
1983-11,1.179,
1983-12,0.995,
1984-01,0.867,
1984-02,1.116,
1984-03,1.013,
1984-04,0.892,
1984-05,1.261,
1984-06,1.188,
1984-07,1.146,
1984-08,1.512,
1984-09,1.357,
1984-10,1.299,
1984-11,1.419,
1984-12,1.293,
1985-01,1.064,
1985-02,1.270,
1985-03,1.184,
1985-04,1.088,
1985-05,1.509,
1985-06,1.334,
1985-07,1.199,
1985-08,1.536,
1985-09,1.414,
1985-10,1.254,
1985-11,1.477,
1985-12,1.347,
1986-01,1.157,
1986-02,1.384,
1986-03,1.256,
1986-04,1.162,
1986-05,1.484,
1986-06,1.297,
1986-07,1.277,
1986-08,1.615,
1986-09,1.372,
1986-10,1.209,
1986-11,1.457,
1986-12,1.297,
1987-01,1.128,
1987-02,1.361,
1987-03,1.247,
1987-04,1.129,
1987-05,1.479,
1987-06,1.216,
1987-07,1.164,
1987-08,1.482,
1987-09,1.332,
1987-10,1.267,
1987-11,1.560,
1987-12,1.400,
1988-01,1.257,
1988-02,1.508,
1988-03,1.268,
1988-04,1.241,
1988-05,1.576,
1988-06,1.405,
1988-07,1.304,
1988-08,1.771,
1988-09,1.605,
1988-10,1.510,
1988-11,1.808,
1988-12,1.606,
1989-01,1.469,
1989-02,1.774,
1989-03,1.669,
1989-04,1.555,
1989-05,2.028,
1989-06,1.897,
1989-07,1.986,
1989-08,2.527,
1989-09,2.206,
1989-10,1.952,
1989-11,2.328,
1989-12,2.223,
1990-01,1.952,
1990-02,2.205,
1990-03,1.945,
1990-04,1.750,
1990-05,2.098,
1990-06,2.242,
1990-07,2.510,
1990-08,3.725,
1990-09,3.653,
1990-10,3.672,
1990-11,4.262,
1990-12,4.042,
1991-01,2.797,
1991-02,3.380,
1991-03,3.649,
1991-04,3.583,
1991-05,3.880,
1991-06,3.801,
1991-07,3.602,
1991-08,4.042,
1991-09,3.730,
1991-10,3.598,
1991-11,3.720,
1991-12,3.435,
1992-01,3.253,
1992-02,3.188,
1992-03,3.090,
1992-04,2.993,
1992-05,3.213,
1992-06,2.954,
1992-07,2.931,
1992-08,3.033,
1992-09,3.145,
1992-10,2.931,
1992-11,2.974,
1992-12,2.918,
1993-01,2.862,
1993-02,2.797,
1993-03,2.814,
1993-04,2.811,
1993-05,3.100,
1993-06,2.931,
1993-07,3.071,
1993-08,3.354,
1993-09,2.993,
1993-10,3.042,
1993-11,3.143,
1993-12,3.309,
1994-01,3.450,
1994-02,3.290,
1994-03,3.157,
1994-04,3.229,
1994-05,3.432,
1994-06,3.213,
1994-07,3.118,
1994-08,3.472,
1994-09,3.279,
1994-10,3.287,
1994-11,3.296,
1994-12,3.313,
1995-01,3.282,
1995-02,2.989,
1995-03,2.771,
1995-04,2.822,
1995-05,3.209,
1995-06,2.861,
1995-07,2.788,
1995-08,3.074,
1995-09,2.909,
1995-10,2.914,
1995-11,2.978,
1995-12,3.220,
1996-01,3.362,
1996-02,3.505,
1996-03,3.427,
1996-04,3.406,
1996-05,3.707,
1996-06,3.491,
1996-07,3.496,
1996-08,3.809,
1996-09,3.443,
1996-10,3.440,
1996-11,3.430,
1996-12,3.413,
1997-01,3.307,
1997-02,3.410,
1997-03,3.446,
1997-04,3.430,
1997-05,3.897,
1997-06,3.417,
1997-07,3.652,
1997-08,3.918,
1997-09,3.615,
1997-10,3.576,
1997-11,3.764,
1997-12,3.754,
1998-01,3.700,
1998-02,3.612,
1998-03,3.649,
1998-04,3.771,
1998-05,4.302,
