"",BBK01.QUY562,BBK01.QUY562_FLAGS
"",Consolidated German banks: Loans and advances to foreign enterprises and households / Bermuda / All currencies,
unit,Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-02 08:35:52,
2002-03,7.208,
2002-04,6.383,
2002-05,6.093,
2002-06,5.892,
2002-07,5.924,
2002-08,5.924,
2002-09,5.918,
2002-10,5.869,
2002-11,5.748,
2002-12,5.124,
2003-01,4.817,
2003-02,4.813,
2003-03,4.729,
2003-04,5.403,
2003-05,4.549,
2003-06,4.194,
2003-07,4.488,
2003-08,4.964,
2003-09,5.318,
2003-10,4.843,
2003-11,4.781,
2003-12,4.229,
2004-01,4.221,
2004-02,4.202,
2004-03,4.452,
2004-04,5.019,
2004-05,5.223,
2004-06,4.467,
2004-07,4.605,
2004-08,4.731,
2004-09,4.734,
2004-10,4.899,
2004-11,5.656,
2004-12,4.403,
2005-01,4.741,
2005-02,4.810,
2005-03,5.506,
2005-04,6.153,
2005-05,6.567,
2005-06,5.726,
2005-07,5.057,
2005-08,4.826,
2005-09,4.945,
2005-10,4.568,
2005-11,4.775,
2005-12,5.238,
2006-01,6.200,
2006-02,6.548,
2006-03,6.706,
2006-04,9.857,
2006-05,7.205,
2006-06,4.980,
2006-07,6.913,
2006-08,6.252,
2006-09,4.645,
2006-10,3.664,
2006-11,5.170,
2006-12,4.717,
2007-01,3.931,
2007-02,4.364,
2007-03,4.675,
2007-04,4.018,
2007-05,4.837,
2007-06,4.456,
2007-07,5.366,
2007-08,3.911,
2007-09,4.554,
2007-10,4.583,
2007-11,4.390,
2007-12,5.045,
2008-01,5.042,
2008-02,4.119,
2008-03,3.947,
2008-04,3.755,
2008-05,4.133,
2008-06,4.303,
2008-07,4.792,
2008-08,5.342,
2008-09,6.559,
2008-10,10.184,
2008-11,7.104,
2008-12,5.316,
2009-01,5.129,
2009-02,5.208,
2009-03,4.734,
2009-04,4.766,
2009-05,4.527,
2009-06,4.601,
2009-07,4.434,
2009-08,4.230,
2009-09,4.031,
2009-10,4.044,
2009-11,4.024,
2009-12,4.353,
2010-01,4.312,
2010-02,4.373,
2010-03,4.514,
2010-04,4.787,
2010-05,5.614,
2010-06,5.599,
2010-07,4.823,
2010-08,5.044,
2010-09,4.890,
2010-10,4.886,
2010-11,4.869,
2010-12,4.587,
2011-01,4.597,
2011-02,4.370,
2011-03,4.194,
2011-04,4.252,
2011-05,4.362,
2011-06,4.468,
2011-07,4.367,
2011-08,4.571,
2011-09,4.546,
2011-10,4.326,
2011-11,4.418,
2011-12,4.476,
2012-01,4.275,
2012-02,4.326,
2012-03,4.192,
2012-04,4.388,
2012-05,5.309,
2012-06,4.283,
2012-07,4.035,
2012-08,4.446,
2012-09,4.078,
2012-10,4.585,
2012-11,4.736,
2012-12,4.445,
2013-01,4.339,
2013-02,4.169,
2013-03,4.177,
2013-04,5.519,
2013-05,4.515,
2013-06,4.528,
2013-07,4.415,
2013-08,4.383,
2013-09,4.606,
2013-10,5.009,
2013-11,5.135,
2013-12,5.656,
2014-01,5.184,
2014-02,5.617,
2014-03,5.756,
2014-04,5.774,
2014-05,5.699,
2014-06,6.755,
2014-07,5.631,
2014-08,5.633,
2014-09,5.244,
2014-10,5.333,
