"",BBK01.QUY831,BBK01.QUY831_FLAGS
"","Consolidated German banks: Foreign securities issued by foreign enterprises and households / China, Taiwan / All currencies",
unit,Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-02 08:37:51,
2002-03,0.304,
2002-04,0.255,
2002-05,0.305,
2002-06,0.307,
2002-07,0.290,
2002-08,0.302,
2002-09,1.505,
2002-10,1.448,
2002-11,1.494,
2002-12,0.952,
2003-01,0.904,
2003-02,0.968,
2003-03,0.932,
2003-04,0.860,
2003-05,0.787,
2003-06,0.794,
2003-07,0.744,
2003-08,0.855,
2003-09,1.596,
2003-10,1.586,
2003-11,1.197,
2003-12,1.279,
2004-01,1.427,
2004-02,1.474,
2004-03,0.680,
2004-04,0.684,
2004-05,0.643,
2004-06,0.853,
2004-07,0.958,
2004-08,1.041,
2004-09,1.142,
2004-10,1.083,
2004-11,1.021,
2004-12,0.903,
2005-01,0.704,
2005-02,0.765,
2005-03,0.827,
2005-04,0.624,
2005-05,0.700,
2005-06,0.815,
2005-07,0.915,
2005-08,1.309,
2005-09,0.862,
2005-10,1.026,
2005-11,0.844,
2005-12,0.678,
2006-01,0.716,
2006-02,0.706,
2006-03,0.786,
2006-04,0.822,
2006-05,0.819,
2006-06,0.755,
2006-07,0.716,
2006-08,1.161,
2006-09,0.793,
2006-10,0.679,
2006-11,0.869,
2006-12,0.856,
2007-01,0.932,
2007-02,0.941,
2007-03,0.958,
2007-04,1.782,
2007-05,2.004,
2007-06,1.411,
2007-07,1.964,
2007-08,1.932,
2007-09,2.035,
2007-10,2.091,
2007-11,1.332,
2007-12,2.283,
2008-01,2.264,
2008-02,2.883,
2008-03,2.988,
2008-04,3.160,
2008-05,3.498,
2008-06,2.182,
2008-07,2.628,
2008-08,2.859,
2008-09,1.797,
2008-10,1.803,
2008-11,1.548,
2008-12,0.858,
2009-01,1.346,
2009-02,1.302,
2009-03,1.387,
2009-04,1.718,
2009-05,1.329,
2009-06,1.179,
2009-07,1.446,
2009-08,1.291,
2009-09,1.325,
2009-10,1.201,
2009-11,1.169,
2009-12,1.482,
2010-01,1.366,
2010-02,1.264,
2010-03,1.476,
2010-04,1.770,
2010-05,1.636,
2010-06,1.494,
2010-07,1.148,
2010-08,1.300,
2010-09,1.455,
2010-10,1.314,
2010-11,1.777,
2010-12,2.019,
2011-01,2.072,
2011-02,1.361,
2011-03,1.592,
2011-04,1.609,
2011-05,1.574,
2011-06,1.988,
2011-07,1.136,
2011-08,0.994,
2011-09,1.189,
2011-10,1.050,
2011-11,1.053,
2011-12,1.156,
2012-01,1.360,
2012-02,1.344,
2012-03,1.313,
2012-04,1.801,
2012-05,1.191,
2012-06,1.748,
2012-07,2.496,
2012-08,2.651,
2012-09,1.940,
2012-10,1.723,
2012-11,1.673,
2012-12,1.626,
2013-01,1.969,
2013-02,2.022,
2013-03,2.037,
2013-04,1.875,
2013-05,1.911,
2013-06,1.730,
2013-07,1.418,
2013-08,1.523,
2013-09,1.409,
2013-10,1.280,
2013-11,1.516,
2013-12,1.602,
2014-01,1.596,
2014-02,1.784,
2014-03,2.250,
2014-04,2.367,
2014-05,2.803,
2014-06,2.817,
2014-07,2.858,
2014-08,2.589,
2014-09,2.440,
2014-10,2.452,
