"",BBEX3.A.USD.GBP.CA.AA.A04,BBEX3.A.USD.GBP.CA.AA.A04_FLAGS
"",Exchange rates (closing) for the pound sterling in the United States / GBP 1 = USD ... (buying),
unit,USD (hypothetically euro-based),
unit multiplier,one,
last update,2015-02-19 15:17:13,
1983,1.5149,
1984,1.3375,
1985,1.2995,
1986,1.4677,
1987,1.6406,
1988,1.7809,
1989,1.6383,
1990,1.7859,
1991,1.7680,
1992,1.7649,
1993,1.5020,
1994,1.5321,
1995,1.5787,
1996,1.5611,
1997,1.6385,
1998,1.6574,
1999,1.6173,
2000,1.5156,
2001,1.4400,
2002,1.5027,
2003,1.6343,
2004,1.8332,
2005,1.8197,
2006,1.8422,
2007,2.0020,
2008,1.8555,
2009,1.5666,
2010,1.5458,
2011,1.6037,
2012,1.5849,
2013,1.5637,
2014,1.6478,
"","General: From 1980 to 1982, we only have data on selling rates; see BBEX2:A:USD:GBP:CA:AB:A04.",
"",Source: Thomson Reuters (until 16 April 2008 Reuters),
"",Methodology: Calculated on the basis of daily rates.,
