"",BBK01.OUL392,BBK01.OUL392_FLAGS
"",Sight deposits of banks (MFIs) (excluding the Bundesbank) / Credit cooperatives,
unit,Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-05 09:09:36,
1999-01,1.745,
1999-02,1.895,
1999-03,2.389,
1999-04,2.702,
1999-05,1.898,
1999-06,2.646,
1999-07,1.959,
1999-08,2.404,
1999-09,2.838,
1999-10,2.073,
1999-11,2.207,
1999-12,2.915,
2000-01,2.125,
2000-02,1.804,
2000-03,2.166,
2000-04,1.881,
2000-05,2.200,
2000-06,2.853,
2000-07,3.005,
2000-08,2.529,
2000-09,2.311,
2000-10,2.450,
2000-11,2.397,
2000-12,2.658,
2001-01,2.860,
2001-02,2.216,
2001-03,1.638,
2001-04,2.247,
2001-05,1.947,
2001-06,1.699,
2001-07,1.763,
2001-08,1.485,
2001-09,2.347,
2001-10,2.357,
2001-11,1.748,
2001-12,2.744,
2002-01,1.600,
2002-02,1.578,
2002-03,2.319,
2002-04,2.373,
2002-05,2.031,
2002-06,2.354,
2002-07,1.752,
2002-08,1.682,
2002-09,2.417,
2002-10,2.447,
2002-11,2.135,
2002-12,2.305,
2003-01,2.392,
2003-02,1.916,
2003-03,1.589,
2003-04,3.112,
2003-05,2.260,
2003-06,2.579,
2003-07,2.267,
2003-08,1.826,
2003-09,2.134,
2003-10,2.004,
2003-11,1.338,
2003-12,3.553,
2004-01,1.995,
2004-02,1.730,
2004-03,2.719,
2004-04,1.562,
2004-05,1.355,
2004-06,2.645,
2004-07,1.833,
2004-08,1.336,
2004-09,1.690,
2004-10,1.269,
2004-11,1.243,
2004-12,1.716,
2005-01,0.941,
2005-02,1.019,
2005-03,1.744,
2005-04,1.231,
2005-05,1.066,
2005-06,1.530,
2005-07,2.490,
2005-08,1.918,
2005-09,2.189,
2005-10,2.010,
2005-11,1.982,
2005-12,2.901,
2006-01,2.438,
2006-02,2.115,
2006-03,2.272,
2006-04,2.541,
2006-05,2.414,
2006-06,2.517,
2006-07,2.694,
2006-08,2.178,
2006-09,2.768,
2006-10,2.463,
2006-11,2.608,
2006-12,3.022,
2007-01,2.741,
2007-02,2.402,
2007-03,2.385,
2007-04,2.636,
2007-05,2.409,
2007-06,2.715,
2007-07,2.995,
2007-08,3.283,
2007-09,4.210,
2007-10,3.486,
2007-11,4.265,
2007-12,4.396,
2008-01,4.048,
2008-02,4.472,
2008-03,5.002,
2008-04,5.198,
2008-05,5.179,
2008-06,7.449,
2008-07,6.903,
2008-08,6.357,
2008-09,8.022,
2008-10,3.776,
2008-11,4.206,
2008-12,3.649,
2009-01,3.951,
2009-02,3.880,
2009-03,4.263,
2009-04,4.794,
2009-05,4.248,
2009-06,4.241,
2009-07,3.985,
2009-08,3.674,
2009-09,5.203,
2009-10,3.259,
2009-11,3.850,
2009-12,3.671,
2010-01,3.314,
2010-02,3.368,
2010-03,3.924,
2010-04,3.587,
2010-05,4.440,
2010-06,4.072,
2010-07,4.280,
2010-08,4.195,
2010-09,5.768,
2010-10,4.289,
2010-11,5.246,
2010-12,5.330,
2011-01,4.383,
2011-02,4.878,
2011-03,5.442,
2011-04,4.532,
2011-05,4.898,
2011-06,4.761,
2011-07,4.842,
2011-08,5.872,
2011-09,6.927,
2011-10,6.563,
2011-11,6.613,
2011-12,6.438,
2012-01,7.734,
2012-02,8.070,
2012-03,8.178,
2012-04,6.113,
2012-05,5.723,
2012-06,6.046,
2012-07,6.023,
2012-08,5.212,
2012-09,5.839,
2012-10,5.093,
2012-11,4.585,
2012-12,4.607,
2013-01,4.697,
2013-02,5.570,
2013-03,5.634,
2013-04,5.610,
2013-05,6.587,
2013-06,7.955,
2013-07,7.146,
2013-08,7.070,
2013-09,8.441,
2013-10,6.587,
2013-11,6.395,
2013-12,6.428,
2014-01,5.035,
2014-02,6.228,
2014-03,7.204,
2014-04,5.973,
2014-05,5.019,
2014-06,6.590,
2014-07,5.996,
2014-08,5.026,
2014-09,6.720,
2014-10,5.301,
2014-11,5.235,
2014-12,5.284,Provisional value
