"",BBK01.OUM375,BBK01.OUM375_FLAGS
"",Lending to the foreign general government / Total / Mortgage banks,
unit,Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-05 09:00:39,
1999-01,40.197,
1999-02,42.913,
1999-03,46.767,
1999-04,48.635,
1999-05,50.485,
1999-06,53.488,
1999-07,54.062,
1999-08,55.057,
1999-09,54.935,
1999-10,55.748,
1999-11,56.568,
1999-12,57.859,
2000-01,59.977,
2000-02,60.971,
2000-03,61.318,
2000-04,60.377,
2000-05,60.233,
2000-06,60.326,
2000-07,60.070,
2000-08,59.889,
2000-09,59.958,
2000-10,59.356,
2000-11,59.814,
2000-12,59.447,
2001-01,60.652,
2001-02,61.213,
2001-03,62.261,
2001-04,63.294,
2001-05,64.293,
2001-06,65.652,
2001-07,65.958,
2001-08,65.700,
2001-09,66.253,
2001-10,65.502,
2001-11,65.736,
2001-12,65.962,
2002-01,67.143,
2002-02,67.591,
2002-03,67.336,
2002-04,67.673,
2002-05,67.011,
2002-06,67.476,
2002-07,69.229,
2002-08,71.920,
2002-09,72.560,
2002-10,72.479,
2002-11,71.048,
2002-12,69.910,
2003-01,69.750,
2003-02,69.115,
2003-03,70.094,
2003-04,67.607,
2003-05,66.585,
2003-06,66.811,
2003-07,66.404,
2003-08,66.982,
2003-09,68.264,
2003-10,68.905,
2003-11,69.712,
2003-12,71.897,
2004-01,72.774,
2004-02,73.161,
2004-03,75.219,
2004-04,76.061,
2004-05,76.805,
2004-06,79.718,
2004-07,81.743,
2004-08,82.916,
2004-09,83.538,
2004-10,84.890,
2004-11,84.189,
2004-12,85.233,
2005-01,87.946,
2005-02,89.897,
2005-03,93.500,
2005-04,97.529,
2005-05,99.657,
2005-06,101.526,
2005-07,102.609,
2005-08,103.236,
2005-09,104.895,
2005-10,103.668,
2005-11,103.446,
2005-12,101.925,
2006-01,101.801,
2006-02,100.228,
2006-03,96.989,
2006-04,95.516,
2006-05,95.719,
2006-06,95.134,
2006-07,95.446,
2006-08,96.176,
2006-09,95.461,
2006-10,94.761,
2006-11,94.121,
2006-12,94.012,
2007-01,94.032,
2007-02,94.431,
2007-03,93.227,
2007-04,93.502,
2007-05,93.912,
2007-06,93.605,
2007-07,92.750,
2007-08,92.222,
2007-09,92.404,
2007-10,92.442,
2007-11,90.909,
2007-12,90.401,
2008-01,90.419,
2008-02,90.554,
2008-03,90.231,
2008-04,90.881,
2008-05,90.917,
2008-06,91.237,
2008-07,91.210,
2008-08,92.283,
2008-09,94.825,
2008-10,95.371,
2008-11,95.217,
2008-12,91.576,
2009-01,91.143,
2009-02,90.746,
2009-03,89.024,
2009-04,88.829,
2009-05,88.443,
2009-06,86.818,
2009-07,86.250,
2009-08,86.101,
2009-09,85.719,
2009-10,85.503,
2009-11,84.796,
2009-12,86.231,
2010-01,86.807,
2010-02,86.859,
2010-03,86.107,
2010-04,85.609,
2010-05,85.064,
2010-06,85.415,
2010-07,83.778,
2010-08,83.937,
2010-09,82.076,
2010-10,77.060,
2010-11,76.751,
2010-12,75.831,
2011-01,74.485,
2011-02,74.092,
2011-03,73.533,
2011-04,72.739,
2011-05,72.743,
2011-06,71.108,
2011-07,70.198,
2011-08,69.566,
2011-09,68.906,
2011-10,67.965,
2011-11,67.891,
2011-12,66.081,
2012-01,63.849,
2012-02,62.759,
2012-03,59.479,
2012-04,59.306,
2012-05,59.223,
2012-06,58.685,
2012-07,57.968,
2012-08,57.588,
2012-09,58.366,
2012-10,57.803,
2012-11,57.508,
2012-12,55.886,
2013-01,55.349,
2013-02,55.067,
2013-03,54.710,
2013-04,54.264,
2013-05,54.856,
2013-06,54.682,
2013-07,54.477,
2013-08,54.343,
2013-09,54.179,
2013-10,53.719,
2013-11,53.678,
2013-12,51.637,
2014-01,51.718,
2014-02,51.931,
2014-03,51.827,
2014-04,51.537,
2014-05,51.560,
2014-06,50.866,
2014-07,50.318,
2014-08,50.164,
2014-09,50.457,
2014-10,50.504,
2014-11,50.208,
2014-12,52.499,Provisional value
