"",BBK01.WT5006,BBK01.WT5006_FLAGS
"",Exchange rates on the Frankfurt exchange /ESP 100 = DM ... / Spain,
unit,DEM (hypothetically euro-based),
unit multiplier,one,
last update,2012-04-18 09:20:36,
1963-02-01,.,No value available
1963-02-02,.,No value available
1963-02-03,.,No value available
1963-02-04,.,No value available
1963-02-05,.,No value available
1963-02-06,.,No value available
1963-02-07,.,No value available
1963-02-08,.,No value available
1963-02-09,.,No value available
1963-02-10,.,No value available
1963-02-11,.,No value available
1963-02-12,.,No value available
1963-02-13,.,No value available
1963-02-14,.,No value available
1963-02-15,.,No value available
1963-02-16,.,No value available
1963-02-17,.,No value available
1963-02-18,6.6850,
1963-02-19,6.6830,
1963-02-20,6.6820,
1963-02-21,6.6800,
1963-02-22,6.6800,
1963-02-23,.,No value available
1963-02-24,.,No value available
1963-02-25,6.6790,
1963-02-26,6.6810,
1963-02-27,6.6810,
1963-02-28,6.6780,
1963-03-01,6.6790,
1963-03-02,.,No value available
1963-03-03,.,No value available
1963-03-04,6.6770,
1963-03-05,6.6760,
1963-03-06,6.6750,
1963-03-07,6.6750,
1963-03-08,6.6760,
1963-03-09,.,No value available
1963-03-10,.,No value available
1963-03-11,6.6760,
1963-03-12,6.6700,
1963-03-13,6.6710,
1963-03-14,6.6730,
1963-03-15,6.6710,
1963-03-16,.,No value available
1963-03-17,.,No value available
1963-03-18,6.6680,
1963-03-19,6.6660,
1963-03-20,6.6730,
1963-03-21,6.6690,
1963-03-22,6.6720,
1963-03-23,.,No value available
1963-03-24,.,No value available
1963-03-25,6.6680,
1963-03-26,6.6700,
1963-03-27,6.6730,
1963-03-28,6.6700,
1963-03-29,6.6690,
1963-03-30,.,No value available
1963-03-31,.,No value available
1963-04-01,6.6700,
1963-04-02,6.6670,
1963-04-03,6.6700,
1963-04-04,6.6700,
1963-04-05,6.6670,
1963-04-06,.,No value available
1963-04-07,.,No value available
1963-04-08,6.6670,
1963-04-09,6.6650,
1963-04-10,6.6670,
1963-04-11,6.6670,
1963-04-12,.,No value available
1963-04-13,.,No value available
1963-04-14,.,No value available
1963-04-15,.,No value available
1963-04-16,6.6690,
1963-04-17,6.6660,
1963-04-18,6.6650,
1963-04-19,6.6660,
1963-04-20,.,No value available
1963-04-21,.,No value available
1963-04-22,6.6660,
1963-04-23,6.6640,
1963-04-24,6.6640,
1963-04-25,6.6650,
1963-04-26,6.6650,
1963-04-27,.,No value available
1963-04-28,.,No value available
1963-04-29,6.6650,
1963-04-30,6.6640,
