"",BBK01.QUX728,BBK01.QUX728_FLAGS
"","Consolidated German banks: Foreign money market paper, bonds and notes, shares / Spain / All currencies",
unit,Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-02 08:31:26,
2002-03,32.572,
2002-04,25.898,
2002-05,25.646,
2002-06,24.654,
2002-07,24.287,
2002-08,24.569,
2002-09,25.761,
2002-10,26.345,
2002-11,25.648,
2002-12,24.433,
2003-01,23.949,
2003-02,24.350,
2003-03,22.883,
2003-04,22.501,
2003-05,23.550,
2003-06,22.852,
2003-07,24.323,
2003-08,22.542,
2003-09,24.385,
2003-10,27.423,
2003-11,27.748,
2003-12,28.433,
2004-01,29.647,
2004-02,34.048,
2004-03,35.009,
2004-04,34.648,
2004-05,34.246,
2004-06,36.587,
2004-07,36.488,
2004-08,37.829,
2004-09,39.878,
2004-10,41.602,
2004-11,45.120,
2004-12,47.859,
2005-01,49.708,
2005-02,52.928,
2005-03,53.895,
2005-04,57.722,
2005-05,58.557,
2005-06,64.550,
2005-07,62.008,
2005-08,62.755,
2005-09,64.444,
2005-10,62.394,
2005-11,67.540,
2005-12,65.195,
2006-01,72.533,
2006-02,78.076,
2006-03,79.926,
2006-04,78.087,
2006-05,84.157,
2006-06,88.026,
2006-07,89.152,
2006-08,92.449,
2006-09,98.532,
2006-10,100.504,
2006-11,108.138,
2006-12,110.494,
2007-01,113.369,
2007-02,117.879,
2007-03,121.025,
2007-04,120.380,
2007-05,122.673,
2007-06,127.483,
2007-07,129.426,
2007-08,128.830,
2007-09,128.272,
2007-10,127.143,
2007-11,128.644,
2007-12,125.936,
2008-01,130.171,
2008-02,128.589,
2008-03,127.942,
2008-04,124.488,
2008-05,128.068,
2008-06,128.367,
2008-07,129.706,
2008-08,129.664,
2008-09,127.079,
2008-10,122.382,
2008-11,119.937,
2008-12,116.810,
2009-01,113.994,
2009-02,111.014,
2009-03,108.072,
2009-04,106.958,
2009-05,105.337,
2009-06,107.460,
2009-07,102.451,
2009-08,101.457,
2009-09,102.033,
2009-10,101.507,
2009-11,101.698,
2009-12,101.351,
2010-01,97.728,
2010-02,98.451,
2010-03,98.728,
2010-04,97.217,
2010-05,90.667,
2010-06,90.286,
2010-07,87.858,
2010-08,86.744,
2010-09,85.690,
2010-10,85.509,
2010-11,84.351,
2010-12,80.627,
2011-01,79.638,
2011-02,78.052,
2011-03,74.197,
2011-04,72.121,
2011-05,74.824,
2011-06,72.594,
2011-07,68.212,
2011-08,68.023,
2011-09,67.082,
2011-10,63.635,
2011-11,64.604,
2011-12,63.079,
2012-01,62.022,
2012-02,59.366,
2012-03,59.031,
2012-04,57.336,
2012-05,57.475,
2012-06,53.754,
2012-07,52.157,
2012-08,52.200,
2012-09,51.647,
2012-10,52.681,
2012-11,51.953,
2012-12,52.061,
2013-01,51.535,
2013-02,50.896,
2013-03,49.754,
2013-04,49.599,
2013-05,49.533,
2013-06,46.114,
2013-07,46.744,
2013-08,46.718,
2013-09,43.544,
2013-10,41.531,
2013-11,44.445,
2013-12,43.628,
2014-01,45.276,
2014-02,44.097,
2014-03,43.154,
2014-04,41.885,
2014-05,43.336,
2014-06,42.453,
2014-07,43.865,
2014-08,43.540,
2014-09,42.663,
2014-10,42.577,
