"",BBK01.PQ0047,BBK01.PQ0047_FLAGS
"",Other housing loans to domestic enterprises and resident individuals / Medium-term / Big banks,
unit,DM/Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-16 10:21:35,
1968-10,0.130,
1969-01,0.127,
1969-04,0.102,
1969-07,0.100,
1969-10,0.105,
1970-01,0.096,
1970-04,0.080,
1970-07,0.071,
1970-10,0.064,
1971-01,0.058,
1971-04,0.060,
1971-07,0.072,
1971-10,0.108,
1972-01,0.123,
1972-04,0.175,
1972-07,0.220,
1972-10,0.333,
1973-01,0.369,
1973-04,0.409,
1973-07,0.431,
1973-10,0.457,
1974-01,0.419,
1974-04,0.387,
1974-07,0.366,
1974-10,0.315,
1975-01,0.382,
1975-04,0.399,
1975-07,0.416,
1975-10,0.410,
1976-01,0.475,
1976-04,0.541,
1976-07,0.637,
1976-10,0.716,
1977-01,1.028,
1977-04,1.296,
1977-07,1.385,
1977-10,1.470,
1978-01,1.497,
1978-04,1.559,
1978-07,1.680,
1978-10,1.863,
1979-01,1.949,
1979-04,2.123,
1979-07,2.274,
1979-10,2.500,
1980-01,2.431,
1980-04,2.454,
1980-07,2.518,
1980-10,2.685,
1981-01,2.728,
1981-04,2.814,
1981-07,3.200,
1981-10,3.624,
1982-01,3.982,
1982-04,4.316,
1982-07,4.684,
1982-10,5.173,
1983-01,5.143,
1983-04,4.883,
1983-07,5.000,
1983-10,5.435,
1984-01,5.531,
1984-04,5.664,
1984-07,5.607,
1984-10,5.439,
1985-01,5.227,
1985-04,5.131,
1985-07,5.018,
1985-10,4.640,
1986-01,4.551,
1986-04,4.403,
1986-07,4.221,
1986-10,3.979,
1987-01,3.758,
1987-04,3.530,
1987-07,3.307,
1987-10,3.201,
1988-01,3.029,
1988-04,3.092,
1988-07,3.016,
1988-10,2.963,
1989-01,2.825,
1989-04,2.701,
1989-07,2.609,
1989-10,2.614,
1990-01,2.570,
1990-04,2.678,
1990-07,2.836,
1990-10,3.260,
1991-01,3.695,
1991-04,3.972,
1991-07,4.222,
1991-10,4.499,
1992-01,4.421,
1992-04,4.471,
1992-07,4.379,
1992-10,4.272,
1993-01,3.817,
1993-04,3.677,
1993-07,3.258,
1993-10,3.182,
1994-01,2.981,
1994-04,2.762,
1994-07,2.716,
1994-10,2.848,
1995-01,2.678,
1995-04,2.528,
1995-07,2.086,
1995-10,2.260,
1996-01,2.191,
1996-04,2.208,
1996-07,2.306,
1996-10,2.587,
1997-01,2.499,
1997-04,2.435,
1997-07,2.429,
1997-10,2.453,
1998-01,2.375,
1998-04,2.334,
1998-07,2.299,
1998-10,2.288,
1999-01,3.842,
1999-04,3.724,
1999-07,2.309,
1999-10,2.191,
2000-01,2.163,
2000-04,2.298,
2000-07,2.340,
2000-10,2.291,
2001-01,2.151,
2001-04,2.049,
2001-07,2.047,
2001-10,1.899,
2002-01,1.790,
2002-04,1.721,
2002-07,1.639,
2002-10,1.558,
2003-01,1.443,
2003-04,1.539,
2003-07,1.493,
2003-10,1.436,
2004-01,1.371,
2004-04,1.390,
2004-07,1.373,
2004-10,2.866,
2005-01,2.915,
2005-04,1.416,
2005-07,1.459,
2005-10,1.474,
2006-01,1.454,
2006-04,1.496,
2006-07,1.447,
2006-10,1.783,
2007-01,1.351,
2007-04,1.282,
2007-07,1.350,
2007-10,1.288,
2008-01,1.283,
2008-04,1.282,
2008-07,1.225,
2008-10,1.195,
2009-01,1.157,
2009-04,1.212,
2009-07,1.246,
2009-10,1.303,
2010-01,1.346,
2010-04,1.640,
2010-07,1.864,
2010-10,1.911,
2011-01,1.917,
2011-04,2.069,
2011-07,2.263,
2011-10,2.899,
2012-01,2.964,
2012-04,2.877,
2012-07,2.719,
2012-10,2.634,
2013-01,2.512,
2013-04,2.528,
2013-07,2.037,
2013-10,1.863,
2014-01,1.759,
2014-04,1.725,
2014-07,1.736,
2014-10,1.566,
