"",BBK01.OUA154,BBK01.OUA154_FLAGS
"",Sight deposits of local government and local government associations / All categories of banks,
unit,DM/Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-05 09:25:06,
1968-12,1.391,
1969-01,1.010,
1969-02,1.202,
1969-03,1.126,
1969-04,1.014,
1969-05,1.215,
1969-06,1.211,
1969-07,1.025,
1969-08,1.251,
1969-09,1.185,
1969-10,1.014,
1969-11,1.333,
1969-12,1.601,
1970-01,1.123,
1970-02,1.238,
1970-03,1.114,
1970-04,1.178,
1970-05,1.243,
1970-06,1.195,
1970-07,1.107,
1970-08,1.250,
1970-09,1.125,
1970-10,1.133,
1970-11,1.330,
1970-12,1.520,
1971-01,1.164,
1971-02,1.283,
1971-03,1.095,
1971-04,1.237,
1971-05,1.404,
1971-06,1.220,
1971-07,1.256,
1971-08,1.400,
1971-09,1.224,
1971-10,1.284,
1971-11,1.445,
1971-12,1.610,
1972-01,1.250,
1972-02,1.423,
1972-03,1.216,
1972-04,1.488,
1972-05,1.470,
1972-06,1.339,
1972-07,1.445,
1972-08,1.545,
1972-09,1.436,
1972-10,1.628,
1972-11,1.619,
1972-12,1.922,
1973-01,1.535,
1973-02,1.577,
1973-03,1.293,
1973-04,1.534,
1973-05,1.519,
1973-06,1.395,
1973-07,1.483,
1973-08,1.506,
1973-09,1.420,
1973-10,1.608,
1973-11,1.646,
1973-12,2.407,
1974-01,1.696,
1974-02,1.713,
1974-03,1.442,
1974-04,1.727,
1974-05,1.544,
1974-06,1.414,
1974-07,1.641,
1974-08,1.617,
1974-09,1.562,
1974-10,1.867,
1974-11,1.884,
1974-12,2.419,
1975-01,1.701,
1975-02,1.747,
1975-03,1.799,
1975-04,1.724,
1975-05,1.940,
1975-06,1.778,
1975-07,1.778,
1975-08,1.985,
1975-09,1.873,
1975-10,2.073,
1975-11,2.068,
1975-12,2.426,
1976-01,1.787,
1976-02,1.929,
1976-03,1.824,
1976-04,2.003,
1976-05,2.184,
1976-06,1.849,
1976-07,1.986,
1976-08,2.108,
1976-09,1.864,
1976-10,2.210,
1976-11,2.329,
1976-12,2.373,
1977-01,1.790,
1977-02,2.154,
1977-03,1.892,
1977-04,2.155,
1977-05,2.340,
1977-06,1.884,
1977-07,2.099,
1977-08,2.262,
1977-09,2.016,
1977-10,2.394,
1977-11,2.459,
1977-12,2.591,
1978-01,2.037,
1978-02,2.285,
1978-03,2.077,
1978-04,2.398,
1978-05,2.584,
1978-06,2.146,
1978-07,2.178,
1978-08,2.432,
1978-09,2.101,
1978-10,2.560,
1978-11,2.726,
1978-12,2.850,
1979-01,1.919,
1979-02,2.567,
1979-03,2.007,
1979-04,2.338,
1979-05,2.745,
1979-06,2.055,
1979-07,2.098,
1979-08,2.537,
1979-09,1.998,
1979-10,2.355,
1979-11,2.698,
1979-12,2.737,
1980-01,1.803,
1980-02,2.380,
1980-03,1.833,
1980-04,2.326,
1980-05,2.823,
1980-06,2.042,
1980-07,2.221,
1980-08,2.757,
1980-09,2.073,
1980-10,2.540,
1980-11,2.931,
1980-12,2.645,
1981-01,1.726,
1981-02,2.409,
1981-03,1.761,
1981-04,1.975,
1981-05,2.715,
1981-06,1.704,
1981-07,1.845,
1981-08,2.574,
1981-09,1.741,
1981-10,2.293,
1981-11,2.882,
1981-12,2.329,
1982-01,1.700,
1982-02,2.312,
1982-03,1.987,
1982-04,2.483,
1982-05,2.701,
1982-06,2.161,
1982-07,2.025,
1982-08,2.462,
1982-09,2.247,
1982-10,2.646,
1982-11,2.711,
1982-12,2.571,
1983-01,1.932,
1983-02,2.464,
1983-03,2.095,
1983-04,2.436,
1983-05,2.962,
1983-06,2.261,
1983-07,2.401,
1983-08,2.685,
1983-09,2.337,
1983-10,2.794,
1983-11,2.863,
1983-12,2.730,
1984-01,2.046,
1984-02,2.625,
1984-03,2.331,
1984-04,2.525,
1984-05,2.950,
1984-06,2.506,
1984-07,2.746,
1984-08,2.716,
1984-09,2.579,
1984-10,2.992,
1984-11,3.128,
1984-12,3.279,
1985-01,2.208,
1985-02,2.655,
1985-03,2.403,
1985-04,2.741,
1985-05,2.900,
1985-06,2.523,
1985-07,2.690,
1985-08,3.020,
1985-09,2.659,
1985-10,2.971,
1985-11,3.338,
1985-12,3.517,
1986-01,2.313,
1986-02,2.777,
1986-03,2.609,
1986-04,2.914,
1986-05,3.345,
1986-06,2.786,
1986-07,2.958,
1986-08,3.213,
1986-09,2.888,
1986-10,3.152,
1986-11,3.565,
1986-12,3.565,
1987-01,2.469,
1987-02,2.940,
1987-03,2.708,
1987-04,3.090,
1987-05,3.381,
1987-06,2.943,
1987-07,2.894,
1987-08,3.324,
1987-09,2.786,
1987-10,3.374,
1987-11,3.799,
1987-12,3.737,
1988-01,2.632,
1988-02,3.368,
1988-03,2.771,
1988-04,3.261,
1988-05,3.687,
1988-06,2.993,
1988-07,3.322,
1988-08,3.653,
