"",BBK01.SU1020,BBK01.SU1020_FLAGS
"",Lending to banks (MFIs) / Bank debt securities / All building and loan associations,
unit,DM/EURO (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-02 10:44:22,
1973-12,0.772,
1974-01,0.776,
1974-02,0.775,
1974-03,0.764,
1974-04,0.777,
1974-05,0.772,
1974-06,0.798,
1974-07,0.807,
1974-08,0.806,
1974-09,0.803,
1974-10,0.818,
1974-11,0.829,
1974-12,0.844,
1975-01,0.892,
1975-02,0.922,
1975-03,0.970,
1975-04,1.090,
1975-05,1.140,
1975-06,1.138,
1975-07,1.158,
1975-08,1.183,
1975-09,1.317,
1975-10,1.406,
1975-11,1.455,
1975-12,1.550,
1976-01,1.624,
1976-02,1.691,
1976-03,1.783,
1976-04,1.874,
1976-05,1.947,
1976-06,1.984,
1976-07,2.019,
1976-08,2.043,
1976-09,2.034,
1976-10,2.075,
1976-11,2.064,
1976-12,2.171,
1977-01,2.157,
1977-02,2.140,
1977-03,2.116,
1977-04,2.129,
1977-05,2.145,
1977-06,2.113,
1977-07,2.125,
1977-08,2.102,
1977-09,2.086,
1977-10,2.107,
1977-11,2.053,
1977-12,2.194,
1978-01,2.301,
1978-02,2.321,
1978-03,2.326,
1978-04,2.345,
1978-05,2.308,
1978-06,2.509,
1978-07,2.495,
1978-08,2.447,
1978-09,2.427,
1978-10,2.338,
1978-11,2.397,
1978-12,2.408,
1979-01,2.507,
1979-02,2.542,
1979-03,2.708,
1979-04,2.708,
1979-05,2.736,
1979-06,2.610,
1979-07,2.660,
1979-08,2.557,
1979-09,2.574,
1979-10,2.544,
1979-11,2.501,
1979-12,2.353,
1980-01,2.374,
1980-02,2.367,
1980-03,2.312,
1980-04,2.290,
1980-05,2.299,
1980-06,2.310,
1980-07,2.242,
1980-08,2.209,
1980-09,2.157,
1980-10,2.124,
1980-11,2.087,
1980-12,2.050,
1981-01,2.079,
1981-02,2.082,
1981-03,2.029,
1981-04,2.024,
1981-05,1.950,
1981-06,1.927,
1981-07,1.926,
1981-08,1.891,
1981-09,1.855,
1981-10,1.858,
1981-11,1.896,
1981-12,1.865,
1982-01,1.893,
1982-02,1.860,
1982-03,1.797,
1982-04,1.778,
1982-05,1.794,
1982-06,1.786,
1982-07,1.798,
1982-08,1.777,
1982-09,1.785,
1982-10,1.780,
1982-11,1.798,
1982-12,1.804,
1983-01,1.925,
1983-02,1.887,
1983-03,1.937,
1983-04,1.983,
1983-05,2.001,
1983-06,2.020,
1983-07,2.038,
1983-08,2.093,
1983-09,2.094,
1983-10,2.090,
1983-11,2.020,
1983-12,2.075,
1984-01,2.159,
1984-02,2.319,
1984-03,2.282,
1984-04,2.260,
1984-05,2.254,
1984-06,2.226,
1984-07,2.197,
1984-08,2.194,
1984-09,2.138,
1984-10,2.160,
1984-11,1.985,
1984-12,1.996,
1985-01,2.070,
1985-02,1.939,
1985-03,1.950,
1985-04,1.916,
1985-05,1.904,
1985-06,1.897,
1985-07,1.890,
1985-08,1.889,
1985-09,1.899,
1985-10,1.871,
1985-11,1.833,
1985-12,2.170,
1986-01,2.363,
1986-02,2.342,
1986-03,2.290,
1986-04,2.263,
1986-05,2.223,
1986-06,2.201,
1986-07,2.189,
1986-08,2.171,
1986-09,2.227,
1986-10,2.229,
1986-11,2.166,
1986-12,2.074,
1987-01,2.124,
1987-02,2.090,
1987-03,2.069,
1987-04,2.082,
1987-05,2.007,
1987-06,2.062,
1987-07,2.119,
1987-08,2.266,
1987-09,2.341,
1987-10,2.326,
1987-11,2.401,
1987-12,2.498,
1988-01,2.573,
1988-02,2.502,
1988-03,2.383,
1988-04,2.603,
1988-05,2.614,
1988-06,2.638,
1988-07,2.792,
1988-08,2.902,
1988-09,2.949,
1988-10,3.234,
1988-11,3.461,
1988-12,3.524,
1989-01,3.783,
1989-02,3.976,
1989-03,4.163,
1989-04,4.319,
1989-05,4.477,
1989-06,4.562,
1989-07,4.615,
1989-08,4.615,
1989-09,5.079,
1989-10,5.389,
1989-11,5.540,
1989-12,5.496,
1990-01,6.144,
1990-02,6.092,
1990-03,5.988,
1990-04,6.069,
1990-05,6.087,
1990-06,6.032,
1990-07,6.040,
1990-08,6.028,
1990-09,5.962,
