"",BBK01.OUA371,BBK01.OUA371_FLAGS
"",Loans to foreign enterprises and households for over five years / All categories of banks,
unit,Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-05 09:00:24,
1999-01,79.380,
1999-02,81.528,
1999-03,85.214,
1999-04,87.656,
1999-05,90.230,
1999-06,92.763,
1999-07,92.985,
1999-08,95.375,
1999-09,97.720,
1999-10,101.246,
1999-11,104.755,
1999-12,107.813,
2000-01,110.847,
2000-02,111.944,
2000-03,114.315,
2000-04,119.878,
2000-05,118.128,
2000-06,117.591,
2000-07,122.693,
2000-08,126.505,
2000-09,129.139,
2000-10,133.810,
2000-11,132.816,
2000-12,130.368,
2001-01,131.701,
2001-02,134.966,
2001-03,140.448,
2001-04,140.668,
2001-05,145.583,
2001-06,148.849,
2001-07,146.312,
2001-08,142.485,
2001-09,144.507,
2001-10,146.231,
2001-11,148.358,
2001-12,151.975,
2002-01,154.290,
2002-02,155.364,
2002-03,156.176,
2002-04,155.598,
2002-05,153.123,
2002-06,149.830,
2002-07,150.965,
2002-08,150.419,
2002-09,149.368,
2002-10,150.115,
2002-11,150.020,
2002-12,146.148,
2003-01,143.634,
2003-02,145.217,
2003-03,144.241,
2003-04,143.129,
2003-05,140.245,
2003-06,140.414,
2003-07,141.145,
2003-08,144.510,
2003-09,140.099,
2003-10,144.802,
2003-11,142.508,
2003-12,138.840,
2004-01,139.318,
2004-02,139.243,
2004-03,140.135,
2004-04,142.529,
2004-05,141.476,
2004-06,143.295,
2004-07,142.084,
2004-08,141.190,
2004-09,139.200,
2004-10,137.709,
2004-11,134.667,
2004-12,132.397,
2005-01,135.083,
2005-02,134.115,
2005-03,136.670,
2005-04,137.685,
2005-05,141.026,
2005-06,141.734,
2005-07,140.990,
2005-08,140.806,
2005-09,143.593,
2005-10,144.572,
2005-11,147.541,
2005-12,148.142,
2006-01,147.570,
2006-02,151.442,
2006-03,151.758,
2006-04,149.347,
2006-05,147.829,
2006-06,151.735,
2006-07,150.962,
2006-08,152.538,
2006-09,153.127,
2006-10,154.558,
2006-11,153.072,
2006-12,155.087,
2007-01,154.180,
2007-02,154.806,
2007-03,156.186,
2007-04,154.462,
2007-05,157.535,
2007-06,159.367,
2007-07,159.894,
2007-08,164.152,
2007-09,165.112,
2007-10,165.272,
2007-11,165.433,
2007-12,166.848,
2008-01,168.445,
2008-02,170.107,
2008-03,169.520,
2008-04,173.202,
2008-05,176.449,
2008-06,187.202,
2008-07,190.007,
2008-08,197.709,
2008-09,203.293,
2008-10,216.579,
2008-11,217.446,
2008-12,210.412,
2009-01,218.758,
2009-02,220.669,
2009-03,214.541,
2009-04,216.886,
2009-05,210.285,
2009-06,209.497,
2009-07,212.044,
2009-08,210.682,
2009-09,208.579,
2009-10,207.417,
2009-11,205.238,
2009-12,208.876,
2010-01,210.803,
2010-02,213.970,
2010-03,214.603,
2010-04,216.480,
2010-05,224.240,
2010-06,225.080,
2010-07,218.481,
2010-08,221.496,
2010-09,213.394,
2010-10,208.747,
2010-11,215.422,
2010-12,210.781,
2011-01,207.233,
2011-02,206.441,
2011-03,203.654,
2011-04,199.996,
2011-05,203.190,
2011-06,204.062,
2011-07,206.516,
2011-08,205.405,
2011-09,210.983,
2011-10,208.286,
2011-11,213.097,
2011-12,217.184,
2012-01,216.793,
2012-02,214.102,
2012-03,214.128,
2012-04,214.980,
2012-05,221.182,
2012-06,219.603,
2012-07,222.137,
2012-08,220.122,
2012-09,217.254,
2012-10,215.444,
2012-11,215.330,
2012-12,211.254,
2013-01,206.951,
2013-02,208.618,
2013-03,209.071,
2013-04,207.046,
2013-05,205.803,
2013-06,203.944,
2013-07,202.056,
2013-08,198.790,
2013-09,196.754,
2013-10,194.303,
2013-11,193.617,
2013-12,191.520,
2014-01,192.790,
2014-02,190.144,
2014-03,190.044,
2014-04,188.911,
2014-05,190.007,
2014-06,186.995,
2014-07,187.350,
2014-08,189.169,
2014-09,192.117,
2014-10,192.662,
2014-11,192.803,
2014-12,193.163,Provisional value
