"",BBK01.OUD371,BBK01.OUD371_FLAGS
"",Loans to foreign enterprises and households for over five years / Regional banks and other commercial banks,
unit,Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-05 09:00:26,
1999-01,4.345,
1999-02,4.267,
1999-03,4.410,
1999-04,4.529,
1999-05,4.592,
1999-06,4.865,
1999-07,4.847,
1999-08,5.103,
1999-09,5.330,
1999-10,5.596,
1999-11,5.716,
1999-12,5.718,
2000-01,5.812,
2000-02,5.903,
2000-03,5.915,
2000-04,6.121,
2000-05,6.657,
2000-06,6.647,
2000-07,6.848,
2000-08,7.365,
2000-09,7.516,
2000-10,7.875,
2000-11,7.691,
2000-12,7.406,
2001-01,7.731,
2001-02,7.849,
2001-03,8.080,
2001-04,8.109,
2001-05,8.577,
2001-06,8.634,
2001-07,8.469,
2001-08,8.453,
2001-09,8.587,
2001-10,8.491,
2001-11,8.591,
2001-12,9.154,
2002-01,9.391,
2002-02,9.343,
2002-03,9.573,
2002-04,9.337,
2002-05,9.522,
2002-06,10.370,
2002-07,10.370,
2002-08,10.442,
2002-09,10.601,
2002-10,10.650,
2002-11,10.489,
2002-12,10.568,
2003-01,10.637,
2003-02,12.358,
2003-03,12.289,
2003-04,12.311,
2003-05,12.254,
2003-06,12.279,
2003-07,12.645,
2003-08,12.926,
2003-09,12.592,
2003-10,16.053,
2003-11,15.827,
2003-12,15.629,
2004-01,15.556,
2004-02,15.369,
2004-03,15.031,
2004-04,15.584,
2004-05,15.450,
2004-06,15.530,
2004-07,15.631,
2004-08,15.392,
2004-09,15.139,
2004-10,14.780,
2004-11,14.519,
2004-12,11.820,
2005-01,12.167,
2005-02,12.128,
2005-03,12.456,
2005-04,12.353,
2005-05,12.678,
2005-06,12.911,
2005-07,12.700,
2005-08,12.121,
2005-09,12.232,
2005-10,12.318,
2005-11,12.441,
2005-12,12.766,
2006-01,12.870,
2006-02,13.083,
2006-03,14.620,
2006-04,13.899,
2006-05,14.276,
2006-06,14.501,
2006-07,14.479,
2006-08,14.486,
2006-09,14.464,
2006-10,14.597,
2006-11,14.651,
2006-12,14.625,
2007-01,14.605,
2007-02,14.258,
2007-03,14.182,
2007-04,13.612,
2007-05,13.639,
2007-06,13.757,
2007-07,13.853,
2007-08,13.868,
2007-09,13.967,
2007-10,13.883,
2007-11,13.465,
2007-12,13.394,
2008-01,13.558,
2008-02,13.485,
2008-03,13.564,
2008-04,13.854,
2008-05,14.311,
2008-06,13.900,
2008-07,13.905,
2008-08,14.329,
2008-09,14.724,
2008-10,15.887,
2008-11,15.806,
2008-12,15.623,
2009-01,15.854,
2009-02,15.936,
2009-03,15.686,
2009-04,15.943,
2009-05,15.669,
2009-06,15.441,
2009-07,15.488,
2009-08,15.536,
2009-09,15.352,
2009-10,14.968,
2009-11,14.819,
2009-12,14.945,
2010-01,15.329,
2010-02,15.522,
2010-03,15.593,
2010-04,15.979,
2010-05,16.489,
2010-06,16.725,
2010-07,16.275,
2010-08,16.507,
2010-09,16.005,
2010-10,16.296,
2010-11,16.340,
2010-12,16.544,
2011-01,16.533,
2011-02,16.797,
2011-03,17.046,
2011-04,17.062,
2011-05,17.587,
2011-06,17.538,
2011-07,17.679,
2011-08,18.224,
2011-09,19.193,
2011-10,19.420,
2011-11,20.484,
2011-12,21.117,
2012-01,21.374,
2012-02,21.207,
2012-03,21.178,
2012-04,21.414,
2012-05,21.922,
2012-06,22.212,
2012-07,22.588,
2012-08,22.652,
2012-09,22.312,
2012-10,22.204,
2012-11,22.620,
2012-12,22.907,
2013-01,23.047,
2013-02,23.348,
2013-03,22.578,
2013-04,22.113,
2013-05,22.387,
2013-06,22.645,
2013-07,22.877,
2013-08,23.106,
2013-09,23.168,
2013-10,23.125,
2013-11,23.480,
2013-12,23.564,
2014-01,23.919,
2014-02,24.160,
2014-03,24.567,
2014-04,24.935,
2014-05,24.949,
2014-06,24.684,
2014-07,24.790,
2014-08,25.203,
2014-09,25.947,
2014-10,26.421,
2014-11,26.936,
2014-12,27.549,Provisional value
