"",BBK01.QUV554,BBK01.QUV554_FLAGS
"",Banks in Germany: Short-term loans and advances to non- residents / Ghana / All currencies,
unit,Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-02 07:16:46,
2001-12,0.095,
2002-01,0.111,
2002-02,0.101,
2002-03,0.079,
2002-04,0.056,
2002-05,0.043,
2002-06,0.028,
2002-07,0.022,
2002-08,0.029,
2002-09,0.025,
2002-10,0.052,
2002-11,0.077,
2002-12,0.092,
2003-01,0.103,
2003-02,0.098,
2003-03,0.084,
2003-04,0.076,
2003-05,0.053,
2003-06,0.060,
2003-07,0.046,
2003-08,0.032,
2003-09,0.029,
2003-10,0.074,
2003-11,0.092,
2003-12,0.111,
2004-01,0.144,
2004-02,0.134,
2004-03,0.122,
2004-04,0.115,
2004-05,0.107,
2004-06,0.096,
2004-07,0.073,
2004-08,0.048,
2004-09,0.050,
2004-10,0.063,
2004-11,0.111,
2004-12,0.131,
2005-01,0.113,
2005-02,0.101,
2005-03,0.101,
2005-04,0.078,
2005-05,0.056,
2005-06,0.072,
2005-07,0.057,
2005-08,0.048,
2005-09,0.059,
2005-10,0.050,
2005-11,0.097,
2005-12,0.140,
2006-01,0.151,
2006-02,0.139,
2006-03,0.118,
2006-04,0.094,
2006-05,0.079,
2006-06,0.053,
2006-07,0.032,
2006-08,0.012,
2006-09,0.011,
2006-10,0.122,
2006-11,0.126,
2006-12,0.192,
2007-01,0.211,
2007-02,0.185,
2007-03,0.153,
2007-04,0.128,
2007-05,0.103,
2007-06,0.072,
2007-07,0.090,
2007-08,0.058,
2007-09,0.056,
2007-10,0.102,
2007-11,0.113,
2007-12,0.168,
2008-01,0.184,
2008-02,0.150,
2008-03,0.127,
2008-04,0.098,
2008-05,0.124,
2008-06,0.125,
2008-07,0.085,
2008-08,0.060,
2008-09,0.128,
2008-10,0.143,
2008-11,0.176,
2008-12,0.237,
2009-01,0.278,
2009-02,0.245,
2009-03,0.199,
2009-04,0.162,
2009-05,0.119,
2009-06,0.095,
2009-07,0.061,
2009-08,0.020,
2009-09,0.012,
2009-10,0.065,
2009-11,0.105,
2009-12,0.119,
2010-01,0.125,
2010-02,0.101,
2010-03,0.080,
2010-04,0.063,
2010-05,0.089,
2010-06,0.074,
2010-07,0.027,
2010-08,0.014,
2010-09,0.017,
2010-10,0.139,
2010-11,0.210,
2010-12,0.203,
2011-01,0.200,
2011-02,0.187,
2011-03,0.160,
2011-04,0.126,
2011-05,0.115,
2011-06,0.088,
2011-07,0.070,
2011-08,0.034,
2011-09,0.107,
2011-10,0.142,
2011-11,0.271,
2011-12,0.263,
2012-01,0.227,
2012-02,0.195,
2012-03,0.173,
2012-04,0.151,
2012-05,0.121,
2012-06,0.093,
2012-07,0.060,
2012-08,0.033,
2012-09,0.068,
2012-10,0.086,
2012-11,0.111,
2012-12,0.099,
2013-01,0.103,
2013-02,0.095,
2013-03,0.096,
2013-04,0.081,
2013-05,0.085,
2013-06,0.083,
2013-07,0.070,
2013-08,0.062,
2013-09,0.066,
2013-10,0.115,
2013-11,0.155,
2013-12,0.161,
2014-01,0.156,
2014-02,0.127,
2014-03,0.118,
2014-04,0.107,
2014-05,0.104,
2014-06,0.092,
2014-07,0.089,
2014-08,0.069,
2014-09,0.089,
2014-10,0.228,
2014-11,0.392,
2014-12,0.393,
