"",BBK01.PC3291,BBK01.PC3291_FLAGS
"",Housing loans to domestic enterprises and resident individuals / Total / Building and loan associations,
unit,DM/Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-16 10:20:34,
1999-01,93.828,
1999-04,93.726,
1999-07,94.443,
1999-10,95.499,
2000-01,95.698,
2000-04,96.831,
2000-07,98.182,
2000-10,99.171,
2001-01,99.659,
2001-04,100.519,
2001-07,101.482,
2001-10,102.030,
2002-01,102.094,
2002-04,102.947,
2002-07,104.051,
2002-10,105.100,
2003-01,105.268,
2003-04,106.350,
2003-07,107.681,
2003-10,107.177,
2004-01,107.516,
2004-04,107.224,
2004-07,105.467,
2004-10,105.558,
2005-01,103.087,
2005-04,102.841,
2005-07,102.498,
2005-10,102.013,
2006-01,101.333,
2006-04,101.185,
2006-07,101.814,
2006-10,102.468,
2007-01,102.562,
2007-04,102.973,
2007-07,103.710,
2007-10,103.875,
2008-01,104.015,
2008-04,104.867,
2008-07,106.184,
2008-10,106.876,
2009-01,106.812,
2009-04,107.495,
2009-07,108.665,
2009-10,109.252,
2010-01,109.011,
2010-04,109.210,
2010-07,109.445,
2010-10,109.387,
2011-01,109.371,
2011-04,110.036,
2011-07,110.989,
2011-10,111.504,
2012-01,111.693,
2012-04,112.048,
2012-07,112.547,
2012-10,112.687,
2013-01,112.497,
2013-04,112.681,
2013-07,113.552,
2013-10,114.007,
2014-01,114.440,
2014-04,115.147,
2014-07,115.860,
2014-10,115.764,
