"",BBK01.SU0061,BBK01.SU0061_FLAGS
"","Deposit rates of banks / Time deposits with agreed maturities of 1 month, less than EUR 50,000 / Average interest rate",
unit,% p.a. (hypothetically euro-based),
unit multiplier,one,
last update,2013-04-03 10:29:11,
1986-06,3.32,
1986-07,3.34,
1986-08,3.32,
1986-09,3.29,
1986-10,3.33,
1986-11,3.35,
1986-12,3.44,
1987-01,3.33,
1987-02,2.97,
1987-03,2.90,
1987-04,2.85,
1987-05,2.73,
1987-06,2.67,
1987-07,2.67,
1987-08,2.73,
1987-09,2.76,
1987-10,2.94,
1987-11,2.83,
1987-12,2.67,
1988-01,2.50,
1988-02,2.43,
1988-03,2.39,
1988-04,2.38,
1988-05,2.42,
1988-06,2.47,
1988-07,2.89,
1988-08,3.24,
1988-09,3.34,
1988-10,3.40,
1988-11,3.39,
1988-12,3.62,
1989-01,3.71,
1989-02,4.07,
1989-03,4.40,
1989-04,4.41,
1989-05,4.61,
1989-06,4.77,
1989-07,4.98,
1989-08,5.03,
1989-09,5.11,
1989-10,5.66,
1989-11,5.90,
1989-12,6.03,
1990-01,6.09,
1990-02,6.22,
1990-03,6.37,
1990-04,6.37,
1990-05,6.41,
1990-06,6.43,
1990-07,6.45,
1990-08,6.50,
1990-09,6.54,
1990-10,6.60,
1990-11,6.71,
1990-12,6.89,
1991-01,6.86,
1991-02,6.83,
1991-03,6.83,
1991-04,6.86,
1991-05,6.87,
1991-06,6.87,
1991-07,6.89,
1991-08,7.02,
1991-09,7.09,
1991-10,7.15,
1991-11,7.21,
1991-12,7.30,
1992-01,7.39,
1992-02,7.36,
1992-03,7.39,
1992-04,7.42,
1992-05,7.46,
1992-06,7.48,
1992-07,7.53,
1992-08,7.64,
1992-09,7.50,
1992-10,7.14,
1992-11,7.02,
1992-12,7.03,
1993-01,6.79,
1993-02,6.51,
1993-03,6.35,
1993-04,6.25,
1993-05,5.99,
1993-06,5.94,
1993-07,5.74,
1993-08,5.24,
1993-09,5.06,
1993-10,5.01,
1993-11,4.79,
1993-12,4.63,
1994-01,4.47,
1994-02,4.39,
1994-03,4.38,
1994-04,4.22,
1994-05,3.94,
1994-06,3.76,
1994-07,3.68,
1994-08,3.65,
1994-09,3.64,
1994-10,3.69,
1994-11,3.70,
1994-12,3.88,
1995-01,3.79,
1995-02,3.71,
1995-03,3.75,
1995-04,3.51,
1995-05,3.45,
1995-06,3.39,
1995-07,3.41,
1995-08,3.38,
1995-09,3.18,
1995-10,3.13,
1995-11,3.07,
1995-12,3.02,
1996-01,2.86,
1996-02,2.60,
1996-03,2.58,
1996-04,2.56,
1996-05,2.49,
1996-06,2.49,
1996-07,2.51,
1996-08,2.50,
1996-09,2.39,
1996-10,2.36,
1996-11,2.33,
1996-12,2.38,
1997-01,2.35,
1997-02,2.31,
1997-03,2.34,
1997-04,2.34,
1997-05,2.34,
1997-06,2.32,
1997-07,2.33,
1997-08,2.33,
1997-09,2.33,
1997-10,2.41,
1997-11,2.51,
1997-12,2.64,
1998-01,2.57,
1998-02,2.50,
1998-03,2.54,
1998-04,2.55,
1998-05,2.57,
1998-06,2.54,
1998-07,2.55,
1998-08,2.54,
1998-09,2.52,
1998-10,2.54,
1998-11,2.53,
1998-12,2.51,
1999-01,2.40,
1999-02,2.33,
1999-03,2.33,
1999-04,2.13,
1999-05,2.01,
1999-06,1.98,
1999-07,1.99,
1999-08,1.99,
1999-09,1.99,
1999-10,2.04,
1999-11,2.17,
1999-12,2.41,
2000-01,2.32,
2000-02,2.37,
2000-03,2.53,
2000-04,2.62,
2000-05,2.88,
2000-06,3.10,
2000-07,3.19,
2000-08,3.25,
2000-09,3.39,
2000-10,3.48,
2000-11,3.56,
2000-12,3.62,
2001-01,3.56,
2001-02,3.46,
2001-03,3.53,
2001-04,3.48,
2001-05,3.46,
2001-06,3.34,
2001-07,3.34,
2001-08,3.31,
2001-09,3.00,
2001-10,2.69,
2001-11,2.42,
2001-12,2.41,
2002-01,2.37,
2002-02,2.30,
2002-03,2.34,
2002-04,2.34,
2002-05,2.33,
2002-06,2.35,
2002-07,2.35,
2002-08,2.33,
2002-09,2.29,
2002-10,2.29,
2002-11,2.24,
2002-12,2.04,
2003-01,1.94,
2003-02,1.82,
2003-03,1.72,
2003-04,1.68,
2003-05,1.66,
2003-06,1.37,
"","General: Most frequently occuring interest rate for new business within the reporting period (the two middle weeks of a given month). Since January 1991 the rates of banks in the new Länder have been included in the interest rate survey. The average rates are calculated as unweighted arithmetic means from the interest rates reported to be within the spread. The spread is ascertained by eliminating the reports in the top 5% and the bottom 5% of the interest rate range. Up to October 1996, maturities of one month to three months inclusive; up to December 2001, deposits of less than DM 100,000.",
