"",BBK01.WU0010,BBK01.WU0010_FLAGS
"",Amounts outstanding of debt securities issued by residents / Bank debt securities / Public Pfandbriefe,
unit,DM/EURO (hypothetically euro-based),
unit multiplier,million,
last update,2015-02-11 10:15:52,
1948-01,-,Nothing exists
1948-02,-,Nothing exists
1948-03,-,Nothing exists
1948-04,-,Nothing exists
1948-05,-,Nothing exists
1948-06,-,Nothing exists
1948-07,-,Nothing exists
1948-08,-,Nothing exists
1948-09,-,Nothing exists
1948-10,1,
1948-11,1,
1948-12,1,
1949-01,2,
1949-02,2,
1949-03,3,
1949-04,5,
1949-05,6,
1949-06,6,
1949-07,6,
1949-08,9,
1949-09,11,
1949-10,13,
1949-11,14,
1949-12,18,
1950-01,20,
1950-02,21,
1950-03,23,
1950-04,25,
1950-05,29,
1950-06,32,
1950-07,40,
1950-08,43,
1950-09,50,
1950-10,56,
1950-11,60,
1950-12,69,
1951-01,79,
1951-02,88,
1951-03,96,
1951-04,104,
1951-05,109,
1951-06,114,
1951-07,124,
1951-08,130,
1951-09,132,
1951-10,136,
1951-11,143,
1951-12,150,
1952-01,162,
1952-02,163,
1952-03,174,
1952-04,183,
1952-05,188,
1952-06,192,
1952-07,196,
1952-08,200,
1952-09,205,
1952-10,213,
1952-11,222,
1952-12,233,
1953-01,249,
1953-02,261,
1953-03,274,
1953-04,289,
1953-05,298,
1953-06,319,
1953-07,333,
1953-08,349,
1953-09,359,
1953-10,379,
1953-11,399,
1953-12,451,
1954-01,500,
1954-02,523,
1954-03,560,
1954-04,591,
1954-05,622,
1954-06,705,comment
1954-07,775,
1954-08,831,
1954-09,873,
1954-10,901,
1954-11,926,
1954-12,963,
1955-01,1031,
1955-02,1086,
1955-03,1098,
1955-04,1127,
1955-05,1155,
1955-06,1204,
1955-07,1260,
1955-08,1333,
1955-09,1401,
1955-10,1446,
1955-11,1455,
1955-12,1485,
1956-01,1509,
1956-02,1541,
1956-03,1572,
1956-04,1611,
1956-05,1626,
1956-06,1688,
1956-07,1723,
1956-08,1736,
1956-09,1752,
1956-10,1759,
1956-11,1768,
1956-12,1790,
1957-01,1800,
1957-02,1815,
1957-03,1854,
1957-04,1889,
1957-05,1926,
1957-06,1956,
1957-07,1997,
1957-08,2052,
1957-09,2133,
1957-10,2214,
1957-11,2294,
1957-12,2348,
1958-01,2433,
1958-02,2583,
1958-03,2709,
1958-04,2838,
1958-05,2879,
1958-06,2936,
1958-07,3087,
1958-08,3214,
1958-09,3296,
1958-10,3372,
1958-11,3428,
1958-12,3492,
1959-01,3686,
1959-02,3801,
1959-03,3875,
1959-04,3988,
1959-05,4097,
1959-06,4172,comment
1959-07,4315,
1959-08,4365,
1959-09,4402,
1959-10,4435,
1959-11,4515,
1959-12,4586,
1960-01,4629,
1960-02,4674,
1960-03,4697,
1960-04,4731,
1960-05,4758,
1960-06,4775,
1960-07,4841,
1960-08,4925,
1960-09,4967,
1960-10,5025,
1960-11,5045,
1960-12,5069,
1961-01,5158,
1961-02,5286,
1961-03,5392,
1961-04,5482,
1961-05,5582,
1961-06,5646,
1961-07,5689,
1961-08,5741,
1961-09,5797,
1961-10,5899,
1961-11,5971,
1961-12,6022,
1962-01,6163,
1962-02,6306,
1962-03,6397,
1962-04,6474,
1962-05,6574,
1962-06,6622,
1962-07,6712,
1962-08,6788,
1962-09,6782,
1962-10,6816,
1962-11,6883,
1962-12,6927,
1963-01,7093,
1963-02,7211,
1963-03,7344,
1963-04,7488,
1963-05,7629,
1963-06,7702,
1963-07,7775,
1963-08,7860,
1963-09,7945,
1963-10,8044,
1963-11,8177,
1963-12,8252,
1964-01,8626,
1964-02,8761,
1964-03,8937,
1964-04,9048,
1964-05,9123,
1964-06,9201,
1964-07,9325,
1964-08,9419,
1964-09,9453,
1964-10,9586,
1964-11,9660,
1964-12,9769,
1965-01,9978,
1965-02,10159,
1965-03,10278,
1965-04,10441,
1965-05,10526,
1965-06,10690,
1965-07,10942,
1965-08,11053,
1965-09,11122,
1965-10,11185,
1965-11,11291,
1965-12,11346,
1966-01,11521,
1966-02,11642,
1966-03,11672,
1966-04,11730,
1966-05,11798,
1966-06,11868,
1966-07,11980,
1966-08,12068,
1966-09,12140,
1966-10,12244,
1966-11,12326,
1966-12,12525,
1967-01,12705,
1967-02,12913,
1967-03,13183,
1967-04,13352,
1967-05,13563,
1967-06,13733,
1967-07,14006,
1967-08,14313,
1967-09,14530,
1967-10,14801,
1967-11,15054,
1967-12,15277,
1968-01,15934,
1968-02,16373,
1968-03,16778,
1968-04,17141,
1968-05,17458,
1968-06,17715,
1968-07,18044,
1968-08,18442,
1968-09,18680,
1968-10,18995,
1968-11,19183,
1968-12,19579,comment
1969-01,18697,
1969-02,19123,
1969-03,19322,
1969-04,19616,
1969-05,19971,
1969-06,20090,
1969-07,20464,
1969-08,20874,
1969-09,21165,
1969-10,21681,
1969-11,21891,
1969-12,21906,
1970-01,22085,
1970-02,22305,
1970-03,22757,
1970-04,23146,
1970-05,23330,
1970-06,23595,
1970-07,24034,
1970-08,24480,
1970-09,24704,
1970-10,25002,
1970-11,25503,
1970-12,25967,
1971-01,26444,
