"",BBK01.OUZ450,BBK01.OUZ450_FLAGS
"","Fiduciary liabilities, Regional banks and other commercial banks",
unit,DM/Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-05 10:56:47,
1999-01,5.331,
1999-02,10.272,
1999-03,11.262,
1999-04,11.276,
1999-05,11.494,
1999-06,11.717,
1999-07,11.424,
1999-08,10.591,
1999-09,10.733,
1999-10,10.942,
1999-11,11.258,
1999-12,11.356,
2000-01,11.652,
2000-02,11.695,
2000-03,11.728,
2000-04,12.083,
2000-05,14.777,
2000-06,14.524,
2000-07,14.802,
2000-08,14.199,
2000-09,14.281,
2000-10,14.716,
2000-11,14.523,
2000-12,14.172,
2001-01,14.259,
2001-02,14.758,
2001-03,14.916,
2001-04,14.891,
2001-05,15.148,
2001-06,15.036,
2001-07,14.703,
2001-08,14.366,
2001-09,13.965,
2001-10,13.739,
2001-11,13.587,
2001-12,12.933,
2002-01,12.833,
2002-02,12.999,
2002-03,13.001,
2002-04,13.286,
2002-05,12.873,
2002-06,11.901,
2002-07,12.512,
2002-08,12.538,
2002-09,12.530,
2002-10,13.200,
2002-11,13.555,
2002-12,13.622,
2003-01,12.875,
2003-02,13.133,
2003-03,12.976,
2003-04,12.761,
2003-05,12.360,
2003-06,12.626,
2003-07,12.732,
2003-08,13.414,
2003-09,12.943,
2003-10,8.842,
2003-11,8.990,
2003-12,8.917,
2004-01,9.028,
2004-02,9.337,
2004-03,6.656,
2004-04,6.654,
2004-05,6.671,
2004-06,6.256,
2004-07,6.264,
2004-08,6.401,
2004-09,6.158,
2004-10,6.140,
2004-11,6.148,
2004-12,4.733,
2005-01,4.906,
2005-02,5.772,
2005-03,5.673,
2005-04,5.625,
2005-05,5.408,
2005-06,5.190,
2005-07,5.133,
2005-08,6.645,
2005-09,6.603,
2005-10,7.237,
2005-11,7.405,
2005-12,7.581,
2006-01,7.937,
2006-02,7.878,
2006-03,6.091,
2006-04,6.694,
2006-05,6.025,
2006-06,6.109,
2006-07,6.043,
2006-08,6.365,
2006-09,6.586,
2006-10,6.262,
2006-11,5.482,
2006-12,5.388,
2007-01,5.455,
2007-02,4.984,
2007-03,4.711,
2007-04,5.803,
2007-05,5.722,
2007-06,5.587,
2007-07,5.591,
2007-08,5.548,
2007-09,5.493,
2007-10,5.816,
2007-11,5.681,
2007-12,6.156,
2008-01,5.317,
2008-02,5.213,
2008-03,5.093,
2008-04,5.087,
2008-05,5.062,
2008-06,4.984,
2008-07,5.985,
2008-08,6.211,
2008-09,5.466,
2008-10,5.506,
2008-11,5.504,
2008-12,5.470,
2009-01,5.551,
2009-02,5.376,
2009-03,5.288,
2009-04,4.790,
2009-05,4.695,
2009-06,4.572,
2009-07,4.563,
2009-08,4.765,
2009-09,4.652,
2009-10,4.514,
2009-11,4.496,
2009-12,4.480,
2010-01,4.601,
2010-02,4.510,
2010-03,4.473,
2010-04,4.438,
2010-05,4.435,
2010-06,4.317,
2010-07,4.330,
2010-08,4.363,
2010-09,4.082,
2010-10,4.121,
2010-11,4.060,
2010-12,3.997,
2011-01,4.223,
2011-02,4.237,
2011-03,4.035,
2011-04,3.950,
2011-05,3.898,
2011-06,3.979,
2011-07,4.159,
2011-08,4.127,
2011-09,4.183,
2011-10,4.101,
2011-11,4.097,
2011-12,3.904,
2012-01,3.902,
2012-02,3.657,
2012-03,3.386,
2012-04,3.402,
2012-05,3.366,
2012-06,3.271,
2012-07,3.418,
2012-08,3.460,
2012-09,3.308,
2012-10,3.371,
2012-11,3.316,
2012-12,73.270,
2013-01,64.910,
2013-02,70.434,
2013-03,68.619,
2013-04,69.358,
2013-05,59.903,
2013-06,53.215,
2013-07,48.984,
2013-08,42.265,
2013-09,40.701,
2013-10,31.897,
2013-11,27.980,
2013-12,20.781,
2014-01,21.881,
2014-02,21.547,
2014-03,20.373,
2014-04,18.109,
2014-05,18.445,
2014-06,15.234,
2014-07,13.497,
2014-08,14.696,
2014-09,14.564,
2014-10,14.620,
2014-11,14.694,
