"",BBK01.PQ0994,BBK01.PQ0994_FLAGS
"",Instalment credit to domestic employees and other individuals / Short-term / Commercial banks,
unit,DM/Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-16 10:27:19,
1980-10,0.196,
1981-01,0.177,
1981-04,0.179,
1981-07,0.208,
1981-10,0.210,
1982-01,0.201,
1982-04,0.181,
1982-07,0.191,
1982-10,0.175,
1983-01,0.157,
1983-04,0.162,
1983-07,0.166,
1983-10,0.154,
1984-01,0.106,
1984-04,0.107,
1984-07,0.124,
1984-10,0.122,
1985-01,0.110,
1985-04,0.099,
1985-07,0.116,
1985-10,0.112,
1986-01,0.099,
1986-04,0.104,
1986-07,0.120,
1986-10,0.584,
1987-01,0.569,
1987-04,0.525,
1987-07,0.506,
1987-10,0.521,
1988-01,0.539,
1988-04,0.563,
1988-07,0.480,
1988-10,0.443,
1989-01,0.417,
1989-04,0.383,
1989-07,0.395,
1989-10,0.379,
1990-01,0.404,
1990-04,0.446,
1990-07,0.458,
1990-10,0.579,
1991-01,0.675,
1991-04,0.713,
1991-07,0.791,
1991-10,0.873,
1992-01,0.850,
1992-04,0.886,
1992-07,0.892,
1992-10,0.957,
1993-01,0.991,
1993-04,0.976,
1993-07,0.898,
1993-10,0.973,
1994-01,0.950,
1994-04,0.944,
1994-07,0.957,
1994-10,0.995,
1995-01,0.992,
1995-04,1.004,
1995-07,0.946,
1995-10,1.016,
1996-01,1.039,
1996-04,1.068,
1996-07,1.066,
1996-10,1.095,
1997-01,1.124,
1997-04,1.121,
1997-07,1.140,
1997-10,1.157,
1998-01,1.141,
1998-04,1.298,
1998-07,1.132,
1998-10,1.158,
1999-01,1.229,
1999-04,1.248,
1999-07,1.274,
1999-10,1.394,
2000-01,1.404,
2000-04,1.409,
2000-07,1.457,
2000-10,1.428,
2001-01,1.467,
2001-04,1.505,
2001-07,1.515,
2001-10,1.365,
2002-01,1.487,
2002-04,1.492,
2002-07,1.517,
2002-10,1.332,
2003-01,1.273,
2003-04,1.292,
2003-07,1.371,
2003-10,1.391,
2004-01,1.342,
2004-04,1.339,
2004-07,1.322,
2004-10,1.353,
2005-01,1.542,
2005-04,1.494,
2005-07,1.452,
2005-10,1.504,
2006-01,1.498,
2006-04,1.526,
2006-07,1.542,
2006-10,1.565,
2007-01,1.598,
2007-04,1.588,
2007-07,1.556,
2007-10,1.538,
2008-01,1.604,
2008-04,1.547,
2008-07,1.530,
2008-10,1.703,
2009-01,1.744,
2009-04,1.774,
2009-07,1.890,
2009-10,1.955,
2010-01,2.000,
2010-04,1.844,
2010-07,1.657,
2010-10,1.715,
2011-01,1.709,
2011-04,1.621,
2011-07,1.694,
2011-10,1.606,
2012-01,1.690,
2012-04,1.372,
2012-07,1.107,
2012-10,1.146,
2013-01,1.050,
2013-04,1.040,
2013-07,0.815,
2013-10,1.002,
2014-01,1.001,
2014-04,0.942,
2014-07,0.904,
2014-10,1.045,
