"",BBK01.OU7951,BBK01.OU7951_FLAGS
"",Money market paper issued by domestic non-banks (non-MFIs) / Foreign banks,
unit,DM/Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-05 08:53:43,
1985-12,-,Nothing exists
1986-01,-,Nothing exists
1986-02,-,Nothing exists
1986-03,0.003,
1986-04,-,Nothing exists
1986-05,-,Nothing exists
1986-06,-,Nothing exists
1986-07,-,Nothing exists
1986-08,-,Nothing exists
1986-09,-,Nothing exists
1986-10,-,Nothing exists
1986-11,-,Nothing exists
1986-12,0.004,
1987-01,-,Nothing exists
1987-02,-,Nothing exists
1987-03,0.003,
1987-04,-,Nothing exists
1987-05,-,Nothing exists
1987-06,-,Nothing exists
1987-07,-,Nothing exists
1987-08,-,Nothing exists
1987-09,-,Nothing exists
1987-10,-,Nothing exists
1987-11,0.002,
1987-12,0.002,
1988-01,-,Nothing exists
1988-02,-,Nothing exists
1988-03,-,Nothing exists
1988-04,-,Nothing exists
1988-05,-,Nothing exists
1988-06,0.004,
1988-07,-,Nothing exists
1988-08,0.005,
1988-09,-,Nothing exists
1988-10,0.009,
1988-11,-,Nothing exists
1988-12,-,Nothing exists
1989-01,-,Nothing exists
1989-02,0.003,
1989-03,0.003,
1989-04,0.003,
1989-05,0.003,
1989-06,0.003,
1989-07,0.003,
1989-08,0.003,
1989-09,0.003,
1989-10,0.003,
1989-11,0.003,
1989-12,0.003,
1990-01,0.003,
1990-02,0.002,
1990-03,0.002,
1990-04,0.002,
1990-05,0.002,
1990-06,0.002,
1990-07,0.002,
1990-08,0.013,
1990-09,0.013,
1990-10,0.120,
1990-11,0.013,
1990-12,0.012,
1991-01,0.014,
1991-02,0.018,
1991-03,0.018,
1991-04,0.019,
1991-05,0.019,
1991-06,0.019,
1991-07,0.030,
1991-08,0.021,
1991-09,0.020,
1991-10,0.025,
1991-11,0.048,
1991-12,0.059,
1992-01,0.059,
1992-02,0.055,
1992-03,0.055,
1992-04,0.056,
1992-05,0.056,
1992-06,0.056,
1992-07,0.036,
1992-08,0.036,
1992-09,0.036,
1992-10,0.036,
1992-11,0.041,
1992-12,-,Nothing exists
1993-01,0.009,
1993-02,0.031,
1993-03,0.014,
1993-04,0.042,
1993-05,0.042,
1993-06,0.037,
1993-07,0.037,
1993-08,0.037,
1993-09,0.037,
1993-10,0.028,
1993-11,0.052,
1993-12,0.116,
1994-01,0.131,
1994-02,0.103,
1994-03,0.102,
1994-04,0.091,
1994-05,0.090,
1994-06,0.095,
1994-07,0.105,
1994-08,0.066,
1994-09,0.063,
1994-10,0.079,
1994-11,0.103,
1994-12,0.087,
1995-01,0.054,
1995-02,0.040,
1995-03,0.042,
1995-04,0.053,
1995-05,0.047,
1995-06,0.039,
1995-07,0.040,
1995-08,0.050,
1995-09,0.031,
1995-10,0.019,
1995-11,0.013,
1995-12,-,Nothing exists
1996-01,-,Nothing exists
1996-02,0.001,
1996-03,0.008,
1996-04,0.026,
1996-05,0.089,
1996-06,0.071,
1996-07,0.133,
1996-08,0.106,
1996-09,0.101,
1996-10,0.119,
1996-11,0.036,
1996-12,0.028,
1997-01,0.300,
1997-02,0.169,
1997-03,0.118,
1997-04,0.085,
1997-05,0.090,
1997-06,0.093,
1997-07,0.066,
1997-08,0.084,
1997-09,0.161,
1997-10,0.195,
1997-11,0.087,
1997-12,0.171,
1998-01,0.194,
1998-02,0.192,
1998-03,0.180,
1998-04,0.072,
1998-05,0.070,
1998-06,0.038,
1998-07,0.038,
1998-08,0.028,
1998-09,0.131,
1998-10,0.267,
1998-11,0.736,
1998-12,0.844,
1999-01,0.340,
1999-02,0.336,
1999-03,0.424,
1999-04,0.603,
1999-05,0.699,
1999-06,0.548,
1999-07,0.595,
1999-08,0.742,
1999-09,0.569,
1999-10,0.477,
1999-11,0.677,
1999-12,0.517,
2000-01,0.633,
2000-02,0.633,
2000-03,0.623,
2000-04,0.633,
2000-05,0.633,
2000-06,0.633,
2000-07,0.484,
2000-08,0.484,
2000-09,0.450,
2000-10,0.263,
2000-11,0.366,
2000-12,0.242,
2001-01,0.340,
2001-02,0.229,
2001-03,0.137,
2001-04,0.123,
2001-05,0.267,
2001-06,0.178,
2001-07,0.015,
2001-08,0.045,
2001-09,0.709,
2001-10,0.337,
2001-11,0.287,
2001-12,0.210,
2002-01,0.097,
2002-02,0.290,
2002-03,0.286,
2002-04,0.350,
2002-05,0.345,
2002-06,0.320,
2002-07,0.600,
