"",BBK01.OUP111,BBK01.OUP111_FLAGS
"",Participating interests / in foreign enterprises   / Foreign banks,
unit,DM/Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-05 09:53:33,
1985-12,0.047,
1986-01,0.055,
1986-02,0.056,
1986-03,0.055,
1986-04,0.055,
1986-05,0.055,
1986-06,0.056,
1986-07,0.056,
1986-08,0.056,
1986-09,0.056,
1986-10,0.056,
1986-11,0.056,
1986-12,0.050,
1987-01,0.051,
1987-02,0.051,
1987-03,0.051,
1987-04,0.051,
1987-05,0.051,
1987-06,0.051,
1987-07,0.051,
1987-08,0.051,
1987-09,0.051,
1987-10,0.052,
1987-11,0.054,
1987-12,0.054,
1988-01,0.054,
1988-02,0.059,
1988-03,0.040,
1988-04,0.040,
1988-05,0.040,
1988-06,0.040,
1988-07,0.040,
1988-08,0.046,
1988-09,0.046,
1988-10,0.046,
1988-11,0.045,
1988-12,0.045,
1989-01,0.046,
1989-02,0.046,
1989-03,0.046,
1989-04,0.046,
1989-05,0.046,
1989-06,0.047,
1989-07,0.047,
1989-08,0.047,
1989-09,0.047,
1989-10,0.048,
1989-11,0.048,
1989-12,0.048,
1990-01,0.050,
1990-02,0.050,
1990-03,0.050,
1990-04,0.050,
1990-05,0.050,
1990-06,0.050,
1990-07,0.050,
1990-08,0.051,
1990-09,0.051,
1990-10,0.051,
1990-11,0.051,
1990-12,0.051,
1991-01,0.048,
1991-02,0.061,
1991-03,0.062,
1991-04,0.062,
1991-05,0.062,
1991-06,0.060,
1991-07,0.064,
1991-08,0.064,
1991-09,0.063,
1991-10,0.064,
1991-11,0.064,
1991-12,0.052,
1992-01,0.052,
1992-02,0.052,
1992-03,0.037,
1992-04,0.037,
1992-05,0.037,
1992-06,0.037,
1992-07,0.041,
1992-08,0.041,
1992-09,0.041,
1992-10,0.041,
1992-11,0.041,
1992-12,0.337,
1993-01,0.332,
1993-02,0.332,
1993-03,0.332,
1993-04,0.332,
1993-05,0.332,
1993-06,0.332,
1993-07,0.332,
1993-08,0.332,
1993-09,0.332,
1993-10,0.332,
1993-11,0.332,
1993-12,0.011,
1994-01,0.009,
1994-02,0.009,
1994-03,0.009,
1994-04,0.009,
1994-05,0.009,
1994-06,0.009,
1994-07,0.009,
1994-08,0.009,
1994-09,0.009,
1994-10,0.009,
1994-11,0.009,
1994-12,0.009,
1995-01,0.009,
1995-02,0.008,
1995-03,0.008,
1995-04,0.008,
1995-05,0.008,
1995-06,0.008,
1995-07,0.008,
1995-08,0.008,
1995-09,0.008,
1995-10,0.008,
1995-11,0.004,
1995-12,0.003,
1996-01,0.003,
1996-02,0.003,
1996-03,0.003,
1996-04,0.003,
1996-05,0.003,
1996-06,0.003,
1996-07,0.003,
1996-08,0.004,
1996-09,0.003,
1996-10,0.004,
1996-11,0.004,
1996-12,0.003,
1997-01,0.004,
1997-02,0.004,
1997-03,0.004,
1997-04,0.004,
1997-05,0.004,
1997-06,0.004,
1997-07,0.004,
1997-08,0.004,
1997-09,0.004,
1997-10,0.004,
1997-11,0.004,
1997-12,0.004,
1998-01,0.004,
1998-02,0.004,
1998-03,0.004,
1998-04,0.004,
1998-05,0.004,
1998-06,0.004,
1998-07,0.004,
1998-08,0.004,
1998-09,0.004,
1998-10,0.004,
1998-11,0.003,
1998-12,0.003,
1999-01,0.002,
1999-02,0.150,
1999-03,0.193,
1999-04,0.193,
1999-05,0.194,
1999-06,0.195,
1999-07,0.189,
1999-08,0.190,
1999-09,0.191,
1999-10,0.197,
1999-11,0.203,
1999-12,0.205,
2000-01,0.210,
2000-02,0.213,
2000-03,0.217,
2000-04,0.225,
2000-05,0.217,
2000-06,0.213,
2000-07,0.219,
2000-08,0.225,
2000-09,0.228,
2000-10,0.235,
2000-11,0.233,
2000-12,0.223,
2001-01,0.222,
2001-02,0.222,
2001-03,0.228,
2001-04,0.229,
2001-05,0.238,
2001-06,0.238,
2001-07,0.232,
2001-08,0.223,
2001-09,0.222,
2001-10,0.224,
2001-11,0.226,
2001-12,0.228,
2002-01,0.232,
2002-02,0.224,
2002-03,0.223,
2002-04,0.219,
2002-05,0.274,
2002-06,0.021,
2002-07,0.023,
2002-08,0.023,
2002-09,0.023,
2002-10,0.012,
2002-11,0.012,
2002-12,0.010,
2003-01,0.010,
2003-02,0.010,
2003-03,0.010,
2003-04,0.010,
2003-05,0.010,
2003-06,0.010,
2003-07,0.010,
2003-08,0.010,
2003-09,0.011,
2003-10,0.011,
2003-11,0.011,
2003-12,0.011,
2004-01,0.011,
2004-02,0.003,
2004-03,0.003,
2004-04,0.003,
2004-05,0.003,
2004-06,0.003,
2004-07,0.003,
2004-08,0.009,
2004-09,0.009,
2004-10,0.009,
2004-11,0.009,
2004-12,0.010,
2005-01,0.010,
2005-02,0.010,
2005-03,0.010,
2005-04,0.025,
2005-05,0.025,
2005-06,0.015,
2005-07,0.010,
2005-08,0.010,
2005-09,0.010,
2005-10,0.010,
2005-11,0.010,
2005-12,1.162,
2006-01,1.097,
2006-02,1.116,
2006-03,1.101,
2006-04,1.102,
2006-05,1.101,
2006-06,1.113,
2006-07,1.124,
2006-08,1.138,
2006-09,1.143,
2006-10,1.157,
2006-11,1.162,
2006-12,1.337,
2007-01,1.330,
2007-02,1.330,
2007-03,1.348,
2007-04,1.288,
2007-05,1.293,
2007-06,1.422,
2007-07,1.449,
2007-08,1.536,
2007-09,1.532,
2007-10,1.547,
2007-11,1.544,
2007-12,1.553,
2008-01,1.554,
2008-02,1.573,
2008-03,1.580,
2008-04,1.593,
2008-05,1.594,
2008-06,1.671,
2008-07,1.690,
2008-08,1.711,
2008-09,1.744,
2008-10,1.734,
2008-11,1.734,
2008-12,1.721,
2009-01,1.720,
2009-02,1.726,
2009-03,1.725,
2009-04,1.713,
2009-05,1.814,
2009-06,1.738,
2009-07,1.730,
2009-08,1.725,
2009-09,1.730,
2009-10,1.643,
2009-11,1.625,
2009-12,1.584,
2010-01,1.602,
2010-02,1.601,
2010-03,1.539,
2010-04,1.560,
2010-05,2.016,
2010-06,2.075,
2010-07,2.077,
2010-08,2.047,
2010-09,2.050,
2010-10,2.041,
2010-11,2.144,
2010-12,2.296,
2011-01,2.302,
2011-02,2.274,
2011-03,2.471,
2011-04,2.475,
2011-05,2.394,
2011-06,2.310,
2011-07,2.326,
2011-08,2.312,
2011-09,2.312,
2011-10,2.312,
2011-11,2.318,
2011-12,2.150,
2012-01,2.145,
2012-02,2.140,
2012-03,2.154,
2012-04,2.119,
2012-05,2.114,
2012-06,2.060,
2012-07,2.069,
2012-08,2.051,
2012-09,1.791,
2012-10,1.803,
2012-11,1.804,
2012-12,1.784,
2013-01,1.792,
2013-02,1.793,
2013-03,1.782,
2013-04,1.793,
2013-05,1.807,
2013-06,1.798,
2013-07,1.800,
2013-08,1.801,
2013-09,1.549,
2013-10,1.540,
2013-11,1.527,
2013-12,1.202,
2014-01,1.101,
2014-02,1.101,
2014-03,1.097,
2014-04,1.092,
2014-05,1.089,
2014-06,1.079,
2014-07,1.045,
2014-08,1.040,
2014-09,1.033,
2014-10,1.032,
2014-11,1.031,
2014-12,0.895,Provisional value
