"",BBK01.QUV439,BBK01.QUV439_FLAGS
"","Banks in Germany: Claims on non-residents, total / Uruguay / All currencies",
unit,EURO (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-02 07:22:18,
2001-12,0.535,
2002-01,0.514,
2002-02,0.488,
2002-03,0.512,
2002-04,0.469,
2002-05,0.474,
2002-06,0.428,
2002-07,0.433,
2002-08,0.395,
2002-09,0.374,
2002-10,0.336,
2002-11,0.316,
2002-12,0.160,
2003-01,0.147,
2003-02,0.129,
2003-03,0.123,
2003-04,0.112,
2003-05,0.101,
2003-06,0.103,
2003-07,0.102,
2003-08,0.104,
2003-09,0.106,
2003-10,0.094,
2003-11,0.087,
2003-12,0.068,
2004-01,0.069,
2004-02,0.074,
2004-03,0.081,
2004-04,0.098,
2004-05,0.097,
2004-06,0.087,
2004-07,0.088,
2004-08,0.069,
2004-09,0.067,
2004-10,0.060,
2004-11,0.067,
2004-12,0.058,
2005-01,0.147,
2005-02,0.150,
2005-03,0.151,
2005-04,0.050,
2005-05,0.054,
2005-06,0.053,
2005-07,0.061,
2005-08,0.072,
2005-09,0.055,
2005-10,0.054,
2005-11,0.054,
2005-12,0.046,
2006-01,0.120,
2006-02,0.117,
2006-03,0.123,
2006-04,0.124,
2006-05,0.121,
2006-06,0.122,
2006-07,0.120,
2006-08,0.122,
2006-09,0.119,
2006-10,0.118,
2006-11,0.098,
2006-12,0.096,
2007-01,0.095,
2007-02,0.105,
2007-03,0.101,
2007-04,0.128,
2007-05,0.131,
2007-06,0.146,
2007-07,0.121,
2007-08,0.117,
2007-09,0.118,
2007-10,0.127,
2007-11,0.143,
2007-12,0.131,
2008-01,0.149,
2008-02,0.129,
2008-03,0.146,
2008-04,0.149,
2008-05,0.152,
2008-06,0.174,
2008-07,0.214,
2008-08,0.206,
2008-09,0.317,
2008-10,0.361,
2008-11,0.323,
2008-12,0.320,
2009-01,0.353,
2009-02,0.332,
2009-03,0.313,
2009-04,0.302,
2009-05,0.283,
2009-06,0.301,
2009-07,0.289,
2009-08,0.153,
2009-09,0.315,
2009-10,0.114,
2009-11,0.298,
2009-12,0.532,
2010-01,0.327,
2010-02,0.335,
2010-03,0.356,
2010-04,0.365,
2010-05,0.359,
2010-06,0.164,
2010-07,0.357,
2010-08,0.401,
2010-09,0.156,
2010-10,0.128,
2010-11,0.130,
2010-12,0.166,
2011-01,0.168,
2011-02,0.146,
2011-03,0.176,
2011-04,0.193,
2011-05,0.169,
2011-06,0.169,
2011-07,0.165,
2011-08,0.203,
2011-09,0.245,
2011-10,0.232,
2011-11,0.226,
2011-12,0.251,
2012-01,0.281,
2012-02,0.237,
2012-03,0.212,
2012-04,0.261,
2012-05,0.256,
2012-06,0.293,
2012-07,0.298,
2012-08,0.276,
2012-09,0.256,
2012-10,0.248,
2012-11,0.245,
2012-12,0.235,
2013-01,0.197,
2013-02,0.190,
2013-03,0.246,
2013-04,0.251,
2013-05,0.248,
2013-06,0.305,
2013-07,0.273,
2013-08,0.249,
2013-09,0.264,
2013-10,0.232,
2013-11,0.258,
2013-12,0.251,
2014-01,0.284,
2014-02,0.287,
2014-03,0.269,
2014-04,0.242,
2014-05,0.262,
2014-06,0.265,
2014-07,0.271,
2014-08,0.284,
2014-09,0.303,
2014-10,0.329,
2014-11,0.327,
2014-12,0.332,
