"",BBK01.OUM349,BBK01.OUM349_FLAGS
"",Loans to the Federal Government and its special funds for up to and including one year / Mortgage banks,
unit,Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-05 08:55:34,
1999-01,0.489,
1999-02,1.240,
1999-03,0.200,
1999-04,0.532,
1999-05,1.034,
1999-06,0.952,
1999-07,0.055,
1999-08,0.047,
1999-09,0.033,
1999-10,0.048,
1999-11,0.055,
1999-12,0.044,
2000-01,0.036,
2000-02,0.111,
2000-03,0.244,
2000-04,0.032,
2000-05,0.028,
2000-06,0.026,
2000-07,0.027,
2000-08,0.029,
2000-09,0.062,
2000-10,0.333,
2000-11,0.080,
2000-12,0.107,
2001-01,0.199,
2001-02,0.344,
2001-03,0.546,
2001-04,0.097,
2001-05,0.080,
2001-06,0.087,
2001-07,0.150,
2001-08,0.082,
2001-09,0.086,
2001-10,0.281,
2001-11,1.130,
2001-12,0.270,
2002-01,0.904,
2002-02,0.534,
2002-03,0.699,
2002-04,0.115,
2002-05,0.070,
2002-06,0.063,
2002-07,0.544,
2002-08,0.071,
2002-09,0.104,
2002-10,0.059,
2002-11,0.215,
2002-12,0.068,
2003-01,0.568,
2003-02,0.725,
2003-03,0.056,
2003-04,0.348,
2003-05,0.041,
2003-06,0.052,
2003-07,0.133,
2003-08,0.032,
2003-09,0.151,
2003-10,0.026,
2003-11,0.403,
2003-12,0.206,
2004-01,0.031,
2004-02,0.031,
2004-03,0.933,
2004-04,0.531,
2004-05,0.225,
2004-06,0.275,
2004-07,0.105,
2004-08,0.755,
2004-09,1.145,
2004-10,0.916,
2004-11,0.683,
2004-12,-,Nothing exists
2005-01,0.400,
2005-02,0.522,
2005-03,1.260,
2005-04,1.350,
2005-05,0.460,
2005-06,1.570,
2005-07,0.500,
2005-08,1.440,
2005-09,0.005,
2005-10,0.008,
2005-11,0.006,
2005-12,0.730,
2006-01,1.250,
2006-02,0.050,
2006-03,0.350,
2006-04,0.850,
2006-05,-,Nothing exists
2006-06,0.500,
2006-07,-,Nothing exists
2006-08,0.300,
2006-09,0.300,
2006-10,1.620,
2006-11,0.001,
2006-12,-,Nothing exists
2007-01,-,Nothing exists
2007-02,-,Nothing exists
2007-03,-,Nothing exists
2007-04,-,Nothing exists
2007-05,0.030,
2007-06,-,Nothing exists
2007-07,-,Nothing exists
2007-08,-,Nothing exists
2007-09,-,Nothing exists
2007-10,0.050,
2007-11,-,Nothing exists
2007-12,0.500,
2008-01,-,Nothing exists
2008-02,-,Nothing exists
2008-03,0.201,
2008-04,0.001,
2008-05,0.001,
2008-06,0.001,
2008-07,0.001,
2008-08,0.601,
2008-09,0.001,
2008-10,-,Nothing exists
2008-11,-,Nothing exists
2008-12,-,Nothing exists
2009-01,0.003,
2009-02,-,Nothing exists
2009-03,-,Nothing exists
2009-04,-,Nothing exists
2009-05,0.003,
2009-06,-,Nothing exists
2009-07,-,Nothing exists
2009-08,-,Nothing exists
2009-09,0.010,
2009-10,-,Nothing exists
2009-11,-,Nothing exists
2009-12,-,Nothing exists
2010-01,-,Nothing exists
2010-02,-,Nothing exists
2010-03,-,Nothing exists
2010-04,-,Nothing exists
2010-05,-,Nothing exists
2010-06,-,Nothing exists
2010-07,-,Nothing exists
2010-08,-,Nothing exists
2010-09,-,Nothing exists
2010-10,1.371,
2010-11,68.993,
2010-12,59.930,
2011-01,51.435,
2011-02,45.230,
2011-03,35.446,
2011-04,26.476,
2011-05,21.459,
2011-06,19.348,
2011-07,15.916,
2011-08,10.007,
2011-09,7.711,
2011-10,0.028,
2011-11,0.014,
2011-12,0.014,
2012-01,0.014,
2012-02,0.022,
2012-03,0.046,
2012-04,0.046,
2012-05,0.039,
2012-06,0.043,
2012-07,0.070,
2012-08,0.056,
2012-09,0.157,
2012-10,0.021,
2012-11,0.020,
2012-12,0.020,
2013-01,0.020,
2013-02,0.020,
2013-03,0.020,
2013-04,0.020,
2013-05,-,Nothing exists
2013-06,-,Nothing exists
2013-07,-,Nothing exists
2013-08,-,Nothing exists
2013-09,-,Nothing exists
2013-10,-,Nothing exists
2013-11,-,Nothing exists
2013-12,0.001,
2014-01,-,Nothing exists
2014-02,-,Nothing exists
2014-03,-,Nothing exists
2014-04,-,Nothing exists
2014-05,0.300,
2014-06,-,Nothing exists
2014-07,-,Nothing exists
2014-08,-,Nothing exists
2014-09,-,Nothing exists
2014-10,-,Nothing exists
2014-11,-,Nothing exists
2014-12,-,Nothing exists
