"",BBK01.OUD103,BBK01.OUD103_FLAGS
1973-08,0.669,
1973-09,0.638,
1973-10,0.630,
1973-11,0.646,
1973-12,0.656,
1974-01,0.652,
1974-02,0.640,
1974-03,0.653,
1974-04,0.672,
1974-05,0.684,
1974-06,0.694,
1974-07,0.676,
1974-08,0.679,
1974-09,0.673,
1974-10,0.714,
1974-11,0.756,
1974-12,0.753,
1975-01,0.776,
1975-02,0.800,
1975-03,0.801,
1975-04,0.798,
1975-05,0.823,
1975-06,0.823,
1975-07,0.857,
1975-08,0.887,
1975-09,0.911,
1975-10,0.940,
1975-11,0.999,
1975-12,1.039,
1976-01,1.068,
1976-02,1.063,
1976-03,1.150,
1976-04,1.127,
1976-05,1.121,
1976-06,1.131,
1976-07,1.195,
1976-08,1.172,
1976-09,1.222,
1976-10,1.289,
1976-11,1.333,
1976-12,1.355,
1977-01,1.422,
1977-02,1.524,
1977-03,1.506,
1977-04,1.648,
1977-05,1.775,
1977-06,1.890,
1977-07,1.923,
1977-08,2.072,
1977-09,2.165,
1977-10,2.172,
1977-11,2.211,
1977-12,2.294,
1978-01,2.364,
1978-02,2.386,
1978-03,2.418,
1978-04,2.458,
1978-05,2.482,
1978-06,2.528,
1978-07,2.511,
1978-08,2.554,
1978-09,2.573,
1978-10,2.628,
1978-11,2.693,
1978-12,2.776,
1979-01,2.893,
1979-02,3.047,
1979-03,3.042,
1979-04,3.073,
1979-05,3.058,
1979-06,3.229,
1979-07,3.250,
1979-08,3.210,
1979-09,3.229,
1979-10,3.198,
1979-11,3.325,
1979-12,3.353,
1980-01,3.306,
1980-02,3.448,
1980-03,3.463,
1980-04,3.471,
1980-05,3.537,
1980-06,3.468,
1980-07,3.536,
1980-08,3.503,
1980-09,3.490,
1980-10,3.603,
1980-11,3.635,
1980-12,3.785,
1981-01,3.755,
1981-02,3.723,
1981-03,3.774,
1981-04,3.900,
1981-05,3.922,
1981-06,3.930,
1981-07,3.933,
1981-08,3.924,
1981-09,3.942,
1981-10,4.017,
1981-11,3.968,
1981-12,4.206,
1982-01,4.176,
1982-02,4.191,
1982-03,4.150,
1982-04,4.102,
1982-05,4.103,
1982-06,4.083,
1982-07,4.016,
1982-08,4.020,
1982-09,4.055,
1982-10,3.964,
1982-11,3.858,
1982-12,3.815,
1983-01,3.707,
1983-02,3.641,
1983-03,3.728,
1983-04,3.743,
1983-05,3.741,
1983-06,3.643,
1983-07,3.592,
1983-08,3.594,
1983-09,3.689,
1983-10,3.692,
1983-11,3.679,
1983-12,3.676,
1984-01,3.533,
1984-02,3.578,
1984-03,3.572,
1984-04,3.481,
1984-05,3.562,
1984-06,3.625,
1984-07,3.565,
1984-08,3.485,
1984-09,3.317,
1984-10,3.308,
1984-11,3.527,
1984-12,3.647,
1985-01,3.376,
1985-02,3.363,
1985-03,3.358,
1985-04,3.281,
1985-05,3.364,
1985-06,3.303,
1985-07,3.345,
1985-08,3.318,
1985-09,3.350,
1985-10,3.369,
1985-11,3.485,
1985-12,3.670,
1986-01,3.338,
1986-02,3.414,
1986-03,3.366,
1986-04,3.420,
1986-05,3.482,
1986-06,3.620,
1986-07,3.567,
1986-08,3.749,
1986-09,3.790,
1986-10,3.805,
1986-11,3.752,
1986-12,3.866,
1987-01,3.531,
1987-02,3.526,
1987-03,3.548,
1987-04,3.563,
1987-05,3.763,
1987-06,3.562,
1987-07,3.538,
1987-08,3.541,
1987-09,3.590,
1987-10,3.536,
1987-11,3.686,
1987-12,3.742,
1988-01,3.578,
1988-02,3.542,
1988-03,3.503,
1988-04,3.469,
1988-05,3.492,
1988-06,3.700,
1988-07,3.581,
1988-08,3.627,
1988-09,3.702,
1988-10,3.732,
1988-11,3.822,
1988-12,3.777,
1989-01,3.805,
1989-02,3.917,
1989-03,3.900,
1989-04,3.870,
1989-05,3.944,
1989-06,3.964,
1989-07,3.780,
1989-08,3.725,
1989-09,3.820,
1989-10,3.961,
1989-11,4.026,
1989-12,3.994,
1990-01,3.859,
1990-02,4.005,
1990-03,4.013,
1990-04,3.858,
1990-05,3.861,
1990-06,4.205,
1990-07,5.481,
1990-08,5.334,
1990-09,5.558,
1990-10,5.463,
1990-11,5.491,
1990-12,5.787,
1991-01,5.654,
1991-02,5.418,
1991-03,5.297,
1991-04,4.934,
1991-05,4.650,
1991-06,4.532,
1991-07,4.496,
1991-08,4.488,
1991-09,4.426,
1991-10,4.518,
1991-11,4.593,
1991-12,4.810,
1992-01,4.762,
1992-02,4.954,
1992-03,4.781,
1992-04,4.865,
1992-05,4.878,
1992-06,4.856,
1992-07,4.648,
1992-08,4.688,
1992-09,4.645,
1992-10,4.695,
1992-11,4.307,
1992-12,4.571,
1993-01,4.410,
1993-02,4.334,
1993-03,4.355,
1993-04,4.251,
1993-05,4.273,
1993-06,4.033,
1993-07,4.073,
1993-08,3.883,
1993-09,3.927,
1993-10,4.131,
1993-11,4.002,
1993-12,4.078,
1994-01,3.951,
1994-02,4.081,
1994-03,4.060,
1994-04,4.438,
1994-05,4.370,
1994-06,4.416,
1994-07,4.394,
1994-08,5.072,
1994-09,6.885,
1994-10,7.436,
1994-11,7.988,
1994-12,8.472,
1995-01,8.184,
1995-02,8.305,
1995-03,8.381,
1995-04,8.282,
1995-05,8.289,
1995-06,8.092,
1995-07,8.038,
1995-08,7.981,
1995-09,8.024,
1995-10,7.917,
1995-11,8.096,
1995-12,8.240,
1996-01,7.972,
1996-02,7.880,
1996-03,7.829,
1996-04,7.573,
1996-05,7.716,
1996-06,7.494,
1996-07,7.232,
1996-08,7.189,
1996-09,7.146,
1996-10,6.933,
1996-11,7.033,
1996-12,7.142,
1997-01,7.025,
1997-02,7.053,
1997-03,7.368,
1997-04,7.482,
1997-05,7.515,
1997-06,7.542,
1997-07,7.497,
1997-08,7.718,
1997-09,7.796,
1997-10,7.680,
1997-11,7.762,
1997-12,7.929,
1998-01,7.783,
1998-02,7.779,
1998-03,7.845,
1998-04,8.121,
1998-05,8.310,
1998-06,7.657,
1998-07,7.717,
1998-08,7.805,
1998-09,7.742,
1998-10,7.560,
1998-11,7.408,
1998-12,7.169,
1999-01,9.970,
1999-02,10.058,
1999-03,10.520,
1999-04,10.391,
1999-05,10.597,
1999-06,11.051,
1999-07,11.178,
1999-08,11.230,
1999-09,11.417,
1999-10,12.235,
1999-11,11.560,
1999-12,11.831,
2000-01,12.074,
2000-02,12.151,
2000-03,12.115,
2000-04,11.989,
2000-05,18.282,
2000-06,18.237,
2000-07,18.239,
2000-08,18.101,
2000-09,18.234,
2000-10,18.265,
2000-11,18.244,
2000-12,18.193,
2001-01,18.483,
2001-02,17.921,
2001-03,18.168,
2001-04,18.077,
2001-05,17.809,
2001-06,17.496,
2001-07,17.501,
2001-08,17.532,
2001-09,17.034,
2001-10,17.082,
2001-11,17.087,
2001-12,17.447,
2002-01,17.252,
2002-02,17.150,
2002-03,17.186,
2002-04,17.027,
2002-05,17.039,
2002-06,16.525,
2002-07,16.493,
2002-08,16.493,
2002-09,16.725,
2002-10,16.499,
2002-11,16.335,
2002-12,16.084,
2003-01,15.838,
2003-02,15.581,
2003-03,15.183,
2003-04,15.241,
2003-05,14.902,
2003-06,14.745,
2003-07,14.699,
2003-08,14.503,
2003-09,13.982,
2003-10,13.796,
2003-11,14.076,
2003-12,13.933,
2004-01,12.998,
2004-02,12.554,
2004-03,12.435,
2004-04,12.583,
2004-05,12.771,
2004-06,12.948,
2004-07,12.343,
2004-08,12.320,
2004-09,12.156,
2004-10,11.263,
2004-11,10.914,
2004-12,4.961,
2005-01,4.947,
2005-02,5.257,
2005-03,5.549,
2005-04,5.540,
2005-05,5.698,
2005-06,5.773,
2005-07,5.658,
2005-08,5.272,
2005-09,5.275,
2005-10,5.504,
2005-11,5.473,
2005-12,6.684,
2006-01,6.374,
2006-02,6.392,
2006-03,6.907,
2006-04,6.882,
2006-05,6.795,
2006-06,7.026,
2006-07,7.021,
2006-08,6.696,
2006-09,6.194,
2006-10,6.240,
2006-11,6.380,
2006-12,5.964,
2007-01,6.062,
2007-02,5.887,
2007-03,5.711,
2007-04,5.881,
2007-05,5.902,
2007-06,5.927,
2007-07,5.854,
2007-08,5.863,
2007-09,5.677,
2007-10,5.686,
2007-11,5.761,
2007-12,8.322,
2008-01,8.215,
2008-02,8.170,
2008-03,8.332,
2008-04,8.264,
2008-05,8.462,
2008-06,8.918,
2008-07,8.895,
2008-08,9.052,
2008-09,8.691,
2008-10,8.845,
2008-11,9.112,
2008-12,8.976,
2009-01,8.884,
2009-02,9.290,
2009-03,9.086,
2009-04,9.060,
2009-05,9.179,
2009-06,9.393,
2009-07,9.467,
2009-08,9.577,
2009-09,9.691,
2009-10,9.776,
2009-11,9.297,
2009-12,9.456,
2010-01,9.447,
2010-02,9.481,
2010-03,9.545,
2010-04,9.770,
2010-05,9.555,
2010-06,10.167,
2010-07,10.605,
2010-08,10.143,
2010-09,10.697,
2010-10,11.198,
2010-11,11.304,
2010-12,10.988,
2011-01,11.007,
2011-02,11.334,
2011-03,12.287,
2011-04,12.479,
2011-05,13.219,
2011-06,13.945,
2011-07,14.138,
2011-08,13.850,
2011-09,14.003,
2011-10,14.208,
2011-11,13.301,
2011-12,11.802,
2012-01,11.789,
2012-02,11.910,
2012-03,12.025,
2012-04,12.026,
2012-05,12.079,
2012-06,12.135,
2012-07,11.678,
2012-08,11.832,
2012-09,11.762,
2012-10,11.808,
2012-11,11.730,
2012-12,11.770,
2013-01,11.944,
2013-02,12.036,
2013-03,12.138,
2013-04,12.172,
2013-05,12.418,
2013-06,12.932,
2013-07,13.064,
2013-08,13.527,
2013-09,12.770,
2013-10,12.867,
2013-11,12.782,
2013-12,12.490,
2014-01,12.467,
2014-02,12.335,
2014-03,12.313,
2014-04,12.326,
2014-05,12.310,
2014-06,12.695,
2014-07,12.484,
2014-08,12.668,
2014-09,12.985,
2014-10,13.632,
2014-11,13.892,
2014-12,13.130,Provisional value
