"",BBK01.QUW309,BBK01.QUW309_FLAGS
"",Foreign branches in Japan: Short-term loans and advances to foreign non-banks / Outside the country of domicile of the branch / All curr.,
unit,Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-02 07:42:28,
2001-12,0.515,
2002-01,0.499,
2002-02,0.475,
2002-03,1.413,
2002-04,0.542,
2002-05,0.388,
2002-06,0.411,
2002-07,0.434,
2002-08,0.413,
2002-09,0.360,
2002-10,0.317,
2002-11,0.281,
2002-12,0.275,
2003-01,0.281,
2003-02,0.301,
2003-03,0.293,
2003-04,0.213,
2003-05,0.175,
2003-06,0.180,
2003-07,0.182,
2003-08,0.160,
2003-09,0.153,
2003-10,0.129,
2003-11,0.261,
2003-12,0.288,
2004-01,0.333,
2004-02,0.340,
2004-03,0.351,
2004-04,0.336,
2004-05,0.350,
2004-06,0.337,
2004-07,0.369,
2004-08,0.353,
2004-09,0.340,
2004-10,0.376,
2004-11,0.413,
2004-12,0.404,
2005-01,0.808,
2005-02,0.672,
2005-03,0.674,
2005-04,0.459,
2005-05,0.470,
2005-06,0.480,
2005-07,0.464,
2005-08,0.456,
2005-09,0.432,
2005-10,0.441,
2005-11,0.464,
2005-12,1.216,
2006-01,0.425,
2006-02,0.445,
2006-03,0.375,
2006-04,0.428,
2006-05,0.359,
2006-06,0.369,
2006-07,0.364,
2006-08,0.361,
2006-09,0.373,
2006-10,0.358,
2006-11,0.352,
2006-12,0.346,
2007-01,0.394,
2007-02,0.339,
2007-03,0.382,
2007-04,0.368,
2007-05,0.762,
2007-06,0.750,
2007-07,0.627,
2007-08,0.640,
2007-09,0.647,
2007-10,0.598,
2007-11,0.630,
2007-12,0.617,
2008-01,0.536,
2008-02,0.330,
2008-03,0.348,
2008-04,0.312,
2008-05,0.306,
2008-06,0.289,
2008-07,0.241,
2008-08,0.257,
2008-09,0.271,
2008-10,0.286,
2008-11,0.295,
2008-12,0.259,
2009-01,0.268,
2009-02,0.258,
2009-03,0.330,
2009-04,0.330,
2009-05,0.311,
2009-06,0.302,
2009-07,0.295,
2009-08,0.288,
2009-09,0.284,
2009-10,0.271,
2009-11,0.270,
2009-12,0.279,
2010-01,0.381,
2010-02,0.473,
2010-03,0.437,
2010-04,0.471,
2010-05,0.499,
2010-06,0.796,
2010-07,0.749,
2010-08,0.794,
2010-09,0.735,
2010-10,0.746,
2010-11,0.777,
2010-12,0.758,
2011-01,0.681,
2011-02,0.640,
2011-03,0.694,
2011-04,0.748,
2011-05,0.788,
2011-06,0.643,
2011-07,0.738,
2011-08,0.830,
2011-09,0.819,
2011-10,0.553,
2011-11,0.551,
2011-12,0.470,
2012-01,0.509,
2012-02,0.462,
2012-03,0.385,
2012-04,0.355,
2012-05,0.364,
2012-06,0.334,
2012-07,0.351,
2012-08,0.349,
2012-09,0.306,
2012-10,0.277,
2012-11,0.270,
2012-12,0.251,
2013-01,0.243,
2013-02,0.266,
2013-03,0.312,
2013-04,0.304,
2013-05,0.316,
2013-06,0.308,
2013-07,0.268,
2013-08,0.266,
2013-09,4.559,
2013-10,0.576,
2013-11,0.398,
2013-12,0.279,
2014-01,0.252,
2014-02,0.247,
2014-03,0.285,
2014-04,0.287,
2014-05,0.286,
2014-06,0.291,
2014-07,0.304,
2014-08,0.316,
2014-09,0.321,
2014-10,0.317,
2014-11,0.324,
