"",BBK01.OUC178,BBK01.OUC178_FLAGS
"",Time deposits of non-banks (non-MFIs) / for more than one year / Big banks,
unit,DM/Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-05 08:17:00,
1968-12,0.677,
1969-01,0.714,
1969-02,0.687,
1969-03,0.650,
1969-04,0.699,
1969-05,0.719,
1969-06,0.688,
1969-07,0.722,
1969-08,0.720,
1969-09,0.693,
1969-10,0.695,
1969-11,0.646,
1969-12,0.645,
1970-01,0.547,
1970-02,0.549,
1970-03,0.525,
1970-04,0.479,
1970-05,0.468,
1970-06,0.463,
1970-07,0.390,
1970-08,0.393,
1970-09,0.387,
1970-10,0.361,
1970-11,0.359,
1970-12,0.350,
1971-01,0.341,
1971-02,0.315,
1971-03,0.312,
1971-04,0.288,
1971-05,0.279,
1971-06,0.261,
1971-07,0.253,
1971-08,0.267,
1971-09,0.250,
1971-10,0.248,
1971-11,0.240,
1971-12,0.232,
1972-01,0.210,
1972-02,0.233,
1972-03,0.233,
1972-04,0.235,
1972-05,0.217,
1972-06,0.218,
1972-07,0.217,
1972-08,0.214,
1972-09,0.214,
1972-10,0.209,
1972-11,0.210,
1972-12,0.261,
1973-01,0.223,
1973-02,0.224,
1973-03,0.215,
1973-04,0.223,
1973-05,0.219,
1973-06,0.228,
1973-07,0.216,
1973-08,0.229,
1973-09,0.240,
1973-10,0.242,
1973-11,0.254,
1973-12,0.253,
1974-01,0.240,
1974-02,0.238,
1974-03,0.231,
1974-04,0.242,
1974-05,0.233,
1974-06,0.229,
1974-07,0.219,
1974-08,0.219,
1974-09,0.216,
1974-10,0.210,
1974-11,0.208,
1974-12,0.215,
1975-01,0.223,
1975-02,0.218,
1975-03,0.228,
1975-04,0.225,
1975-05,0.216,
1975-06,0.233,
1975-07,0.235,
1975-08,0.218,
1975-09,0.224,
1975-10,0.298,
1975-11,0.299,
1975-12,0.835,
1976-01,0.844,
1976-02,0.854,
1976-03,0.901,
1976-04,0.918,
1976-05,0.945,
1976-06,0.961,
1976-07,1.014,
1976-08,1.026,
1976-09,1.031,
1976-10,1.032,
1976-11,1.055,
1976-12,1.210,
1977-01,1.270,
1977-02,1.259,
1977-03,1.240,
1977-04,1.252,
1977-05,1.308,
1977-06,1.309,
1977-07,1.309,
1977-08,1.371,
1977-09,1.390,
1977-10,1.525,
1977-11,1.614,
1977-12,1.710,
1978-01,1.835,
1978-02,1.939,
1978-03,1.961,
1978-04,1.915,
1978-05,1.913,
1978-06,1.944,
1978-07,1.965,
1978-08,2.009,
1978-09,2.000,
1978-10,1.998,
1978-11,2.051,
1978-12,2.044,
1979-01,2.045,
1979-02,2.053,
1979-03,2.062,
1979-04,2.008,
1979-05,2.003,
1979-06,2.013,
1979-07,2.022,
1979-08,2.046,
1979-09,2.121,
1979-10,1.972,
1979-11,1.933,
1979-12,1.912,
1980-01,1.406,
1980-02,1.425,
1980-03,1.422,
1980-04,1.427,
1980-05,1.433,
1980-06,1.430,
1980-07,1.391,
1980-08,1.380,
1980-09,1.369,
1980-10,1.328,
1980-11,1.305,
1980-12,1.301,
1981-01,1.289,
1981-02,1.275,
1981-03,1.271,
1981-04,1.274,
1981-05,1.219,
1981-06,1.224,
1981-07,1.191,
1981-08,1.168,
1981-09,1.176,
1981-10,1.156,
1981-11,1.143,
1981-12,1.027,
1982-01,0.923,
1982-02,0.877,
1982-03,0.817,
1982-04,0.791,
1982-05,0.749,
1982-06,0.759,
1982-07,0.767,
1982-08,0.744,
1982-09,0.715,
1982-10,0.705,
1982-11,0.706,
1982-12,0.710,
1983-01,0.685,
1983-02,0.661,
1983-03,0.642,
1983-04,0.662,
1983-05,0.609,
1983-06,0.749,
1983-07,0.741,
1983-08,0.740,
1983-09,0.737,
1983-10,1.497,
1983-11,1.516,
1983-12,1.497,
1984-01,1.544,
1984-02,1.954,
1984-03,1.961,
1984-04,1.993,
1984-05,2.006,
1984-06,2.068,
1984-07,2.107,
1984-08,2.621,
1984-09,2.690,
1984-10,2.715,
1984-11,2.932,
1984-12,3.069,
1985-01,3.143,
1985-02,3.241,
1985-03,3.235,
1985-04,3.262,
1985-05,3.863,
1985-06,4.068,
1985-07,4.013,
1985-08,4.184,
1985-09,4.136,
1985-10,4.566,
1985-11,4.608,
1985-12,4.657,
1986-01,4.647,
1986-02,5.032,
1986-03,5.223,
1986-04,5.345,
1986-05,5.936,
1986-06,5.867,
1986-07,5.821,
1986-08,6.175,
1986-09,6.290,
1986-10,6.289,
1986-11,7.050,
1986-12,7.197,
1987-01,7.930,
1987-02,8.295,
1987-03,8.574,
1987-04,8.858,
1987-05,9.182,
1987-06,9.214,
1987-07,9.374,
1987-08,9.411,
1987-09,9.982,
1987-10,9.849,
1987-11,9.732,
1987-12,9.762,
1988-01,9.905,
1988-02,9.992,
1988-03,10.285,
1988-04,10.629,
1988-05,10.735,
1988-06,11.101,
1988-07,11.907,
1988-08,12.122,
1988-09,12.809,
1988-10,12.550,
1988-11,12.543,
1988-12,11.153,
1989-01,9.672,
1989-02,9.765,
1989-03,9.836,
1989-04,10.410,
1989-05,10.728,
1989-06,11.378,
1989-07,11.623,
1989-08,12.133,
1989-09,12.213,
1989-10,12.422,
1989-11,12.198,
1989-12,12.388,
1990-01,13.667,
1990-02,13.920,
1990-03,14.334,
1990-04,14.453,
1990-05,14.255,
1990-06,14.282,
1990-07,14.280,
1990-08,14.663,
1990-09,14.730,
1990-10,14.705,
1990-11,14.797,
1990-12,14.828,
1991-01,14.891,
1991-02,14.922,
1991-03,15.186,
1991-04,15.702,
1991-05,15.748,
1991-06,16.029,
1991-07,16.084,
1991-08,16.351,
1991-09,16.603,
1991-10,16.699,
1991-11,16.544,
1991-12,16.581,
1992-01,16.460,
1992-02,16.895,
1992-03,17.832,
1992-04,17.764,
1992-05,18.130,
1992-06,18.139,
1992-07,18.122,
1992-08,18.314,
1992-09,18.423,
1992-10,18.609,
1992-11,18.707,
1992-12,19.054,
1993-01,19.029,
1993-02,19.764,
1993-03,20.271,
1993-04,20.491,
1993-05,20.702,
1993-06,21.084,
1993-07,21.189,
1993-08,21.157,
1993-09,21.353,
1993-10,21.080,
1993-11,21.392,
1993-12,20.446,
1994-01,20.027,
1994-02,20.729,
1994-03,21.521,
1994-04,21.468,
1994-05,21.729,
1994-06,20.735,
1994-07,20.740,
1994-08,20.729,
1994-09,20.378,
1994-10,20.588,
1994-11,20.757,
1994-12,15.292,
1995-01,15.547,
1995-02,16.104,
1995-03,16.484,
1995-04,16.762,
1995-05,17.388,
1995-06,17.421,
1995-07,17.566,
1995-08,17.283,
1995-09,16.712,
1995-10,15.682,
1995-11,16.224,
1995-12,21.432,
1996-01,21.935,
1996-02,23.078,
1996-03,23.211,
1996-04,23.296,
1996-05,23.840,
1996-06,24.049,
1996-07,24.229,
1996-08,24.603,
1996-09,24.982,
1996-10,25.223,
