"",BBFI1.Q.N.DE.W1.S1V.S1.LX.L.FA.P.F3.L._T.M.N,BBFI1.Q.N.DE.W1.S1V.S1.LX.L.FA.P.F3.L._T.M.N_FLAGS
"","IIP - Portfolio investment - Debt securities - Long-term original maturity (over 1 year) - Liabilities - Changes in positions - resident issuer: Non financial corporations, households and NPISH - all countries",
unit,EUR (hypothetically euro-based),
unit multiplier,million,
last update,2014-12-30 16:08:16,
2013-01,3799,
2013-04,-1667,
2013-07,-864,
2013-10,-2448,
2014-01,4400,
2014-04,2119,
2014-07,2226,
