"",BBK01.QUK778,BBK01.QUK778_FLAGS
"",Consolidated German banks: Loans and advances to foreign banks / Netherlands / All currencies,
unit,Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-02 08:30:58,
2002-03,12.188,
2002-04,12.495,
2002-05,14.351,
2002-06,11.728,
2002-07,12.628,
2002-08,14.466,
2002-09,13.293,
2002-10,18.577,
2002-11,14.115,
2002-12,11.968,
2003-01,17.670,
2003-02,18.618,
2003-03,20.707,
2003-04,15.314,
2003-05,20.179,
2003-06,20.738,
2003-07,15.529,
2003-08,13.531,
2003-09,15.550,
2003-10,13.386,
2003-11,14.409,
2003-12,14.231,
2004-01,11.704,
2004-02,14.168,
2004-03,20.672,
2004-04,15.391,
2004-05,11.588,
2004-06,11.868,
2004-07,16.625,
2004-08,15.259,
2004-09,15.192,
2004-10,17.975,
2004-11,17.292,
2004-12,16.363,
2005-01,16.699,
2005-02,23.415,
2005-03,14.380,
2005-04,14.329,
2005-05,18.823,
2005-06,18.482,
2005-07,20.762,
2005-08,16.859,
2005-09,23.583,
2005-10,16.688,
2005-11,17.455,
2005-12,15.666,
2006-01,15.980,
2006-02,17.351,
2006-03,17.725,
2006-04,16.124,
2006-05,14.430,
2006-06,14.956,
2006-07,18.798,
2006-08,16.573,
2006-09,13.391,
2006-10,20.413,
2006-11,17.607,
2006-12,15.178,
2007-01,20.164,
2007-02,17.364,
2007-03,18.577,
2007-04,18.731,
2007-05,20.508,
2007-06,21.028,
2007-07,19.952,
2007-08,15.705,
2007-09,14.073,
2007-10,12.209,
2007-11,13.700,
2007-12,13.224,
2008-01,18.544,
2008-02,18.186,
2008-03,15.959,
2008-04,15.164,
2008-05,14.275,
2008-06,14.206,
2008-07,15.752,
2008-08,16.677,
2008-09,17.162,
2008-10,18.164,
2008-11,16.389,
2008-12,16.284,
2009-01,20.563,
2009-02,15.471,
2009-03,11.234,
2009-04,9.774,
2009-05,9.654,
2009-06,9.770,
2009-07,9.911,
2009-08,11.672,
2009-09,9.387,
2009-10,10.567,
2009-11,9.894,
2009-12,9.315,
2010-01,9.626,
2010-02,8.984,
2010-03,9.910,
2010-04,11.885,
2010-05,14.409,
2010-06,10.926,
2010-07,15.572,
2010-08,13.929,
2010-09,12.294,
2010-10,11.956,
2010-11,13.314,
2010-12,11.633,
2011-01,11.071,
2011-02,12.002,
2011-03,11.615,
2011-04,10.922,
2011-05,10.717,
2011-06,10.375,
2011-07,10.964,
2011-08,12.928,
2011-09,12.552,
2011-10,11.605,
2011-11,14.478,
2011-12,12.758,
2012-01,13.118,
2012-02,12.936,
2012-03,14.409,
2012-04,14.340,
2012-05,14.601,
2012-06,15.749,
2012-07,14.259,
2012-08,14.608,
2012-09,12.584,
2012-10,10.692,
2012-11,11.824,
2012-12,10.424,
2013-01,9.044,
2013-02,8.989,
2013-03,9.049,
2013-04,10.269,
2013-05,9.634,
2013-06,8.707,
2013-07,7.110,
2013-08,6.653,
2013-09,7.285,
2013-10,6.615,
2013-11,6.509,
2013-12,5.526,
2014-01,4.621,
2014-02,4.885,
2014-03,5.373,
2014-04,6.737,
2014-05,7.837,
2014-06,6.250,
2014-07,8.978,
2014-08,8.219,
2014-09,8.047,
2014-10,7.416,
