"",BBK01.QUK807,BBK01.QUK807_FLAGS
"",Consolidated German banks: Loans and advances to foreign banks / Turkey / All currencies,
unit,Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-02 08:33:42,
2002-03,1.479,
2002-04,1.276,
2002-05,1.303,
2002-06,1.342,
2002-07,1.303,
2002-08,1.217,
2002-09,1.196,
2002-10,1.359,
2002-11,1.321,
2002-12,1.301,
2003-01,1.213,
2003-02,1.169,
2003-03,1.312,
2003-04,1.284,
2003-05,1.180,
2003-06,1.274,
2003-07,1.264,
2003-08,1.405,
2003-09,1.359,
2003-10,1.332,
2003-11,1.209,
2003-12,1.381,
2004-01,1.615,
2004-02,1.408,
2004-03,1.541,
2004-04,1.756,
2004-05,1.922,
2004-06,2.102,
2004-07,2.088,
2004-08,2.103,
2004-09,2.127,
2004-10,2.091,
2004-11,2.051,
2004-12,2.273,
2005-01,2.143,
2005-02,2.304,
2005-03,2.550,
2005-04,2.492,
2005-05,2.863,
2005-06,2.855,
2005-07,2.286,
2005-08,2.360,
2005-09,2.547,
2005-10,2.368,
2005-11,2.821,
2005-12,2.022,
2006-01,2.206,
2006-02,3.191,
2006-03,2.926,
2006-04,3.318,
2006-05,2.666,
2006-06,2.601,
2006-07,2.914,
2006-08,2.494,
2006-09,2.602,
2006-10,2.323,
2006-11,2.194,
2006-12,2.128,
2007-01,2.474,
2007-02,2.191,
2007-03,1.871,
2007-04,1.812,
2007-05,2.072,
2007-06,2.041,
2007-07,2.029,
2007-08,2.100,
2007-09,2.098,
2007-10,2.120,
2007-11,2.229,
2007-12,2.303,
2008-01,2.045,
2008-02,2.413,
2008-03,2.127,
2008-04,2.389,
2008-05,2.272,
2008-06,2.485,
2008-07,2.647,
2008-08,2.488,
2008-09,2.766,
2008-10,2.973,
2008-11,2.756,
2008-12,2.204,
2009-01,2.416,
2009-02,2.375,
2009-03,1.822,
2009-04,2.010,
2009-05,1.889,
2009-06,2.081,
2009-07,1.900,
2009-08,1.858,
2009-09,1.941,
2009-10,1.796,
2009-11,1.877,
2009-12,2.533,
2010-01,2.180,
2010-02,2.324,
2010-03,2.878,
2010-04,3.148,
2010-05,3.244,
2010-06,3.827,
2010-07,2.619,
2010-08,2.163,
2010-09,3.219,
2010-10,3.453,
2010-11,3.321,
2010-12,4.834,
2011-01,4.161,
2011-02,4.343,
2011-03,3.747,
2011-04,3.486,
2011-05,3.943,
2011-06,4.301,
2011-07,3.518,
2011-08,3.454,
2011-09,4.058,
2011-10,4.033,
2011-11,4.549,
2011-12,4.027,
2012-01,4.901,
2012-02,5.126,
2012-03,5.058,
2012-04,5.131,
2012-05,5.008,
2012-06,3.781,
2012-07,4.014,
2012-08,4.158,
2012-09,3.792,
2012-10,3.736,
2012-11,3.651,
2012-12,3.411,
2013-01,3.958,
2013-02,4.205,
2013-03,4.757,
2013-04,5.467,
2013-05,4.375,
2013-06,4.326,
2013-07,4.350,
2013-08,4.417,
2013-09,3.967,
2013-10,4.103,
2013-11,4.566,
2013-12,4.663,
2014-01,4.582,
2014-02,4.539,
2014-03,4.999,
2014-04,4.700,
2014-05,4.798,
2014-06,4.922,
2014-07,5.024,
2014-08,5.167,
2014-09,5.798,
2014-10,5.623,
