"",BBK01.OUD369,BBK01.OUD369_FLAGS
"",Loans to foreign enterprises and households for up to and including one year / Regional banks and other commercial banks,
unit,Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-05 09:00:15,
1999-01,11.941,
1999-02,11.319,
1999-03,11.087,
1999-04,11.704,
1999-05,10.795,
1999-06,11.810,
1999-07,13.327,
1999-08,14.335,
1999-09,13.860,
1999-10,14.373,
1999-11,15.188,
1999-12,15.668,
2000-01,14.367,
2000-02,15.236,
2000-03,15.214,
2000-04,17.527,
2000-05,16.298,
2000-06,13.530,
2000-07,13.090,
2000-08,13.142,
2000-09,14.089,
2000-10,13.437,
2000-11,13.544,
2000-12,13.126,
2001-01,13.834,
2001-02,13.757,
2001-03,13.301,
2001-04,13.332,
2001-05,14.345,
2001-06,13.496,
2001-07,12.657,
2001-08,11.684,
2001-09,12.659,
2001-10,12.849,
2001-11,13.382,
2001-12,14.813,
2002-01,17.615,
2002-02,15.228,
2002-03,14.982,
2002-04,15.164,
2002-05,18.175,
2002-06,14.887,
2002-07,15.312,
2002-08,14.437,
2002-09,16.111,
2002-10,16.066,
2002-11,16.065,
2002-12,16.886,
2003-01,15.707,
2003-02,13.713,
2003-03,16.586,
2003-04,20.728,
2003-05,17.585,
2003-06,15.899,
2003-07,12.219,
2003-08,12.421,
2003-09,13.166,
2003-10,11.928,
2003-11,11.976,
2003-12,12.975,
2004-01,12.659,
2004-02,11.447,
2004-03,13.363,
2004-04,12.430,
2004-05,12.099,
2004-06,13.464,
2004-07,11.103,
2004-08,11.547,
2004-09,11.292,
2004-10,10.735,
2004-11,11.504,
2004-12,11.437,
2005-01,10.960,
2005-02,10.951,
2005-03,11.202,
2005-04,11.891,
2005-05,11.726,
2005-06,11.152,
2005-07,11.786,
2005-08,11.402,
2005-09,11.634,
2005-10,10.753,
2005-11,10.967,
2005-12,10.418,
2006-01,13.620,
2006-02,12.090,
2006-03,13.710,
2006-04,17.653,
2006-05,14.439,
2006-06,13.158,
2006-07,12.796,
2006-08,13.546,
2006-09,14.450,
2006-10,14.592,
2006-11,14.853,
2006-12,14.886,
2007-01,16.997,
2007-02,17.410,
2007-03,16.868,
2007-04,17.758,
2007-05,18.431,
2007-06,18.491,
2007-07,20.196,
2007-08,23.718,
2007-09,22.441,
2007-10,21.970,
2007-11,23.785,
2007-12,24.959,
2008-01,26.989,
2008-02,27.291,
2008-03,29.631,
2008-04,29.634,
2008-05,34.468,
2008-06,35.945,
2008-07,33.501,
2008-08,33.989,
2008-09,37.549,
2008-10,40.921,
2008-11,21.720,
2008-12,17.019,
2009-01,13.763,
2009-02,14.942,
2009-03,15.236,
2009-04,14.147,
2009-05,13.634,
2009-06,13.738,
2009-07,17.022,
2009-08,11.432,
2009-09,9.226,
2009-10,8.731,
2009-11,8.852,
2009-12,8.960,
2010-01,10.513,
2010-02,8.783,
2010-03,9.533,
2010-04,11.744,
2010-05,11.758,
2010-06,10.311,
2010-07,10.389,
2010-08,10.837,
2010-09,10.406,
2010-10,10.488,
2010-11,10.079,
2010-12,8.481,
2011-01,9.213,
2011-02,8.446,
2011-03,8.693,
2011-04,10.561,
2011-05,11.119,
2011-06,11.020,
2011-07,10.626,
2011-08,13.625,
2011-09,12.322,
2011-10,12.866,
2011-11,12.907,
2011-12,12.719,
2012-01,13.427,
2012-02,12.842,
2012-03,13.654,
2012-04,15.240,
2012-05,14.609,
2012-06,13.720,
2012-07,14.196,
2012-08,14.031,
2012-09,13.571,
2012-10,13.471,
2012-11,14.115,
2012-12,13.471,
2013-01,14.420,
2013-02,14.364,
2013-03,15.397,
2013-04,16.630,
2013-05,15.738,
2013-06,13.545,
2013-07,13.603,
2013-08,13.261,
2013-09,12.791,
2013-10,13.949,
2013-11,14.517,
2013-12,14.744,
2014-01,15.856,
2014-02,14.971,
2014-03,16.492,
2014-04,18.833,
2014-05,17.916,
2014-06,17.626,
2014-07,16.907,
2014-08,16.587,
2014-09,15.710,
2014-10,17.747,
2014-11,18.575,
2014-12,18.656,Provisional value
