"",BBK01.OUK178,BBK01.OUK178_FLAGS
"",Time deposits of non-banks (non-MFIs) / for more than one year / Regional institutions of credit cooperatives,
unit,DM/Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-05 08:18:21,
1968-12,0.680,
1969-01,0.737,
1969-02,0.709,
1969-03,0.689,
1969-04,0.667,
1969-05,0.663,
1969-06,0.631,
1969-07,0.629,
1969-08,0.628,
1969-09,0.600,
1969-10,0.603,
1969-11,0.594,
1969-12,0.593,
1970-01,0.622,
1970-02,0.638,
1970-03,0.620,
1970-04,0.600,
1970-05,0.576,
1970-06,0.560,
1970-07,0.555,
1970-08,0.557,
1970-09,0.550,
1970-10,0.554,
1970-11,0.550,
1970-12,0.555,
1971-01,0.562,
1971-02,0.535,
1971-03,0.511,
1971-04,0.510,
1971-05,0.576,
1971-06,0.583,
1971-07,0.629,
1971-08,0.637,
1971-09,0.681,
1971-10,0.709,
1971-11,0.711,
1971-12,0.921,
1972-01,1.042,
1972-02,1.043,
1972-03,1.034,
1972-04,1.030,
1972-05,1.061,
1972-06,1.027,
1972-07,1.009,
1972-08,1.001,
1972-09,1.005,
1972-10,0.972,
1972-11,0.931,
1972-12,0.958,
1973-01,0.952,
1973-02,0.943,
1973-03,0.911,
1973-04,0.949,
1973-05,0.926,
1973-06,0.882,
1973-07,0.833,
1973-08,0.795,
1973-09,0.771,
1973-10,0.746,
1973-11,0.771,
1973-12,0.777,
1974-01,0.794,
1974-02,0.771,
1974-03,0.772,
1974-04,0.792,
1974-05,0.818,
1974-06,0.800,
1974-07,0.787,
1974-08,0.766,
1974-09,0.756,
1974-10,0.764,
1974-11,0.780,
1974-12,0.784,
1975-01,0.784,
1975-02,0.784,
1975-03,0.793,
1975-04,0.800,
1975-05,0.829,
1975-06,0.823,
1975-07,0.814,
1975-08,0.825,
1975-09,0.826,
1975-10,0.848,
1975-11,0.855,
1975-12,0.852,
1976-01,0.883,
1976-02,0.900,
1976-03,0.902,
1976-04,0.895,
1976-05,0.923,
1976-06,0.934,
1976-07,0.936,
1976-08,0.949,
1976-09,0.951,
1976-10,0.968,
1976-11,0.975,
1976-12,0.970,
1977-01,0.975,
1977-02,0.995,
