"",BBK01.OUZ091,BBK01.OUZ091_FLAGS
"","Number of reporting credit institutions, Regional banks and other commercial banks",
unit,ANZAHL (hypothetically euro-based),
unit multiplier,one,
last update,2015-02-05 10:56:10,
1999-01,204,
1999-02,204,
1999-03,204,
1999-04,200,
1999-05,199,
1999-06,199,
1999-07,201,
1999-08,201,
1999-09,200,
1999-10,200,
1999-11,199,
1999-12,199,
2000-01,199,
2000-02,198,
2000-03,198,
2000-04,198,
2000-05,198,
2000-06,198,
2000-07,197,
2000-08,198,
2000-09,199,
2000-10,200,
2000-11,201,
2000-12,200,
2001-01,198,
2001-02,199,
2001-03,197,
2001-04,196,
2001-05,195,
2001-06,195,
2001-07,196,
2001-08,195,
2001-09,196,
2001-10,196,
2001-11,196,
2001-12,195,
2002-01,193,
2002-02,193,
2002-03,193,
2002-04,193,
2002-05,190,
2002-06,191,
2002-07,189,
2002-08,189,
2002-09,189,
2002-10,187,
2002-11,186,
2002-12,186,
2003-01,186,
2003-02,186,
2003-03,184,
2003-04,182,
2003-05,182,
2003-06,181,
2003-07,180,
2003-08,175,
2003-09,175,
2003-10,173,
2003-11,173,
2003-12,173,
2004-01,171,
2004-02,171,
2004-03,170,
2004-04,168,
2004-05,168,
2004-06,168,
2004-07,164,
2004-08,164,
2004-09,164,
2004-10,164,
2004-11,164,
2004-12,163,
2005-01,162,
2005-02,162,
2005-03,162,
2005-04,163,
2005-05,164,
2005-06,162,
2005-07,162,
2005-08,161,
2005-09,161,
2005-10,159,
2005-11,159,
2005-12,158,
2006-01,158,
2006-02,158,
2006-03,159,
2006-04,160,
2006-05,160,
2006-06,160,
2006-07,160,
2006-08,158,
2006-09,157,
2006-10,158,
2006-11,158,
2006-12,158,
2007-01,157,
2007-02,156,
2007-03,157,
2007-04,157,
2007-05,157,
2007-06,157,
2007-07,157,
2007-08,158,
2007-09,158,
2007-10,158,
2007-11,159,
2007-12,159,
2008-01,161,
2008-02,162,
2008-03,164,
2008-04,163,
2008-05,163,
2008-06,162,
2008-07,163,
2008-08,164,
2008-09,164,
2008-10,164,
2008-11,163,
2008-12,164,
2009-01,163,
2009-02,164,
2009-03,164,
2009-04,164,
2009-05,166,
2009-06,165,
2009-07,166,
2009-08,168,
2009-09,168,
2009-10,169,
2009-11,169,
2009-12,170,
2010-01,170,
2010-02,170,
2010-03,170,
2010-04,170,
2010-05,170,
2010-06,170,
2010-07,170,
2010-08,169,
2010-09,167,
2010-10,167,
2010-11,167,
2010-12,168,
2011-01,168,
2011-02,168,
2011-03,168,
2011-04,169,
2011-05,169,
2011-06,169,
2011-07,170,
2011-08,171,
2011-09,171,
2011-10,171,
2011-11,171,
2011-12,170,
2012-01,168,
2012-02,169,
2012-03,168,
2012-04,168,
2012-05,167,
2012-06,165,
2012-07,164,
2012-08,164,
2012-09,163,
2012-10,163,
2012-11,162,
2012-12,162,
2013-01,162,
2013-02,163,
2013-03,163,
2013-04,163,
2013-05,163,
2013-06,163,
2013-07,164,
2013-08,164,
2013-09,163,
2013-10,164,
2013-11,164,
2013-12,164,
2014-01,163,
2014-02,164,
2014-03,164,
2014-04,164,
2014-05,164,
2014-06,164,
2014-07,163,
2014-08,163,
2014-09,163,
2014-10,163,
2014-11,163,
