"",BBEX3.A.IDR.USD.CA.AC.A04,BBEX3.A.IDR.USD.CA.AC.A04_FLAGS
"",Exchange rates for the US dollar in Indonesia / USD 1 = IDR ... (middle),
unit,IDR (hypothetically euro-based),
unit multiplier,one,
last update,2015-02-19 15:14:24,
1971,393.417,
1972,415.000,
1973,415.000,
1974,415.000,
1975,415.000,
1976,415.000,
1977,415.000,
1978,449.688,
1979,625.521,
1980,627.208,
1981,632.625,
1982,663.979,
1983,933.063,
1984,1029.563,
1985,1112.333,
1986,1299.500,
1987,1644.708,
1988,1689.583,
1989,1772.500,
1990,1848.583,
1991,1954.167,
1992,2032.583,
1993,2089.250,
1994,2164.167,
1995,2252.833,
1996,2347.333,
1997,3005.917,
1998,9931.375,comment
1999,7870.625,
2000,8457.750,
2001,10242.083,
2002,9301.417,
2003,8571.542,
2004,8959.875,
2005,9706.542,
2006,9153.833,
2007,9157.417,
2008,9716.167,
2009,10369.000,
2010,9075.958,
2011,8777.000,
2012,9406.792,
2013,10498.625,
2014,11876.833,
"","Source: Bank Indonesia, Jakarta.",
"","Methodology: Until 1997, calculated on the basis of month-end buying and selling rates, from 1998 on the basis of mid-month and month-end buying and selling rates.",
"",Comment on 1998: In 1997/1998 financial crises in some south-east Asian countries.,
