"",BBK01.OUL396,BBK01.OUL396_FLAGS
"",Deposits and borrowing from foreign banks (MFIs) / total / Credit cooperatives,
unit,Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-05 09:10:50,
1999-01,4.244,
1999-02,4.345,
1999-03,4.673,
1999-04,4.762,
1999-05,5.020,
1999-06,5.102,
1999-07,5.322,
1999-08,5.529,
1999-09,5.598,
1999-10,5.787,
1999-11,5.836,
1999-12,5.757,
2000-01,5.825,
2000-02,5.830,
2000-03,5.976,
2000-04,6.181,
2000-05,6.370,
2000-06,6.310,
2000-07,6.420,
2000-08,6.378,
2000-09,6.453,
2000-10,6.637,
2000-11,6.606,
2000-12,6.648,
2001-01,6.626,
2001-02,6.666,
2001-03,6.713,
2001-04,6.662,
2001-05,6.789,
2001-06,6.792,
2001-07,6.736,
2001-08,6.883,
2001-09,6.886,
2001-10,6.956,
2001-11,7.035,
2001-12,6.985,
2002-01,7.010,
2002-02,7.019,
2002-03,7.114,
2002-04,7.062,
2002-05,7.088,
2002-06,7.128,
2002-07,7.164,
2002-08,7.164,
2002-09,7.175,
2002-10,7.203,
2002-11,7.141,
2002-12,7.267,
2003-01,7.197,
2003-02,7.180,
2003-03,7.074,
2003-04,6.918,
2003-05,6.853,
2003-06,6.813,
2003-07,6.705,
2003-08,6.636,
2003-09,6.555,
2003-10,6.449,
2003-11,6.343,
2003-12,6.306,
2004-01,6.240,
2004-02,6.151,
2004-03,6.139,
2004-04,6.100,
2004-05,6.028,
2004-06,6.063,
2004-07,5.991,
2004-08,6.057,
2004-09,6.002,
2004-10,6.014,
2004-11,6.079,
2004-12,6.386,
2005-01,6.161,
2005-02,6.131,
2005-03,6.141,
2005-04,6.139,
2005-05,6.120,
2005-06,6.269,
2005-07,6.009,
2005-08,6.067,
2005-09,5.807,
2005-10,5.757,
2005-11,5.741,
2005-12,5.635,
2006-01,5.487,
2006-02,5.319,
2006-03,5.227,
2006-04,5.188,
2006-05,5.246,
2006-06,5.234,
2006-07,5.188,
2006-08,5.088,
2006-09,4.978,
2006-10,4.798,
2006-11,4.787,
2006-12,4.751,
2007-01,4.484,
2007-02,4.396,
2007-03,4.357,
2007-04,4.248,
2007-05,4.218,
2007-06,4.021,
2007-07,3.894,
2007-08,3.909,
2007-09,3.735,
2007-10,3.623,
2007-11,3.806,
2007-12,3.464,
2008-01,3.433,
2008-02,3.447,
2008-03,3.315,
2008-04,3.397,
2008-05,3.271,
2008-06,3.325,
2008-07,3.143,
2008-08,3.782,
2008-09,3.983,
2008-10,3.810,
2008-11,3.632,
2008-12,3.563,
2009-01,3.659,
2009-02,3.602,
2009-03,3.368,
2009-04,3.091,
2009-05,2.982,
2009-06,3.021,
2009-07,3.002,
2009-08,2.953,
2009-09,2.942,
2009-10,2.898,
2009-11,2.952,
2009-12,2.944,
2010-01,2.820,
2010-02,2.791,
2010-03,2.894,
2010-04,2.863,
2010-05,2.889,
2010-06,2.936,
2010-07,2.854,
2010-08,2.845,
2010-09,2.847,
2010-10,2.810,
2010-11,2.943,
2010-12,2.963,
2011-01,2.739,
2011-02,2.797,
2011-03,2.753,
2011-04,2.711,
2011-05,2.715,
2011-06,2.732,
2011-07,2.803,
2011-08,2.765,
2011-09,2.666,
2011-10,2.562,
2011-11,2.477,
2011-12,2.541,
2012-01,2.285,
2012-02,2.296,
2012-03,2.288,
2012-04,2.248,
2012-05,2.207,
2012-06,2.120,
2012-07,2.042,
2012-08,1.993,
2012-09,1.980,
2012-10,2.156,
2012-11,2.018,
2012-12,1.846,
2013-01,1.742,
2013-02,1.772,
2013-03,1.747,
2013-04,1.719,
2013-05,1.771,
2013-06,1.678,
2013-07,1.675,
2013-08,1.655,
2013-09,1.773,
2013-10,1.660,
2013-11,1.704,
2013-12,1.646,
2014-01,1.731,
2014-02,1.711,
2014-03,1.771,
2014-04,1.587,
2014-05,1.525,
2014-06,1.596,
2014-07,1.514,
2014-08,1.524,
2014-09,1.521,
2014-10,1.479,
2014-11,1.415,
2014-12,1.484,Provisional value
