"",BBK01.OUP175,BBK01.OUP175_FLAGS
"",Deposits and borrowing from resident households / Total / Foreign banks,
unit,Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-05 09:19:27,
1999-01,17.102,
1999-02,17.089,
1999-03,16.910,
1999-04,16.992,
1999-05,16.871,
1999-06,16.829,
1999-07,16.704,
1999-08,16.710,
1999-09,16.782,
1999-10,17.016,
1999-11,17.302,
1999-12,17.347,
2000-01,17.416,
2000-02,17.958,
2000-03,17.811,
2000-04,17.769,
2000-05,17.278,
2000-06,17.182,
2000-07,17.320,
2000-08,17.192,
2000-09,17.068,
2000-10,16.947,
2000-11,17.386,
2000-12,17.199,
2001-01,17.938,
2001-02,22.498,
2001-03,23.389,
2001-04,24.089,
2001-05,24.836,
2001-06,25.290,
2001-07,25.686,
2001-08,25.903,
2001-09,26.514,
2001-10,26.696,
2001-11,27.261,
2001-12,27.315,
2002-01,27.203,
2002-02,27.214,
2002-03,27.201,
2002-04,27.120,
2002-05,27.578,
2002-06,27.328,
2002-07,41.815,
2002-08,43.802,
2002-09,44.459,
2002-10,45.197,
2002-11,46.395,
2002-12,47.720,
2003-01,50.161,
2003-02,52.490,
2003-03,55.286,
2003-04,56.863,
2003-05,58.285,
2003-06,59.378,
2003-07,60.293,
2003-08,61.348,
2003-09,61.422,
2003-10,62.200,
2003-11,63.123,
2003-12,63.607,
2004-01,65.581,
2004-02,67.466,
2004-03,69.427,
2004-04,70.909,
2004-05,71.940,
2004-06,72.345,
2004-07,72.782,
2004-08,73.240,
2004-09,73.704,
2004-10,74.563,
2004-11,75.595,
2004-12,76.816,
2005-01,78.677,
2005-02,80.586,
2005-03,82.175,
2005-04,83.835,
2005-05,85.302,
2005-06,87.455,
2005-07,87.468,
2005-08,87.528,
2005-09,87.845,
2005-10,88.232,
2005-11,89.031,
2005-12,118.046,
2006-01,119.085,
2006-02,119.675,
2006-03,123.952,
2006-04,124.841,
2006-05,126.106,
2006-06,126.554,
2006-07,125.929,
2006-08,125.151,
2006-09,125.133,
2006-10,125.070,
2006-11,125.408,
2006-12,126.299,
2007-01,126.625,
2007-02,127.505,
2007-03,127.822,
2007-04,128.238,
2007-05,129.412,
2007-06,130.674,
2007-07,129.999,
2007-08,133.129,
2007-09,133.743,
2007-10,132.943,
2007-11,133.223,
2007-12,135.975,
2008-01,137.350,
2008-02,137.369,
2008-03,139.585,
2008-04,141.210,
2008-05,142.124,
2008-06,141.474,
2008-07,140.901,
2008-08,141.013,
2008-09,143.008,
2008-10,143.276,
2008-11,144.455,
2008-12,143.277,
2009-01,145.241,
2009-02,147.426,
2009-03,147.907,
2009-04,149.823,
2009-05,148.550,
2009-06,148.239,
2009-07,150.928,
2009-08,149.494,
2009-09,154.994,
2009-10,156.203,
2009-11,158.020,
2009-12,160.062,
2010-01,161.994,
2010-02,162.803,
2010-03,161.616,
2010-04,163.119,
2010-05,164.327,
2010-06,166.958,
2010-07,167.096,
2010-08,164.917,
2010-09,164.419,
2010-10,165.167,
2010-11,166.323,
2010-12,168.680,
2011-01,170.392,
2011-02,176.341,
2011-03,178.092,
2011-04,179.848,
2011-05,181.883,
2011-06,183.411,
2011-07,185.440,
2011-08,187.191,
2011-09,188.351,
2011-10,188.759,
2011-11,191.247,
2011-12,194.332,
2012-01,198.362,
2012-02,202.439,
2012-03,205.252,
2012-04,208.762,
2012-05,212.644,
2012-06,214.104,
2012-07,216.893,
2012-08,219.740,
2012-09,222.233,
2012-10,223.651,
2012-11,226.469,
2012-12,229.839,
2013-01,232.861,
2013-02,235.887,
2013-03,237.203,
2013-04,238.369,
2013-05,241.162,
2013-06,241.776,
2013-07,242.879,
2013-08,244.633,
2013-09,245.162,
2013-10,247.305,
2013-11,249.639,
2013-12,252.272,
2014-01,255.082,
2014-02,257.862,
2014-03,257.957,
2014-04,259.056,
2014-05,260.818,
2014-06,260.316,
2014-07,260.598,
2014-08,261.035,
2014-09,259.542,
2014-10,261.314,
2014-11,263.165,
2014-12,265.218,Provisional value
