"",BBK01.TUD412,BBK01.TUD412_FLAGS
"",Lending to non-banks (non-MFIs) in the euro area / in the home country / Enterprises and households / Total / German contribution,
unit,DM/EURO (hypothetically euro-based),
unit multiplier,million,
last update,2015-02-26 15:19:58,
1979-12,583367,
1980-01,578866,
1980-02,583417,
1980-03,589456,
1980-04,594180,
1980-05,598396,
1980-06,605947,
1980-07,607258,
1980-08,609322,
1980-09,615009,
1980-10,619868,
1980-11,627162,
1980-12,640176,
1981-01,638711,
1981-02,645236,
1981-03,649249,
1981-04,651728,
1981-05,654298,
1981-06,662705,
1981-07,663728,
1981-08,666879,
1981-09,672223,
1981-10,675355,
1981-11,676912,
1981-12,686521,
1982-01,684467,
1982-02,685280,
1982-03,687278,
1982-04,688328,
1982-05,690391,
1982-06,698242,
1982-07,701072,
1982-08,702933,
1982-09,708053,
1982-10,712063,
1982-11,712144,
1982-12,723531,
1983-01,718462,
1983-02,719733,
1983-03,722799,
1983-04,725690,
1983-05,728847,
1983-06,738594,
1983-07,740733,
1983-08,744547,
1983-09,752332,
1983-10,755936,
1983-11,759790,
1983-12,772877,
1984-01,768226,
1984-02,771148,
1984-03,775991,
1984-04,778265,
1984-05,782421,
1984-06,789781,
1984-07,792117,
1984-08,795277,
1984-09,802644,
1984-10,805542,
1984-11,808672,
1984-12,819953,
1985-01,817166,
1985-02,821030,
1985-03,826871,
1985-04,827628,
1985-05,830307,
1985-06,838242,
1985-07,837484,
1985-08,838871,
1985-09,843819,
1985-10,848171,
1985-11,852924,
1985-12,873610,
1986-01,868789,
1986-02,870606,
1986-03,875626,
1986-04,877803,
1986-05,880748,
1986-06,889270,
1986-07,890441,
1986-08,892256,
1986-09,895762,
1986-10,897408,
1986-11,900790,
1986-12,908313,
1987-01,905936,
1987-02,905114,
1987-03,907085,
1987-04,907197,
1987-05,908001,
1987-06,914233,
1987-07,915889,
1987-08,919836,
1987-09,927311,
1987-10,930840,
1987-11,931185,
1987-12,937887,
1988-01,934630,
1988-02,935635,
1988-03,940767,
1988-04,941847,
1988-05,944411,
1988-06,953777,
1988-07,954679,
1988-08,957093,
1988-09,963783,
1988-10,965463,
1988-11,969820,
1988-12,981836,
1989-01,979429,
1989-02,983984,
1989-03,989113,
1989-04,993134,
1989-05,996925,
1989-06,1007029,
1989-07,1008778,
1989-08,1011703,
1989-09,1022580,
1989-10,1027311,
1989-11,1033650,
1989-12,1050415,
1990-01,1054452,
1990-02,1061304,
1990-03,1069502,
1990-04,1073059,
1990-05,1076284,
1990-06,1176886,
1990-07,1181041,
1990-08,1187188,
1990-09,1201102,
1990-10,1206525,
1990-11,1211888,
1990-12,1233495,
1991-01,1233266,
1991-02,1235426,
1991-03,1250227,
1991-04,1256994,
1991-05,1266552,
1991-06,1283679,
1991-07,1292837,
1991-08,1298752,
1991-09,1311346,
1991-10,1323480,
1991-11,1337936,
1991-12,1362693,
1992-01,1367145,
1992-02,1376127,
1992-03,1388390,
1992-04,1401034,
1992-05,1409864,
1992-06,1429496,
1992-07,1434396,
1992-08,1443608,
1992-09,1452722,
1992-10,1464096,
1992-11,1475144,
1992-12,1481773,
1993-01,1483471,
1993-02,1490079,
1993-03,1501778,
1993-04,1506643,
1993-05,1514241,
1993-06,1527380,
1993-07,1535115,
1993-08,1539196,
1993-09,1557542,
1993-10,1571769,
1993-11,1579330,
1993-12,1614049,
1994-01,1615301,
1994-02,1619873,
1994-03,1634987,
1994-04,1643751,
1994-05,1650486,
1994-06,1666486,
1994-07,1676770,
1994-08,1685950,
1994-09,1699642,
1994-10,1712154,
1994-11,1725285,
1994-12,1733936,
1995-01,1703254,
1995-02,1710104,
1995-03,1715561,
1995-04,1723674,
1995-05,1727495,
1995-06,1743202,
1995-07,1744702,
1995-08,1753320,
1995-09,1770592,
1995-10,1777593,
1995-11,1792476,
1995-12,1814452,
1996-01,1815885,
1996-02,1823746,
1996-03,1838090,
1996-04,1850225,
1996-05,1855652,
1996-06,1862995,
1996-07,1869499,
1996-08,1878707,
1996-09,1888845,
1996-10,1897547,
1996-11,1911470,
1996-12,1949433,
1997-01,1946432,
1997-02,1958720,
1997-03,1970403,
1997-04,1979074,
1997-05,1987613,
1997-06,2002701,
1997-07,2005779,
1997-08,2013316,
1997-09,2024050,
1997-10,2029320,
1997-11,2039250,
1997-12,2066308,
1998-01,2071239,
1998-02,2082672,
1998-03,2101914,
1998-04,2119195,
1998-05,2128711,
1998-06,2129917,
1998-07,2131946,
1998-08,2139726,
1998-09,2153299,
1998-10,2163038,
1998-11,2181831,
1998-12,2229756,
1999-01,2182360,
1999-02,2190659,
1999-03,2213552,
1999-04,2227799,
1999-05,2239223,
1999-06,2243055,
1999-07,2248051,
1999-08,2254955,
1999-09,2271381,
1999-10,2280590,
1999-11,2298253,
1999-12,2326438,
2000-01,2333254,
2000-02,2345575,
2000-03,2388566,
2000-04,2403486,
2000-05,2418654,
2000-06,2391050,
2000-07,2392229,
2000-08,2401872,
2000-09,2421654,
2000-10,2425856,
2000-11,2436766,
2000-12,2445666,
2001-01,2452110,
2001-02,2468097,
2001-03,2487554,
2001-04,2492931,
2001-05,2497597,
2001-06,2473562,
2001-07,2466283,
2001-08,2464284,
2001-09,2471513,
2001-10,2474713,
2001-11,2479402,
2001-12,2497070,
2002-01,2487054,
2002-02,2485496,
2002-03,2478944,
2002-04,2485593,
2002-05,2485607,
2002-06,2477864,
2002-07,2471470,
2002-08,2480646,
2002-09,2490621,
2002-10,2494885,
2002-11,2496661,
2002-12,2505797,
2003-01,2501364,
2003-02,2501661,
2003-03,2498020,
2003-04,2499090,
2003-05,2499202,
2003-06,2502894,
2003-07,2494081,
2003-08,2495559,
2003-09,2504938,
2003-10,2496899,
2003-11,2505007,
2003-12,2497429,
2004-01,2489042,
2004-02,2483522,
2004-03,2491910,
2004-04,2506605,
2004-05,2496968,
2004-06,2483236,
2004-07,2477116,
2004-08,2470250,
2004-09,2478116,
2004-10,2475556,
2004-11,2482875,
2004-12,2479659,
2005-01,2478763,
2005-02,2474385,
2005-03,2475157,
2005-04,2518188,
2005-05,2500908,
2005-06,2482289,
2005-07,2488297,
2005-08,2491031,
2005-09,2505262,
2005-10,2511994,
2005-11,2510287,
2005-12,2504560,
2006-01,2542545,
2006-02,2546913,
2006-03,2556848,
2006-04,2590837,
2006-05,2583991,
2006-06,2560232,
2006-07,2555175,
2006-08,2558738,
2006-09,2571217,
2006-10,2562970,
2006-11,2560364,
